"RetentionTime","TIC","Mass","Intensity"
185.50698,1188,44,829
185.50698,1188,73,202
185.50698,1188,163.2,157
185.793,972,44,813
185.793,972,55,159
186.07902,997,44.1,807
186.07902,997,207.1,190
186.36402,1632,40.9,200
186.36402,1632,43,205
186.36402,1632,43.9,805
186.36402,1632,56.1,153
186.36402,1632,207.1,267
186.64998,894,44,733
186.64998,894,207.1,160
186.936,1207,44,958
186.936,1207,207.1,248
187.22202,757,44,757
187.50702,879,44,726
187.50702,879,207.2,152
187.79298,1120,44,959
187.79298,1120,207,160
188.079,951,44,951
188.364,939,44,939
188.65002,1019,44,837
188.65002,1019,206.9,181
188.93598,1057,44,832
188.93598,1057,207.1,225
189.222,1102,43.9,914
189.222,1102,207,188
189.507,1173,44,1000
189.507,1173,207,172
189.79302,1160,44,971
189.79302,1160,207.1,188
190.07898,1135,44,1135
190.36398,1139,41.1,216
190.36398,1139,44.1,660
190.36398,1139,207,262
190.65,1286,44,1103
190.65,1286,78,183
190.93602,954,44,954
191.22198,1133,44,1133
191.50698,951,41,212
191.50698,951,44,739
191.793,1417,41,154
191.793,1417,44,1071
191.793,1417,207.1,190
192.07902,1406,44,1040
192.07902,1406,73,160
192.07902,1406,207.1,205
192.36402,821,44,821
192.64998,1107,44,1107
192.936,1124,43.9,926
192.936,1124,207.1,197
193.22202,1345,41.1,156
193.22202,1345,44,1006
193.22202,1345,207,182
193.50702,898,44,898
193.79298,1322,40.9,150
193.79298,1322,44,970
193.79298,1322,207,201
194.079,1003,44,1003
194.364,925,44,925
194.65002,1187,44,1027
194.65002,1187,207,159
194.93598,995,44,687
194.93598,995,45,156
194.93598,995,207.1,152
195.222,1110,44.1,1110
195.507,907,44,907
195.79302,892,44,892
196.07898,1007,44,1007
196.36398,1099,44,920
196.36398,1099,78.1,179
196.65,1013,44,1013
196.93602,1215,44,1061
196.93602,1215,207.2,154
197.22198,1177,44,1177
197.50698,1399,44,1025
197.50698,1399,73.1,154
197.50698,1399,207.1,219
197.793,1142,44,958
197.793,1142,207.1,184
198.07902,998,44,998
198.36498,1026,43.9,825
198.36498,1026,206.9,200
198.64998,905,44,905
198.936,1442,44,1031
198.936,1442,78,195
198.936,1442,206.9,215
199.22202,1334,44,1084
199.22202,1334,207.1,249
199.50702,1059,44,904
199.50702,1059,207.1,155
199.79298,1043,44,1043
200.079,1146,44,1146
200.36502,902,44,902
200.65002,845,44,845
200.93598,836,44,836
201.222,909,44,738
201.222,909,207,170
201.507,972,43.9,775
201.507,972,207.1,196
201.79302,1292,41,169
201.79302,1292,44,1123
202.07898,973,44,973
202.365,876,44,876
202.65,1224,44,1043
202.65,1224,207.1,180
202.93602,1401,41,172
202.93602,1401,44,1067
202.93602,1401,207.2,162
203.22198,947,44,947
203.50698,880,44,880
203.793,948,43.9,948
204.07902,911,44,911
204.36498,841,44,841
204.64998,1166,44,1166
204.936,989,44,989
205.22202,1088,44,913
205.22202,1088,207.1,174
205.50702,1086,43.9,899
205.50702,1086,207.1,187
205.79298,960,44,960
206.079,774,44,774
206.36502,1168,44,965
206.36502,1168,207,202
206.65002,981,44,817
206.65002,981,207.1,164
206.93598,1140,44,981
206.93598,1140,207,159
207.222,672,43.9,672
207.50802,1169,44,1012
207.50802,1169,206.9,156
207.79302,900,44,900
208.07898,1041,43.9,1041
208.365,887,44,887
208.65,974,44,974
208.93602,867,44,867
209.22198,1020,44,1020
209.508,1104,44,1104
209.793,1097,43.9,906
209.793,1097,207,190
210.07902,2033,40.1,1218
210.07902,2033,43.9,815
210.36498,741,43.9,741
210.64998,839,44,687
210.64998,839,207.3,152
210.936,1697,43.9,890
210.936,1697,73.1,453
210.936,1697,147,201
210.936,1697,281.3,152
211.22202,6128,44,854
211.22202,6128,59.1,174
211.22202,6128,73.1,2482
211.22202,6128,74,242
211.22202,6128,147.1,1084
211.22202,6128,148.3,185
211.22202,6128,281.1,680
211.22202,6128,282.2,162
211.22202,6128,327.1,263
211.50798,23613,43.9,841
211.50798,23613,45,348
211.50798,23613,59,274
211.50798,23613,73.1,6931
211.50798,23613,74,599
211.50798,23613,75.1,518
211.50798,23613,117.1,172
211.50798,23613,133,175
211.50798,23613,147.1,3034
211.50798,23613,148.1,494
211.50798,23613,149,290
211.50798,23613,191,243
211.50798,23613,207,296
211.50798,23613,221,506
211.50798,23613,222,220
211.50798,23613,281.2,2830
211.50798,23613,282.1,948
211.50798,23613,283,641
211.50798,23613,325.1,281
211.50798,23613,327,1169
211.50798,23613,328,354
211.50798,23613,329.1,297
211.50798,23613,341.1,455
211.50798,23613,343.1,179
211.50798,23613,383.1,177
211.50798,23613,399,209
211.50798,23613,400.3,153
211.50798,23613,401.1,156
211.50798,23613,415.2,374
211.50798,23613,416.1,264
211.50798,23613,417.1,171
211.79298,33441,44,978
211.79298,33441,44.9,349
211.79298,33441,59,306
211.79298,33441,73.1,7116
211.79298,33441,74,507
211.79298,33441,75,252
211.79298,33441,117,203
211.79298,33441,131.1,242
211.79298,33441,133.1,223
211.79298,33441,147.1,4115
211.79298,33441,148.1,700
211.79298,33441,149.1,384
211.79298,33441,193,155
211.79298,33441,207.1,652
211.79298,33441,221.1,570
211.79298,33441,222.1,194
211.79298,33441,265,199
211.79298,33441,281.1,5432
211.79298,33441,282,1641
211.79298,33441,283.1,610
211.79298,33441,284,264
211.79298,33441,325.1,386
211.79298,33441,327,2219
211.79298,33441,328,539
211.79298,33441,329,539
211.79298,33441,341.2,932
211.79298,33441,342.1,420
211.79298,33441,343,175
211.79298,33441,383,322
211.79298,33441,384,152
211.79298,33441,385.1,173
211.79298,33441,399.1,703
211.79298,33441,400.1,340
211.79298,33441,415.1,859
211.79298,33441,416.2,277
211.79298,33441,417.2,295
212.079,18637,43.9,963
212.079,18637,45,240
212.079,18637,73.1,2940
212.079,18637,74,241
212.079,18637,133,262
212.079,18637,147.1,2075
212.079,18637,148.1,343
212.079,18637,207,355
212.079,18637,221.1,450
212.079,18637,281.2,2960
212.079,18637,282.2,1143
212.079,18637,283.1,481
212.079,18637,325,201
212.079,18637,326,154
212.079,18637,327.1,1536
212.079,18637,328.1,516
212.079,18637,328.9,309
212.079,18637,341.1,984
212.079,18637,342,154
212.079,18637,343.1,210
212.079,18637,383,165
212.079,18637,399.1,518
212.079,18637,415.2,940
212.079,18637,416,324
212.079,18637,417.1,161
212.36502,4482,44,894
212.36502,4482,73,642
212.36502,4482,147,380
212.36502,4482,281.1,785
212.36502,4482,282.1,238
212.36502,4482,283,211
212.36502,4482,327,387
212.36502,4482,341.2,250
212.36502,4482,399.2,222
212.36502,4482,415.2,309
212.36502,4482,416,158
212.65002,1371,44,996
212.65002,1371,207,154
212.65002,1371,281.1,220
212.93598,928,43.9,928
213.222,1228,44,1077
213.222,1228,77.9,150
213.50802,842,44,842
213.79302,1270,43.9,1110
213.79302,1270,207,159
214.07898,707,44,707
214.365,1093,44,1093
214.65,1032,43.9,1032
214.93602,1041,44,882
214.93602,1041,207.1,159
215.22198,1088,43.9,903
215.22198,1088,207.1,184
215.508,1017,43.9,1017
215.793,863,44,863
216.07902,898,44,898
216.36498,1032,44,1032
216.64998,1135,44,925
216.64998,1135,207,209
216.936,1028,44,841
216.936,1028,207.1,187
217.22202,1132,44,930
217.22202,1132,207,201
217.50798,1062,44,891
217.50798,1062,207,170
217.79298,830,44.1,830
218.079,977,44,977
218.36502,911,43.9,911
218.65098,920,44,920
218.93598,1014,41,154
218.93598,1014,44,859
219.222,912,43.9,912
219.50802,1015,44,1015
219.79302,898,43.9,898
220.07898,966,44,966
220.365,1276,43.9,1110
220.365,1276,207,165
220.65102,1043,43.9,1043
220.93602,1041,44,1041
221.22198,1105,44,911
221.22198,1105,206.8,193
221.508,1247,44,1029
221.508,1247,207,217
221.793,791,43.9,791
222.07902,918,44,767
222.07902,918,207,151
222.36498,1235,44,998
222.36498,1235,207,236
222.651,1185,44,1004
222.651,1185,207.1,180
222.936,1267,44,1051
222.936,1267,206.9,215
223.22202,776,44,776
223.50798,1062,44,1062
223.79298,964,43.9,787
223.79298,964,207.1,176
224.079,1035,43.9,1035
224.36502,886,44.1,886
224.65098,1425,44,1138
224.65098,1425,73,287
224.93598,1342,44,873
224.93598,1342,73,247
224.93598,1342,207.1,221
225.222,1287,44,1045
225.222,1287,206.9,241
225.50802,1221,44,1062
225.50802,1221,207,159
225.79302,980,44.1,828
225.79302,980,207.1,152
226.07898,996,43.9,996
226.365,1015,44,1015
226.65102,1066,44,1066
226.93602,1248,44,1050
226.93602,1248,207.1,198
227.22198,1223,44,988
227.22198,1223,207.2,235
227.508,1283,44,1097
227.508,1283,73.1,185
227.793,1181,44.1,773
227.793,1181,73.1,250
227.793,1181,207.1,157
228.07902,1400,44,872
228.07902,1400,73.1,296
228.07902,1400,207.1,231
228.36498,993,44,809
228.36498,993,207.1,183
228.651,897,44,897
228.936,996,43.9,996
229.22202,991,44,991
229.50798,684,44.1,684
229.794,963,44,963
230.079,1200,43.9,863
230.079,1200,73.1,160
230.079,1200,207,176
230.36502,1221,44,1002
230.36502,1221,207,219
230.65098,1068,44,851
230.65098,1068,207,216
230.93598,931,44,931
231.222,1077,44,890
231.222,1077,207.2,186
231.50802,1320,44,1118
231.50802,1320,207.1,201
231.79398,917,44,917
232.07898,810,43.9,810
232.365,1115,44,935
232.365,1115,207.1,180
232.65102,829,43.9,829
232.93602,1140,44,954
232.93602,1140,207.2,185
233.22198,1265,44,1042
233.22198,1265,207.1,222
233.508,949,44,949
233.79402,765,43.9,765
234.07902,1214,44,1062
234.07902,1214,206.9,152
234.36498,804,43.9,804
234.651,1066,44,1066
234.936,962,44,962
235.22202,1090,44,929
235.22202,1090,207.1,160
235.50798,1174,44,1174
235.794,1209,44,1022
235.794,1209,206.9,187
236.079,1297,44,1124
236.079,1297,207,173
236.36502,905,43.9,905
236.65098,1014,44.1,1014
236.93598,947,44,947
237.222,1283,44,1120
237.222,1283,207.1,162
237.50802,971,44,971
237.79398,814,44,814
238.07898,793,43.9,793
238.365,929,44,929
238.65102,978,44,978
238.93698,1064,44,1064
239.22198,1131,44.1,1131
239.508,1241,44,1070
239.508,1241,207.1,171
239.79402,1008,44,1008
240.07902,969,44,969
240.36498,1128,44,1128
240.651,1286,44,1090
240.651,1286,207,196
240.93702,1334,43.9,1166
240.93702,1334,207,167
241.22202,1150,44,942
241.22202,1150,207.1,208
241.50798,1091,44,1091
241.794,1071,44,896
241.794,1071,207,174
242.079,1200,44,1200
242.36502,1155,44,1155
242.65098,1006,44,1006
242.937,1038,44.1,1038
243.222,1013,44,1013
243.50802,1003,44,1003
243.79398,985,44,985
244.07898,985,43.9,985
244.365,1169,44,1016
244.365,1169,207,152
244.65102,1170,44,1170
244.93698,1142,44,879
244.93698,1142,207.1,263
245.22198,999,44,999
245.508,1114,44,1114
245.79402,1043,44,890
245.79402,1043,78.1,153
246.07902,1190,44,1020
246.07902,1190,206.9,169
246.36498,1006,43.9,1006
246.651,1150,44,1150
246.93702,862,44,862
247.22202,1250,44,1005
247.22202,1250,207,244
247.50798,1105,44,1105
247.794,1028,44,1028
248.079,1137,44,1137
248.36502,944,44,944
248.65098,1011,44,1011
248.937,1012,44,1012
249.222,1054,44,867
249.222,1054,207,187
249.50802,1366,44,1211
249.50802,1366,207.1,154
249.79398,963,44,963
250.08,833,44,833
250.365,907,44,907
250.65102,1308,44,1126
250.65102,1308,77.9,182
250.93698,1014,44,1014
251.22198,1266,44,1115
251.22198,1266,207,151
251.508,1124,43.9,1124
251.79402,1149,43.9,1149
252.07998,945,44,945
252.36498,1279,44,1119
252.36498,1279,73,160
252.651,3161,44,1014
252.651,3161,73.1,1281
252.651,3161,74.1,190
252.651,3161,147,340
252.651,3161,207,163
252.651,3161,221.1,171
252.93702,11753,44,1083
252.93702,11753,73.1,3786
252.93702,11753,74.1,409
252.93702,11753,147.1,1360
252.93702,11753,149,182
252.93702,11753,207,279
252.93702,11753,221.1,900
252.93702,11753,222.1,172
252.93702,11753,281.1,823
252.93702,11753,282.2,160
252.93702,11753,283.2,190
252.93702,11753,327,169
252.93702,11753,355.1,1260
252.93702,11753,356.1,352
252.93702,11753,357.2,298
252.93702,11753,401,323
253.22202,21669,44,1040
253.22202,21669,45,152
253.22202,21669,73,5224
253.22202,21669,74.1,474
253.22202,21669,75.1,238
253.22202,21669,130.9,194
253.22202,21669,133.1,150
253.22202,21669,147.1,1984
253.22202,21669,147.9,350
253.22202,21669,207.1,541
253.22202,21669,221.2,1526
253.22202,21669,222.2,374
253.22202,21669,223,265
253.22202,21669,267.1,283
253.22202,21669,281.1,1389
253.22202,21669,282,314
253.22202,21669,283.2,300
253.22202,21669,325,214
253.22202,21669,327,342
253.22202,21669,355.2,3145
253.22202,21669,356.2,714
253.22202,21669,357.2,695
253.22202,21669,385,166
253.22202,21669,401.2,795
253.22202,21669,402.1,350
253.22202,21669,403,227
253.22202,21669,415.1,208
253.50798,17530,44,1385
253.50798,17530,73.1,2828
253.50798,17530,74,237
253.50798,17530,147.1,1543
253.50798,17530,148.2,206
253.50798,17530,149,170
253.50798,17530,207.1,310
253.50798,17530,221.1,1382
253.50798,17530,222.1,319
253.50798,17530,281.1,1196
253.50798,17530,282.1,412
253.50798,17530,283.2,304
253.50798,17530,327.1,261
253.50798,17530,328,176
253.50798,17530,355.2,2895
253.50798,17530,356.2,997
253.50798,17530,357.2,860
253.50798,17530,358,206
253.50798,17530,401.1,980
253.50798,17530,402.1,335
253.50798,17530,403.1,338
253.50798,17530,415,180
253.794,6042,44,1099
253.794,6042,73.1,713
253.794,6042,147.1,316
253.794,6042,206.9,218
253.794,6042,221.1,439
253.794,6042,281.1,488
253.794,6042,355.2,1211
253.794,6042,356.2,393
253.794,6042,356.9,226
253.794,6042,357.2,241
253.794,6042,401,329
253.794,6042,402.1,162
253.794,6042,415.1,202
254.08002,1362,44,901
254.08002,1362,281,203
254.08002,1362,355.2,257
254.36502,895,43.9,895
254.65098,848,44,848
254.937,1064,44,872
254.937,1064,78,191
255.222,1040,44,1040
255.50802,1289,44,1128
255.50802,1289,207,160
255.79398,1435,44,1220
255.79398,1435,207,215
256.08,1207,44,1051
256.08,1207,207.2,156
256.365,948,44,789
256.365,948,207.1,159
256.65102,871,44,871
256.93698,1115,44,963
256.93698,1115,206.9,152
257.22198,1163,44,1163
257.508,1050,44,869
257.508,1050,206.9,180
257.79402,813,44,813
258.07998,1296,44,1114
258.07998,1296,207.1,182
258.36498,1142,44,986
258.36498,1142,207,156
258.651,910,44,910
258.93702,1015,44,1015
259.22298,1020,44.1,1020
259.50798,927,44,927
259.794,1093,44,1093
260.08002,1189,44,1038
260.08002,1189,207,151
260.36502,1001,43.9,1001
260.65098,1135,44,1135
260.937,1075,44,1075
261.22302,1165,44,1165
261.50802,1150,44,1150
261.79398,1111,44,1111
262.08,1154,44,1154
262.365,955,44,955
262.65102,1295,44,1142
262.65102,1295,73,153
262.93698,1420,44,1231
262.93698,1420,206.9,188
263.223,1042,44,1042
263.508,1133,43.9,1133
263.79402,1241,43.9,1241
264.07998,1313,44,1158
264.07998,1313,207,154
264.36498,1967,43.9,1050
264.36498,1967,73.1,365
264.36498,1967,207,194
264.36498,1967,223.3,198
264.36498,1967,281.1,159
264.651,1765,44,970
264.651,1765,73.1,361
264.651,1765,207,270
264.651,1765,223.2,163
264.93702,1782,44,1072
264.93702,1782,72.8,184
264.93702,1782,207.1,261
