"RetentionTime","TIC","Mass","Intensity"
185.493,1087,41,168
185.493,1087,43.9,661
185.493,1087,207,257
185.77902,1060,43.9,688
185.77902,1060,207.1,371
186.06402,1237,44.1,865
186.06402,1237,207.1,371
186.34998,998,44.1,776
186.34998,998,207,222
186.636,1172,44.1,714
186.636,1172,73.1,193
186.636,1172,206.9,264
186.921,2050,40.1,1095
186.921,2050,44,622
186.921,2050,207,331
187.20702,1099,44,863
187.20702,1099,207,235
187.49298,980,44,779
187.49298,980,207,200
187.779,1045,44,863
187.779,1045,207,182
188.064,1420,43.9,1123
188.064,1420,207.1,296
188.35002,1444,41,156
188.35002,1444,44,1080
188.35002,1444,207,208
188.63598,1189,44,939
188.63598,1189,207,249
188.92098,1275,44,1076
188.92098,1275,207,199
189.207,1038,43.9,751
189.207,1038,207.1,286
189.49302,1133,44,820
189.49302,1133,207,313
189.77898,1076,44,906
189.77898,1076,207.1,170
190.06398,1654,41,217
190.06398,1654,43.9,939
190.06398,1654,77.9,151
190.06398,1654,207,346
190.35,1354,41.1,175
190.35,1354,44,855
190.35,1354,91,159
190.35,1354,207.1,164
190.63602,1238,43.9,876
190.63602,1238,207.1,362
190.92198,841,44.1,581
190.92198,841,207,259
191.20698,1330,44,957
191.20698,1330,78,174
191.20698,1330,207,198
191.493,1340,43.9,1070
191.493,1340,207.1,270
191.77902,1412,44,918
191.77902,1412,73,157
191.77902,1412,207,335
192.06402,1259,44,973
192.06402,1259,207.1,285
192.34998,1453,44,1015
192.34998,1453,72.9,164
192.34998,1453,207.1,272
192.636,1113,44,889
192.636,1113,207.1,223
192.92202,1109,44.1,897
192.92202,1109,207.1,211
193.20702,1233,44,938
193.20702,1233,207.1,294
193.49298,1309,43.9,1029
193.49298,1309,207,279
193.779,1110,44,828
193.779,1110,207,282
194.064,1365,44,1012
194.064,1365,207,352
194.35002,1379,40.9,214
194.35002,1379,43.9,917
194.35002,1379,207.1,247
194.63598,1245,44,1059
194.63598,1245,207.1,185
194.922,1062,44,814
194.922,1062,207.1,247
195.207,1360,44,931
195.207,1360,207.1,429
195.49302,1122,43.9,930
195.49302,1122,207,192
195.77898,1357,40.9,151
195.77898,1357,44,976
195.77898,1357,207,229
196.06398,1043,44,809
196.06398,1043,207.2,233
196.35,1003,44,1003
196.63602,1226,44,937
196.63602,1226,207,289
196.92198,1108,44,855
196.92198,1108,207,252
197.20698,1207,40.9,185
197.20698,1207,44,776
197.20698,1207,207.1,245
197.493,1192,44,855
197.493,1192,207,337
197.77902,1226,41,152
197.77902,1226,44,792
197.77902,1226,206.8,282
198.06402,1277,43.9,961
198.06402,1277,207,315
198.34998,1074,44,893
198.34998,1074,207.1,180
198.636,1280,44.1,933
198.636,1280,207,346
198.92202,1187,44,974
198.92202,1187,207,212
199.20702,1201,44,1003
199.20702,1201,207.1,197
199.49298,1141,43.9,883
199.49298,1141,207,257
199.779,1106,44,822
199.779,1106,207.1,283
200.064,990,43.9,774
200.064,990,207.1,216
200.35002,1262,44,1048
200.35002,1262,207,214
200.63598,1178,43.9,931
200.63598,1178,207,246
200.922,1051,44.1,794
200.922,1051,207.1,257
201.207,1146,44,930
201.207,1146,207.1,215
201.49302,1048,44,838
201.49302,1048,207.1,210
201.77898,1154,43.9,940
201.77898,1154,207.1,214
202.065,974,44,793
202.065,974,207,180
202.35,1141,43.9,790
202.35,1141,207,350
202.63602,941,44,711
202.63602,941,207.1,229
202.92198,926,43.9,665
202.92198,926,207,260
203.20698,1478,41,187
203.20698,1478,43.9,1052
203.20698,1478,207,238
203.493,744,44,744
203.77902,1087,44,903
203.77902,1087,207,183
204.06498,1030,44.1,747
204.06498,1030,206.9,283
204.34998,1208,44,919
204.34998,1208,206.9,288
204.636,1037,44,852
204.636,1037,207.2,185
204.92202,1134,44,931
204.92202,1134,207.1,202
205.20702,1250,44,1007
205.20702,1250,207.1,243
205.49298,1236,44,910
205.49298,1236,207,325
205.779,1078,44,886
205.779,1078,207.2,191
206.06502,1225,43.9,915
206.06502,1225,207,309
206.35002,974,43.9,974
206.63598,1024,44,833
206.63598,1024,207.1,190
206.922,1115,44,798
206.922,1115,207,317
207.207,1203,44,891
207.207,1203,207.2,311
207.49302,1144,43.9,979
207.49302,1144,207,164
207.77898,928,43.9,697
207.77898,928,207.1,230
208.065,1094,43.9,870
208.065,1094,207.2,224
208.35,1049,44,848
208.35,1049,207,200
208.63602,1173,44,1012
208.63602,1173,207,160
208.92198,1005,44,820
208.92198,1005,207.1,184
209.20698,1179,43.9,935
209.20698,1179,207,243
209.493,987,43.9,745
209.493,987,207.1,241
209.77902,1168,44,900
209.77902,1168,207,268
210.06498,1136,43.9,888
210.06498,1136,207,248
210.34998,1210,44,936
210.34998,1210,207,273
210.636,1097,43.9,849
210.636,1097,207,248
210.92202,3325,40.9,210
210.92202,3325,44,854
210.92202,3325,73.1,1117
210.92202,3325,74,174
210.92202,3325,147,427
210.92202,3325,207,245
210.92202,3325,281.2,296
211.20798,17909,44,844
211.20798,17909,45,233
211.20798,17909,59,371
211.20798,17909,73.1,6693
211.20798,17909,74,609
211.20798,17909,75,476
211.20798,17909,130.9,189
211.20798,17909,133,170
211.20798,17909,147.1,2252
211.20798,17909,148.1,512
211.20798,17909,149.2,250
211.20798,17909,190.9,158
211.20798,17909,207.1,317
211.20798,17909,221.2,163
211.20798,17909,281.2,1687
211.20798,17909,282.1,738
211.20798,17909,283.2,572
211.20798,17909,325.1,218
211.20798,17909,327.1,694
211.20798,17909,328.1,203
211.20798,17909,341.1,358
211.20798,17909,399.2,194
211.49298,53980,44,944
211.49298,53980,45,663
211.49298,53980,59,575
211.49298,53980,73.1,14484
211.49298,53980,74.1,1146
211.49298,53980,75.1,712
211.49298,53980,117,327
211.49298,53980,131,337
211.49298,53980,132.9,388
211.49298,53980,147.1,6723
211.49298,53980,148.1,1317
211.49298,53980,149.1,564
211.49298,53980,190.9,278
211.49298,53980,193.1,163
211.49298,53980,207.1,950
211.49298,53980,221.1,734
211.49298,53980,222.2,249
211.49298,53980,222.8,182
211.49298,53980,249,160
211.49298,53980,251,179
211.49298,53980,265.1,259
211.49298,53980,281.2,7490
211.49298,53980,282.1,2295
211.49298,53980,283.2,1187
211.49298,53980,284.1,246
211.49298,53980,325,446
211.49298,53980,327.1,3008
211.49298,53980,328.1,841
211.49298,53980,329,692
211.49298,53980,330.1,168
211.49298,53980,341.1,1437
211.49298,53980,342.1,595
211.49298,53980,342.9,207
211.49298,53980,383.2,292
211.49298,53980,385.1,252
211.49298,53980,399.1,852
211.49298,53980,400,373
