"RetentionTime","TIC","Mass","Intensity"
185.49702,959,43.9,800
185.49702,959,55.1,158
185.78298,1518,41.1,170
185.78298,1518,44,963
185.78298,1518,55.2,162
185.78298,1518,207.1,221
186.069,750,43.9,583
186.069,750,56.1,166
186.354,738,43.9,738
186.64002,1268,44,1065
186.64002,1268,207.1,202
186.92598,971,43.9,794
186.92598,971,55,177
187.21098,888,44,888
187.497,854,44,854
187.78302,919,44,919
188.06898,1196,41.2,180
188.06898,1196,44,845
188.06898,1196,207.1,169
188.35398,810,44,810
188.64,1307,44.1,1059
188.64,1307,207,248
188.92602,1077,40.9,173
188.92602,1077,44,904
189.21198,1085,44.1,1085
189.49698,1179,41.1,243
189.49698,1179,44,936
189.783,823,44,823
190.06902,1274,41.1,152
190.06902,1274,43.1,168
190.06902,1274,43.9,953
190.35402,972,41.1,183
190.35402,972,44,789
190.63998,1060,44.1,1060
190.926,1474,41.1,210
190.926,1474,44,1088
190.926,1474,207.1,174
191.21202,1026,44,1026
191.49702,924,41.1,184
191.49702,924,44.1,739
191.78298,1066,43,162
191.78298,1066,43.9,903
192.069,1150,44,956
192.069,1150,77,194
192.354,1152,44,1152
192.64002,1096,44,1096
192.92598,979,44,979
193.212,1146,43.1,170
193.212,1146,44,976
193.497,1112,44,942
193.497,1112,207.1,169
193.78302,911,44,911
194.06898,2070,40.1,1130
194.06898,2070,44,939
194.35398,999,44,999
194.64,1186,41.1,168
194.64,1186,44,1018
194.92602,856,44,856
195.21198,1036,44,1036
195.49698,1194,44,1043
195.49698,1194,55.1,151
195.783,1275,40.9,163
195.783,1275,44,1111
196.06902,1002,44.1,829
196.06902,1002,76.9,173
196.35402,1159,44,1159
196.63998,1218,44,1046
196.63998,1218,77.1,172
196.926,800,44.1,800
197.21202,966,44,966
197.49702,940,44,940
197.78298,860,44,860
198.069,922,44,922
198.354,1114,44,1114
198.64002,1185,40.9,176
198.64002,1185,43,162
198.64002,1185,44,846
198.92598,1515,44,1361
198.92598,1515,78.1,153
199.212,954,44,954
199.497,919,44,919
199.78302,1126,41.1,161
199.78302,1126,44,965
200.06898,931,44,931
200.355,1244,44,1087
200.355,1244,91.1,157
200.64,1172,44,981
200.64,1172,207,191
200.92602,1149,44,1149
201.21198,963,43.1,163
201.21198,963,44,799
201.49698,1161,44,1161
201.783,1331,44,1331
202.06902,1224,43.9,1070
202.06902,1224,207.1,153
202.35498,945,44,945
202.63998,991,44.1,991
202.926,1226,44,1226
203.21202,1046,44,1046
203.49702,1087,41.1,170
203.49702,1087,44,916
203.78298,947,44,947
204.069,1237,44,1048
204.069,1237,207,188
204.35502,746,44,746
204.64002,864,44,864
204.92598,814,44,814
205.212,1124,44,1124
205.497,1147,41,242
205.497,1147,44,904
205.78302,1003,44,1003
206.06898,1120,44,1120
206.355,1287,42.9,157
206.355,1287,44,1129
206.64,829,43.9,829
206.92602,958,44,958
207.21198,1124,44,1124
207.49698,1099,44,912
207.49698,1099,78,186
207.783,1145,44,992
207.783,1145,77.9,153
208.06902,908,44,908
208.35498,1282,41,160
208.35498,1282,44,1122
208.63998,875,44,875
208.926,1055,44,1055
209.21202,1200,43.9,1200
209.49798,1044,44,1044
209.78298,1173,44,980
209.78298,1173,77,192
210.069,999,44,999
210.35502,896,43.9,896
210.64002,1049,44,1049
210.92598,1038,44,875
210.92598,1038,207,163
211.212,1049,44.1,843
211.212,1049,73,205
211.49802,1924,43.9,920
211.49802,1924,73.1,384
211.49802,1924,147.1,179
211.49802,1924,207.1,222
211.49802,1924,281.1,217
211.78302,1997,44,1072
211.78302,1997,73,313
211.78302,1997,147.1,171
211.78302,1997,281,440
212.06898,1437,41,154
212.06898,1437,44,928
212.06898,1437,147,159
212.06898,1437,281.1,195
212.355,705,44.1,705
212.64,1025,44,1025
212.92602,1152,44,1152
213.21198,962,44,962
213.498,994,44,994
213.783,1023,41,178
213.783,1023,44,844
214.06902,946,44,776
214.06902,946,78,170
214.35498,1085,44,1085
214.63998,1072,44,1072
214.926,1162,41.1,178
214.926,1162,44,984
215.21202,1065,44,910
215.21202,1065,207.2,155
215.49798,813,44.1,813
215.78298,946,44,946
216.069,923,44.1,923
216.35502,1372,44,1215
216.35502,1372,78.1,157
216.64002,856,44.1,856
216.92598,1045,44,1045
217.212,1271,41.3,170
217.212,1271,44,921
217.212,1271,207.1,179
217.49802,975,44,975
217.78302,1032,43.9,1032
218.06898,1030,44,1030
218.355,1288,44.1,1134
218.355,1288,78.1,154
218.64,1087,44,1087
218.92602,986,44,831
218.92602,986,207,154
219.21198,1193,43.9,1020
219.21198,1193,207,172
219.498,1043,44.1,1043
219.783,1022,44,1022
220.06902,1293,41,172
220.06902,1293,44,960
220.06902,1293,207.1,160
220.35498,903,44,903
220.641,937,44,937
220.926,946,44,946
221.21202,805,44.1,805
221.49798,889,44,889
221.78298,1289,42.9,163
221.78298,1289,44.1,1125
222.069,1193,41,151
222.069,1193,44,1041
222.35502,1005,44,1005
222.64098,1221,40.9,181
222.64098,1221,43.9,1039
222.92598,931,44,931
223.212,1119,43.2,164
223.212,1119,44,954
223.49802,881,43.9,881
223.78302,1057,44,1057
224.06898,1180,44,1017
224.06898,1180,54.9,163
224.355,1019,44.1,1019
224.64102,1035,44,1035
224.92602,948,44,948
225.21198,1376,44,1189
225.21198,1376,207.1,186
225.498,1163,44,1163
225.783,1577,41.2,202
225.783,1577,44,1199
225.783,1577,77,175
226.06902,1093,44,937
226.06902,1093,207.1,155
226.35498,1007,44,1007
226.641,1033,44,1033
226.926,940,44,940
227.21202,1296,44,1296
227.49798,1360,44.1,1145
227.49798,1360,78,215
227.78298,1483,41.9,176
227.78298,1483,44,1080
227.78298,1483,207,226
228.069,1211,41,174
228.069,1211,44,861
228.069,1211,207.1,175
228.35502,995,44,995
228.64098,1005,44,1005
228.92598,1058,44,877
228.92598,1058,207,180
229.212,1008,44,1008
229.49802,1027,44,1027
229.78302,1185,44,1029
229.78302,1185,78.1,156
230.06898,1281,41,156
230.06898,1281,44,1125
230.355,1396,41,164
230.355,1396,43.9,1051
230.355,1396,207.1,180
230.64102,1183,44,1002
230.64102,1183,207.2,181
230.92602,922,44,922
231.21198,1025,44.1,1025
231.498,1258,41.1,156
231.498,1258,43.9,1102
231.78402,1070,44,1070
232.06902,922,44,922
232.35498,1048,44,1048
