"RetentionTime","TIC","Mass","Intensity"
185.49,1023,44,840
185.49,1023,78.1,183
185.77602,1062,44,890
185.77602,1062,76.9,172
186.06198,1331,44,912
186.06198,1331,78,182
186.06198,1331,207,236
186.34698,1028,44,830
186.34698,1028,206.9,198
186.633,1421,44,1086
186.633,1421,78,178
186.633,1421,207.1,156
186.91902,916,44,916
187.20498,1060,44,901
187.20498,1060,207.1,158
187.48998,914,44,914
187.776,1321,44,1057
187.776,1321,207.1,264
188.06202,1059,44.1,895
188.06202,1059,78.1,163
188.34702,1018,43.9,679
188.34702,1018,78.1,157
188.34702,1018,207,181
188.63298,1085,44,1085
188.919,1107,44,1107
189.20502,957,43.9,957
189.49002,1173,44,820
189.49002,1173,94.1,160
189.49002,1173,207.1,192
189.77598,1159,44,1159
190.062,1204,41,154
190.062,1204,44,898
190.062,1204,207.1,151
190.347,947,43.9,779
190.347,947,54.9,168
190.63302,1210,44,1015
190.63302,1210,207,195
190.91898,1271,43.9,1086
190.91898,1271,207.1,185
191.205,1066,43.9,1066
191.49,727,44,727
191.77602,1236,44,927
191.77602,1236,78,152
191.77602,1236,207.2,156
192.06198,1162,44,1162
192.34698,1158,44,943
192.34698,1158,207,215
192.633,1302,41,210
192.633,1302,44,919
192.633,1302,77.9,172
192.91902,1185,41,165
192.91902,1185,43.9,1019
193.20498,1216,44,1022
193.20498,1216,207,194
193.48998,890,44,890
193.776,1097,44,898
193.776,1097,207,198
194.06202,1014,44,1014
194.34702,1114,44,1114
194.63298,1090,44,1090
194.919,877,44,877
195.20502,1472,43,164
195.20502,1472,44,1137
195.20502,1472,77.9,171
195.49002,856,44,856
195.77598,1082,43,153
195.77598,1082,44,750
195.77598,1082,207.1,178
196.062,1151,43.9,1151
196.34802,877,44,877
196.63302,1003,44,841
196.63302,1003,207.1,162
196.91898,1084,44,1084
197.205,1128,44,976
197.205,1128,207.2,152
197.49,1007,44,1007
197.77602,1062,44,1062
198.06198,1072,44,1072
198.348,1072,44,1072
198.633,950,43.9,950
198.91902,1220,44.1,1066
198.91902,1220,78.1,153
199.20498,1150,40.9,150
199.20498,1150,44,1000
199.48998,1138,44,1138
199.776,1161,44,1161
200.06202,967,43.9,967
200.34798,1007,43.9,1007
200.63298,1127,44,1127
200.919,1136,44,1136
201.20502,1215,44,1215
201.49002,990,44.1,990
201.77598,1145,44,938
201.77598,1145,207.2,207
202.062,1259,44,1106
202.062,1259,207,152
202.34802,1041,43.9,1041
202.63302,973,43.9,973
202.91898,617,44,617
203.205,1180,41,167
203.205,1180,44,1012
203.49,979,44,979
203.77602,968,43.9,968
204.06198,870,44,870
204.348,965,44,965
204.633,965,44,965
204.91902,1852,40.1,959
204.91902,1852,44,893
205.20498,1129,44,1129
205.48998,975,44,975
205.776,926,44.1,741
205.776,926,207,184
206.06202,1225,44,1062
206.06202,1225,207,162
206.34798,949,44,949
206.63298,964,44,964
206.919,1128,44,923
206.919,1128,207.1,205
207.20502,1193,44,998
207.20502,1193,207.2,194
207.49098,974,44,823
207.49098,974,55.1,151
207.77598,1119,44,1119
208.062,955,44,796
208.062,955,207,158
208.34802,731,44.1,731
208.63302,940,44,940
208.91898,1115,44,1115
209.205,895,43.9,895
209.49102,1112,43.9,942
209.49102,1112,207,169
209.77602,1160,44,973
209.77602,1160,78,186
210.06198,1209,43.9,1017
210.06198,1209,207.2,192
210.348,795,44.1,795
210.633,995,44,844
210.633,995,207.1,151
210.91902,840,43.9,840
211.20498,2119,44,1083
211.20498,2119,73,682
211.20498,2119,147,191
211.20498,2119,281,162
211.491,6409,44,1046
211.491,6409,45,196
211.491,6409,73,1719
211.491,6409,74.1,203
211.491,6409,147.1,871
211.491,6409,148,222
211.491,6409,207.1,216
211.491,6409,221,152
211.491,6409,281.1,972
211.491,6409,282.1,270
211.491,6409,327,260
211.491,6409,341.2,277
211.776,10301,44,1174
211.776,10301,44.9,214
211.776,10301,73.1,2732
211.776,10301,74.1,308
211.776,10301,75.2,170
211.776,10301,147.1,1434
211.776,10301,148,209
211.776,10301,221,161
211.776,10301,281.1,1255
211.776,10301,282.1,371
211.776,10301,283.1,212
211.776,10301,327,743
211.776,10301,328,261
211.776,10301,329.1,230
211.776,10301,341,249
211.776,10301,385.1,154
211.776,10301,398.9,200
211.776,10301,415.2,214
212.06202,7081,43.9,1139
212.06202,7081,73.1,1148
212.06202,7081,74,151
212.06202,7081,147.2,804
212.06202,7081,207,187
212.06202,7081,221.2,179
212.06202,7081,281.1,1119
212.06202,7081,282.1,437
212.06202,7081,283.2,220
212.06202,7081,326.9,575
212.06202,7081,341,366
212.06202,7081,399.1,227
212.06202,7081,415,347
212.06202,7081,416,176
212.34798,1924,44,1025
212.34798,1924,73,301
212.34798,1924,147,245
212.34798,1924,281.2,351
212.63298,1012,44,1012
212.919,960,43.9,765
212.919,960,206.9,195
213.20502,798,44,798
213.49098,919,44,919
213.77598,1176,43.9,1025
213.77598,1176,207.1,151
214.062,1007,44,1007
214.34802,844,44,844
214.63302,932,44,932
214.91898,953,44,798
214.91898,953,207,154
215.205,939,44,939
215.49102,1182,44,1182
215.77602,1019,44,1019
216.06198,765,44.1,765
216.348,822,44,822
216.63402,1085,44,1085
216.91902,1092,44,901
216.91902,1092,207,191
217.20498,927,44,927
217.491,1037,44,886
217.491,1037,207.2,151
217.776,1174,44,1020
217.776,1174,207.1,153
218.06202,1273,44,1112
218.06202,1273,78,160
218.34798,847,44,847
218.634,1123,44,962
218.634,1123,207.2,161
218.919,845,43.9,845
219.20502,1020,44,1020
