"RetentionTime","TIC","Mass","Intensity"
185.493,1235,44,822
185.493,1235,207.1,203
185.493,1235,281.1,209
185.77902,1111,44,687
185.77902,1111,73,162
185.77902,1111,207.1,260
186.06402,918,44,738
186.06402,918,207.1,179
186.34998,1089,44,701
186.34998,1089,72.9,203
186.34998,1089,207,184
186.636,1121,44,867
186.636,1121,207.2,253
186.921,1032,44,814
186.921,1032,207,217
187.20702,1038,44,864
187.20702,1038,207.1,174
187.49298,937,44,780
187.49298,937,207.1,157
187.779,1120,44,909
187.779,1120,206.9,211
188.064,1081,43.9,883
188.064,1081,207.1,197
188.35002,1155,44,996
188.35002,1155,207.1,158
188.63598,1172,43.9,849
188.63598,1172,78.1,155
188.63598,1172,207.1,167
188.922,1199,44,1042
188.922,1199,207.1,156
189.207,1207,44,1012
189.207,1207,207,195
189.49302,1174,44,906
189.49302,1174,207,267
189.77898,849,44,585
189.77898,849,207,264
190.06398,1469,43,167
190.06398,1469,44,1146
190.06398,1469,207.1,156
190.35,1153,44,873
190.35,1153,207,279
190.63602,1294,41.1,152
190.63602,1294,44,936
190.63602,1294,55,204
190.92198,1133,44,931
190.92198,1133,207.1,201
191.20698,999,41.1,151
191.20698,999,44,619
191.20698,999,207.1,228
191.493,1071,44.1,896
191.493,1071,207,175
191.77902,926,43.9,774
191.77902,926,207.1,152
192.06402,1195,43.9,800
192.06402,1195,73,152
192.06402,1195,206.9,242
192.34998,1423,44,967
192.34998,1423,73,199
192.34998,1423,207.1,256
192.636,1383,43.9,893
192.636,1383,72.9,221
192.636,1383,207.1,267
192.92202,790,44,790
193.20702,1200,40.9,185
193.20702,1200,43.9,864
193.20702,1200,207.1,150
193.49298,1199,44,1029
193.49298,1199,207.1,169
193.779,1153,44,926
193.779,1153,207.1,227
194.064,1160,44,874
194.064,1160,207.1,286
194.35002,973,43.9,727
194.35002,973,206.9,245
194.63598,1134,44,915
194.63598,1134,207.1,218
194.922,953,44,801
194.922,953,207.2,152
195.207,1544,40.9,188
195.207,1544,43,153
195.207,1544,44,1044
195.207,1544,207.1,157
195.49302,1110,41,163
195.49302,1110,44,946
195.77898,979,44,979
196.06398,815,44,815
196.35,851,44,851
196.63602,1349,44,1006
196.63602,1349,78.2,150
196.63602,1349,207,191
196.92198,1172,44,990
196.92198,1172,207,182
197.20698,1338,44,1082
197.20698,1338,207,256
197.493,1098,44,934
197.493,1098,207.1,163
197.77902,1025,43.9,1025
198.06402,855,44,855
198.34998,1086,44,888
198.34998,1086,207,198
198.636,1065,44,854
198.636,1065,207,210
198.92202,1265,44,986
198.92202,1265,207.1,279
199.20702,1354,44,1068
199.20702,1354,206.9,286
199.49298,1236,44,1037
199.49298,1236,207,199
199.779,620,43.9,620
200.06502,797,43.9,797
200.35002,829,44,829
200.63598,919,44,919
200.922,1250,44,1038
200.922,1250,206.9,211
201.207,1114,44,1114
201.49302,953,43.9,953
201.77898,801,44,801
202.065,798,44,798
202.35,809,43.9,809
202.63602,872,44,872
202.92198,934,44,771
202.92198,934,207,162
203.20698,1143,44,910
203.20698,1143,207,233
203.493,986,44,986
203.77902,1060,44,894
203.77902,1060,207,165
204.06498,882,44,882
204.34998,701,44,701
204.636,1430,44,1109
204.636,1430,206.7,162
204.636,1430,207.2,157
204.92202,1294,44,914
204.92202,1294,78,151
204.92202,1294,207.1,228
205.20702,1420,44,1130
205.20702,1420,206.9,290
205.49298,1486,44,1178
205.49298,1486,207,308
205.779,1180,44,906
205.779,1180,207.1,274
206.06502,1171,41,183
206.06502,1171,44,802
206.06502,1171,207.1,185
206.35002,902,44.1,725
206.35002,902,207,176
206.63598,933,44,750
206.63598,933,207.1,182
206.922,832,44,679
206.922,832,207.2,152
207.207,1149,41,157
207.207,1149,44,991
207.49302,1065,44,775
207.49302,1065,207.2,289
207.77898,1128,44,848
207.77898,1128,207.1,280
208.065,1231,44,1071
208.065,1231,207.1,159
208.35,1074,44,812
208.35,1074,207,262
208.63602,1059,43.9,819
208.63602,1059,207.1,240
208.92198,1376,44,1171
208.92198,1376,207,205
209.208,1262,44,1054
209.208,1262,207.1,207
209.493,981,44,981
209.77902,773,44,773
210.06498,948,44,792
210.06498,948,206.9,156
210.34998,1003,44,1003
210.636,1007,44,1007
210.92202,1367,43.9,798
210.92202,1367,73,385
210.92202,1367,147.1,182
211.20798,6419,44,734
211.20798,6419,44.8,187
211.20798,6419,73,2386
211.20798,6419,74,313
211.20798,6419,74.9,174
211.20798,6419,147.2,892
211.20798,6419,207,245
211.20798,6419,281.1,692
211.20798,6419,282.1,273
211.20798,6419,283.1,208
211.20798,6419,327.1,311
211.49298,26300,44,813
211.49298,26300,45,397
211.49298,26300,59,235
211.49298,26300,73.1,7245
211.49298,26300,74.1,683
211.49298,26300,75.1,281
211.49298,26300,117,220
211.49298,26300,131,199
211.49298,26300,133,334
211.49298,26300,147.1,3384
211.49298,26300,148.1,390
211.49298,26300,149.1,261
211.49298,26300,207.1,407
211.49298,26300,221.1,293
211.49298,26300,222.1,183
211.49298,26300,251,157
211.49298,26300,267.1,164
211.49298,26300,281.1,3434
211.49298,26300,282.2,1043
211.49298,26300,283.1,751
211.49298,26300,284.1,169
211.49298,26300,325.1,369
211.49298,26300,327,1575
211.49298,26300,328,470
211.49298,26300,329,339
211.49298,26300,341,559
211.49298,26300,341.9,262
211.49298,26300,343.1,159
211.49298,26300,383,163
211.49298,26300,399.1,369
211.49298,26300,400.1,155
211.49298,26300,401,163
211.49298,26300,415,322
211.49298,26300,416,174
211.49298,26300,417.2,160
211.779,45686,44,956
211.779,45686,45,555
211.779,45686,59,489
211.779,45686,73.1,9940
211.779,45686,74.1,863
211.779,45686,75,562
211.779,45686,116.9,192
211.779,45686,131,373
211.779,45686,132.9,413
211.779,45686,147.1,5570
211.779,45686,148.1,727
211.779,45686,149.1,540
211.779,45686,191,309
211.779,45686,193,179
211.779,45686,207.1,739
211.779,45686,221.1,751
211.779,45686,222.1,211
211.779,45686,249,173
211.779,45686,265.2,243
211.779,45686,267,153
211.779,45686,281.1,7240
211.779,45686,282.2,1765
211.779,45686,283.1,1270
211.779,45686,284.1,181
211.779,45686,295.1,186
211.779,45686,325.1,486
211.779,45686,326.2,241
211.779,45686,327.1,3018
211.779,45686,328.1,855
211.779,45686,329,574
211.779,45686,341.1,1297
211.779,45686,342.1,499
211.779,45686,342.9,377
211.779,45686,383,240
211.779,45686,384,177
211.779,45686,399.1,896
211.779,45686,400,312
211.779,45686,401.2,297
211.779,45686,415.1,1038
211.779,45686,416.1,417
211.779,45686,417.1,361
212.06502,37698,43.9,744
212.06502,37698,44.9,238
212.06502,37698,59,245
212.06502,37698,73.1,6262
212.06502,37698,74.1,608
212.06502,37698,75.1,217
212.06502,37698,77,184
212.06502,37698,117,159
212.06502,37698,131,254
212.06502,37698,132.9,227
212.06502,37698,147.1,3774
212.06502,37698,148,542
212.06502,37698,149,419
212.06502,37698,207.1,695
212.06502,37698,221.1,489
212.06502,37698,222.1,237
212.06502,37698,249,216
212.06502,37698,251,220
212.06502,37698,265.1,262
212.06502,37698,267,205
212.06502,37698,281.2,6831
212.06502,37698,282.1,1802
212.06502,37698,283.1,858
212.06502,37698,284.1,245
212.06502,37698,325,455
212.06502,37698,326.2,155
212.06502,37698,327.1,2978
212.06502,37698,328,854
212.06502,37698,329,491
212.06502,37698,341.1,1341
212.06502,37698,342,385
212.06502,37698,343.1,364
212.06502,37698,383.1,250
212.06502,37698,385,296
212.06502,37698,399.1,1234
212.06502,37698,400.1,399
212.06502,37698,401.1,202
212.06502,37698,415.1,1447
212.06502,37698,416.2,468
212.06502,37698,417.1,276
212.06502,37698,418.2,152
212.35002,12705,43.9,903
212.35002,12705,73.1,1217
212.35002,12705,133.1,183
212.35002,12705,147.1,1032
212.35002,12705,147.9,178
212.35002,12705,207.1,265
212.35002,12705,220.9,207
212.35002,12705,281.1,2467
212.35002,12705,282.2,668
212.35002,12705,283.1,451
212.35002,12705,325.1,182
212.35002,12705,327,1039
212.35002,12705,328.1,355
212.35002,12705,329,251
212.35002,12705,341.1,700
212.35002,12705,342,257
212.35002,12705,343.1,166
212.35002,12705,383,175
212.35002,12705,399.1,546
212.35002,12705,400.1,192
212.35002,12705,415.1,770
212.35002,12705,416.1,293
212.35002,12705,417,198
212.63598,2017,44,997
212.63598,2017,73.1,160
212.63598,2017,207.1,159
212.63598,2017,281.2,362
212.63598,2017,326.9,173
212.63598,2017,341,163
212.922,1394,43.9,962
212.922,1394,207.1,208
212.922,1394,281.1,223
213.20802,837,44,837
213.49302,1281,44,1107
213.49302,1281,207.1,174
213.77898,960,44,725
213.77898,960,207,235
214.065,1014,44.1,834
214.065,1014,207,180
214.35,684,43.9,684
214.63602,905,44,905
214.92198,889,44,889
215.208,1161,44,1161
215.493,996,44,836
215.493,996,207.1,159
215.77902,1006,44.1,828
215.77902,1006,207.1,177
216.06498,771,44,771
216.34998,819,44,819
216.636,798,44.1,798
216.92202,804,44,804
217.20798,1066,41,176
217.20798,1066,44,889
217.49298,1339,43.9,1161
217.49298,1339,207,177
217.779,1065,44,1065
218.06502,805,43.9,805
218.35002,1065,44,1065
218.63598,942,44,784
218.63598,942,207.1,158
218.922,951,44,951
219.20802,846,44,846
219.49302,949,43.9,949
219.77898,1056,44,867
219.77898,1056,206.9,188
220.065,1177,43.9,960
220.065,1177,207,217
220.35102,1030,44,868
220.35102,1030,207.1,161
220.63602,983,43.9,820
220.63602,983,207.2,163
220.92198,1068,44,805
220.92198,1068,207.1,262
221.208,1013,44,1013
221.493,882,44,690
221.493,882,207.1,191
221.77902,1063,44,816
221.77902,1063,207,246
222.06498,1205,44,1032
222.06498,1205,206.9,172
222.351,917,44,917
222.636,1111,44,1111
222.92202,1132,43.9,890
222.92202,1132,207,241
223.20798,1414,44,1106
223.20798,1414,207,308
223.49298,1068,44,832
223.49298,1068,207,235
223.779,738,44,738
224.06502,904,44.1,904
224.35098,1034,44,856
224.35098,1034,207.2,177
224.63598,1672,44,964
224.63598,1672,73,435
224.63598,1672,207.1,272
224.922,1814,41,205
224.922,1814,44,1059
224.922,1814,73,336
224.922,1814,207.1,213
225.20802,1207,40.9,174
225.20802,1207,43.9,827
225.20802,1207,73.1,205
225.49302,1363,44,1181
225.49302,1363,207,182
225.77898,1007,44,1007
226.065,1158,44,948
226.065,1158,207.2,210
226.35102,999,44,811
226.35102,999,207.1,187
226.63602,1066,44,1066
226.92198,957,44,957
227.208,1332,44,1125
227.208,1332,207.1,207
227.493,844,44.1,656
227.493,844,73,188
227.77902,1336,44.1,781
227.77902,1336,73,226
227.77902,1336,147,164
227.77902,1336,206.9,163
228.06498,1366,44,801
228.06498,1366,73,360
228.06498,1366,207.1,204
228.351,1442,44,1003
228.351,1442,73,265
228.351,1442,207,172
228.636,973,44,808
228.636,973,72.9,165
228.92202,823,44,823
229.20798,1161,44,920
229.20798,1161,207.2,241
229.494,743,44,743
229.779,1064,43.9,883
229.779,1064,73.1,180
230.06502,918,44,918
230.35098,1212,44,1054
230.35098,1212,207.1,158
230.63598,1014,43.9,820
230.63598,1014,207,193
230.922,1175,44,940
230.922,1175,207.1,235
231.20802,1030,43.9,1030
231.49398,1195,43.9,942
231.49398,1195,207.1,252
231.77898,1342,42.9,164
231.77898,1342,44,1177
232.065,1041,44,866
232.065,1041,207.1,175
232.35102,1173,44,1005
232.35102,1173,207.1,168
232.63602,1062,44,909
232.63602,1062,207.1,152
232.92198,1139,44,876
232.92198,1139,207,262
233.208,752,44,752
233.49402,1096,43.9,920
233.49402,1096,207.1,176
233.77902,1019,44,857
233.77902,1019,207.1,162
234.06498,898,44,898
234.351,947,44,782
234.351,947,207,165
234.636,1229,44.1,988
234.636,1229,206.9,241
234.92202,937,44,773
234.92202,937,207.1,163
235.20798,1002,44,1002
235.494,1232,44,1079
235.494,1232,207.1,152
235.779,1258,44.1,1049
235.779,1258,207.2,208
236.06502,922,44,922
236.35098,1062,44,1062
236.63598,944,43.9,766
236.63598,944,207,178
236.922,1030,44.1,827
236.922,1030,206.9,203
237.20802,952,44,952
237.49398,1617,44,1346
237.49398,1617,206.9,271
237.77898,1071,44,913
237.77898,1071,207,158
238.065,1201,44,990
238.065,1201,207,210
238.35102,1235,44,1028
238.35102,1235,206.9,206
238.63602,1136,44,967
238.63602,1136,207.2,168
238.92198,1095,44,916
238.92198,1095,207.2,179
239.208,1271,44,1067
239.208,1271,207.2,204
239.49402,1032,44.1,853
239.49402,1032,207.2,179
239.77902,1028,43.9,1028
240.06498,1400,44,1225
240.06498,1400,207.1,175
240.351,1335,44,1150
240.351,1335,207,184
240.63702,1272,43.9,1111
240.63702,1272,207.1,161
240.92202,1190,44,981
240.92202,1190,207,208
241.20798,1231,44,1047
241.20798,1231,207,184
241.494,1048,44,1048
241.779,1056,44,900
241.779,1056,207.1,155
242.06502,952,44,952
242.35098,1319,44,1086
242.35098,1319,207,232
242.637,806,43.9,806
242.922,1323,44,1069
242.922,1323,207.1,254
243.20802,1169,44,993
243.20802,1169,207.1,175
243.49398,1201,44,947
243.49398,1201,207.1,253
243.77898,1068,44,856
243.77898,1068,207,212
244.065,1427,44,1163
244.065,1427,207.2,264
244.35102,959,43.9,959
244.63698,1201,44,931
244.63698,1201,207.2,269
244.92198,945,44,945
245.208,1054,44.1,1054
245.49402,1072,44,883
245.49402,1072,207,189
245.77902,1254,43.9,1081
245.77902,1254,78.1,172
246.06498,1177,44,1006
246.06498,1177,206.9,171
246.351,1185,44,989
246.351,1185,207.1,196
246.63702,1109,43.9,821
246.63702,1109,207,288
246.92202,1197,44,998
246.92202,1197,207.1,199
247.20798,1069,44,1069
247.494,1075,44,1075
247.779,903,44,903
248.06502,1018,44,842
248.06502,1018,207,175
248.35098,1119,44,1119
248.637,925,43.9,925
248.922,1210,44,1037
248.922,1210,207.1,172
249.20802,931,44,931
249.49398,1202,44,1021
249.49398,1202,207,181
249.78,1191,44,955
249.78,1191,207.1,235
250.065,1083,44,1083
250.35102,1074,44,1074
250.63698,923,44.1,923
250.92198,1219,43.9,1002
250.92198,1219,207.1,216
251.208,1298,44,1114
251.208,1298,207.1,184
251.49402,1569,44,1417
251.49402,1569,207.1,151
251.77998,1157,44,1157
252.06498,1199,44,1199
252.351,1139,44,906
252.351,1139,207,233
252.63702,3525,44,1222
252.63702,3525,45,158
252.63702,3525,73.1,1079
252.63702,3525,147.1,335
252.63702,3525,207.1,266
252.63702,3525,221,228
252.63702,3525,355.2,234
252.92202,13980,44,1029
252.92202,13980,44.9,207
252.92202,13980,59,155
252.92202,13980,73.1,4083
252.92202,13980,74.1,448
252.92202,13980,75.1,194
252.92202,13980,147,1532
252.92202,13980,148,306
252.92202,13980,149.2,183
252.92202,13980,190.9,157
252.92202,13980,207.2,316
252.92202,13980,221.2,824
252.92202,13980,222.1,218
252.92202,13980,281.1,822
252.92202,13980,281.9,163
252.92202,13980,282.8,153
252.92202,13980,355.2,1468
252.92202,13980,356.1,636
252.92202,13980,357.1,347
252.92202,13980,401.1,368
252.92202,13980,402.1,193
252.92202,13980,403.1,167
253.20798,30110,43.9,988
253.20798,30110,45.1,285
253.20798,30110,59,206
253.20798,30110,73.1,7362
253.20798,30110,74,573
253.20798,30110,75,308
253.20798,30110,131,208
253.20798,30110,133,209
253.20798,30110,147.1,2729
253.20798,30110,148.1,541
253.20798,30110,149.2,238
253.20798,30110,191.1,218
253.20798,30110,207,603
253.20798,30110,221.2,2070
253.20798,30110,222.1,540
253.20798,30110,223.2,421
253.20798,30110,251.1,174
253.20798,30110,267,368
253.20798,30110,281.1,1820
253.20798,30110,282.1,404
253.20798,30110,283.1,267
253.20798,30110,324.9,219
253.20798,30110,326.8,263
253.20798,30110,328,201
253.20798,30110,355.1,3672
253.20798,30110,356.1,1427
253.20798,30110,357.1,955
253.20798,30110,358.2,190
253.20798,30110,359.2,153
253.20798,30110,385,316
253.20798,30110,401.1,986
253.20798,30110,402,425
253.20798,30110,403,403
253.20798,30110,415.1,353
253.494,28075,44,1068
253.494,28075,45,196
253.494,28075,59,200
253.494,28075,73.1,4378
253.494,28075,74.1,354
253.494,28075,75,214
253.494,28075,131,152
253.494,28075,147.1,2429
253.494,28075,148.1,495
253.494,28075,148.9,225
253.494,28075,207.1,521
253.494,28075,208,206
253.494,28075,221.2,1835
253.494,28075,222.1,520
253.494,28075,223.2,245
253.494,28075,267.1,236
253.494,28075,281.1,1793
253.494,28075,282.2,540
253.494,28075,283.1,457
253.494,28075,324.9,169
253.494,28075,327,541
253.494,28075,341,165
253.494,28075,355.2,4225
253.494,28075,356.2,1546
253.494,28075,357.2,967
253.494,28075,358.2,236
253.494,28075,385,212
253.494,28075,399.1,279
253.494,28075,401.1,1407
253.494,28075,402.2,595
253.494,28075,403.1,666
253.494,28075,415.1,562
253.494,28075,416.1,178
253.494,28075,417.2,244
253.78002,10612,44,924
253.78002,10612,73.1,1288
253.78002,10612,147,856
253.78002,10612,207,265
253.78002,10612,221.2,660
253.78002,10612,267,179
253.78002,10612,281.1,832
253.78002,10612,282.1,243
253.78002,10612,327,225
253.78002,10612,355.2,2361
253.78002,10612,356.1,868
253.78002,10612,357.2,533
253.78002,10612,401.2,549
253.78002,10612,402,295
253.78002,10612,403,230
253.78002,10612,415.1,297
254.06502,2027,40.9,187
254.06502,2027,44,867
254.06502,2027,73.2,352
254.06502,2027,355.1,437
254.06502,2027,357.2,181
254.35098,1197,44,1043
254.35098,1197,207,154
254.637,844,43.9,844
254.922,1150,44,1150
255.20802,1005,43.9,1005
255.49398,1190,44,1007
255.49398,1190,207.1,183
255.78,934,44,934
256.065,1019,44,858
256.065,1019,206.9,160
256.35102,1153,44,1153
256.63698,1047,44,1047
256.92198,1235,43.9,1059
256.92198,1235,207.1,176
257.208,1160,43.9,934
257.208,1160,207.1,225
257.49402,1226,44,1039
257.49402,1226,207,187
257.77998,1229,43.9,1073
257.77998,1229,206.9,155
258.06498,1099,44,1099
258.351,951,43.9,951
258.63702,1098,44,1098
258.92202,1130,44,1130
259.20798,983,44,983
259.494,1006,44,1006
259.78002,1150,44,927
259.78002,1150,206.9,223
260.06502,1226,44,1226
260.35098,1078,44,904
260.35098,1078,207.1,173
260.637,1291,43.9,1066
260.637,1291,207.1,224
260.92302,1215,44,1036
260.92302,1215,207,179
261.20802,1311,44,1128
261.20802,1311,207,182
261.49398,1513,44,1326
261.49398,1513,207.2,186
261.78,1161,44.1,1161
262.065,1086,44,931
262.065,1086,207,154
262.35102,1344,44,1099
262.35102,1344,207,245
262.63698,1364,44,938
262.63698,1364,73,240
262.63698,1364,207.1,185
262.923,1366,43.9,1022
262.923,1366,73,176
262.923,1366,207.1,167
263.208,1240,44,971
263.208,1240,207.1,269
263.49402,1243,43.9,1036
263.49402,1243,207,206
263.77998,1222,44,1044
263.77998,1222,207,177
264.06498,1408,44,912
264.06498,1408,73,265
264.06498,1408,207.1,230
264.351,1780,44.1,828
264.351,1780,73,423
264.351,1780,207,312
264.351,1780,223,216
264.63702,2750,44.1,1022
264.63702,2750,73,362
264.63702,2750,207.1,504
264.63702,2750,223.1,565
264.63702,2750,281,296
264.92298,2348,44,982
264.92298,2348,73,409
264.92298,2348,147.2,190
264.92298,2348,207,329
264.92298,2348,223.1,250
264.92298,2348,281.1,185
265.20798,1400,44,1106
265.20798,1400,207.1,294
265.494,1441,44,1192
265.494,1441,73.1,249
265.78002,1760,44.1,780
265.78002,1760,73,310
265.78002,1760,147.1,200
265.78002,1760,237.1,251
265.78002,1760,281.1,218
266.06502,2335,44,1112
266.06502,2335,73,448
266.06502,2335,147.2,207
266.06502,2335,207.2,205
266.06502,2335,237.1,360
266.35098,2099,43.9,1111
266.35098,2099,73,238
266.35098,2099,207.1,254
266.35098,2099,237,280
266.35098,2099,281,214
266.637,1302,44,938
266.637,1302,73,201
266.637,1302,207,162
266.92302,1375,44,1224
266.92302,1375,73,151
267.20802,1144,44,1144
267.49398,1225,44,1033
267.49398,1225,207,192
267.78,1194,44,958
267.78,1194,207,236
268.065,1266,44,1070
268.065,1266,207.1,196
268.35102,1432,44,1115
268.35102,1432,207.1,317
268.63698,1191,43.9,1191
268.923,1327,44,1079
268.923,1327,207,248
269.208,1219,44,1061
269.208,1219,207,157
269.49402,1381,44,1194
269.49402,1381,207.1,186
269.77998,1297,44,1098
269.77998,1297,207.1,198
270.06498,1278,44,1036
270.06498,1278,207,241
270.351,1017,44,1017
270.63702,912,44,912
270.92298,1226,44,1057
270.92298,1226,207,168
271.20798,1310,43.9,1122
271.20798,1310,207.1,188
271.494,1218,44,1049
271.494,1218,207,169
271.78002,1403,44,1207
271.78002,1403,207.1,195
272.06598,1001,44,1001
272.35098,1150,43.9,902
272.35098,1150,207.1,248
272.637,1551,44,1218
272.637,1551,206.9,333
272.92302,1382,44,1183
272.92302,1382,206.8,198
273.20802,904,44,904
273.49398,1522,44,1329
273.49398,1522,207.2,192
273.78,1065,44,1065
274.06602,1068,44,1068
274.35102,1271,44,964
274.35102,1271,207.1,306
274.63698,1111,44,1111
274.923,1283,44,1096
274.923,1283,207,187
275.208,1522,44,1299
275.208,1522,207,223
275.49402,1202,44,1045
275.49402,1202,207,156
275.77998,1329,44,1171
275.77998,1329,206.9,158
276.066,1428,44,1260
276.066,1428,206.9,168
276.351,1126,43.9,1126
276.63702,1195,43.9,998
276.63702,1195,207.2,196
276.92298,1248,44,1094
276.92298,1248,207,153
277.20798,1358,44,1203
277.20798,1358,206.9,155
277.494,1360,44,1185
277.494,1360,207.1,175
277.78002,1379,44,1172
277.78002,1379,207.1,207
278.06598,1479,44,1246
278.06598,1479,207,233
278.35098,1018,44,1018
278.637,1155,44,959
278.637,1155,207,196
278.92302,1336,44.1,1336
279.20802,1152,44,930
279.20802,1152,207.1,222
279.49398,1155,44,996
279.49398,1155,207.1,158
279.78,1397,44,1197
