"RetentionTime","TIC","Mass","Intensity"
185.50002,918,44,533
185.50002,918,72.9,176
185.50002,918,206.9,208
185.78598,831,44,654
185.78598,831,206.9,177
186.072,1000,43.9,830
186.072,1000,206.9,170
186.357,789,44,565
186.357,789,207,224
186.64302,459,43.9,459
186.92898,776,44,517
186.92898,776,207,258
187.21398,700,44,483
187.21398,700,207,217
187.5,826,43.9,623
187.5,826,207,202
187.78602,745,43.9,745
188.07198,1009,43.9,735
188.07198,1009,206.8,273
188.35698,849,44,696
188.35698,849,206.9,153
188.643,957,43.9,771
188.643,957,207,186
188.92902,674,44,674
189.21402,850,44,556
189.21402,850,207,293
189.49998,635,44,635
189.786,579,44,579
190.07202,871,43.9,698
190.07202,871,206.9,172
190.35702,882,44,695
190.35702,882,206.9,186
190.64298,1108,44,856
190.64298,1108,207,251
190.929,863,44,620
190.929,863,207,242
191.214,970,43.8,804
191.214,970,207,166
191.50002,969,43.9,691
191.50002,969,206.9,277
191.78598,740,44,557
191.78598,740,206.9,182
192.072,947,44,785
192.072,947,73.2,161
192.357,757,44.1,602
192.357,757,206.9,154
192.64302,902,44,698
192.64302,902,207,204
192.92898,835,44,645
192.92898,835,207,190
193.215,862,43.9,655
193.215,862,207,206
193.5,739,44,739
193.78602,738,44,738
194.07198,826,44,501
194.07198,826,206.9,325
194.35698,868,44,684
194.35698,868,207.1,183
194.643,735,44,735
194.92902,570,43.9,570
195.21498,650,43.9,650
195.49998,1061,44,844
195.49998,1061,207,217
195.786,966,44,764
195.786,966,207,201
196.07202,837,43.9,669
196.07202,837,207,168
196.35702,953,44,794
196.35702,953,207,159
196.64298,1187,40.8,169
196.64298,1187,44,743
196.64298,1187,206.9,274
196.929,944,44,757
196.929,944,206.9,187
197.21502,843,44,596
197.21502,843,207,246
197.50002,903,44.1,541
197.50002,903,207.1,361
197.78598,760,43.9,534
197.78598,760,207.1,226
198.072,902,43.9,719
198.072,902,207,183
198.357,917,44.1,733
198.357,917,207,184
198.64302,1028,43.9,808
198.64302,1028,207.1,220
198.92898,892,43.9,892
199.215,780,44,608
199.215,780,207,172
199.5,893,44,673
199.5,893,206.9,220
199.78602,880,44,708
199.78602,880,207.1,171
200.07198,842,44,654
200.07198,842,206.9,187
200.35698,847,43.9,656
200.35698,847,207.1,191
200.643,825,44,654
200.643,825,207,170
200.92902,650,44,500
200.92902,650,207.1,150
201.21498,651,44,651
201.49998,964,43.9,760
201.49998,964,207,203
201.786,562,44,562
202.07202,755,43.9,598
202.07202,755,207,156
202.35798,587,44,587
202.64298,888,44,713
202.64298,888,207,174
202.929,939,43.9,668
202.929,939,206.9,271
203.21502,777,44,592
203.21502,777,206.7,185
203.50002,1222,41,155
203.50002,1222,44,820
203.50002,1222,207,245
203.78598,1035,43.9,801
203.78598,1035,206.9,234
204.072,892,44,722
204.072,892,207,169
204.35802,537,44,537
204.64302,808,43.9,584
204.64302,808,206.9,224
204.92898,677,44,677
