"RetentionTime","TIC","Mass","Intensity"
185.50002,1022,44.1,745
185.50002,1022,207.1,276
185.78598,1280,44,981
185.78598,1280,207,298
186.07098,1483,44,835
186.07098,1483,73.1,166
186.07098,1483,207,312
186.07098,1483,281.1,168
186.357,1182,44.1,829
186.357,1182,207,353
186.64302,1171,40.9,204
186.64302,1171,44,729
186.64302,1171,207.1,237
186.92898,995,43.9,729
186.92898,995,207.1,265
187.21398,1125,44,835
187.21398,1125,207.1,289
187.5,1036,44,697
187.5,1036,207.1,339
187.78602,1162,43.9,908
187.78602,1162,207,254
188.07198,968,43.9,791
188.07198,968,207,176
188.35698,985,43.9,804
188.35698,985,206.9,181
188.643,1099,43.9,799
188.643,1099,207.1,299
188.92902,1050,44,837
188.92902,1050,206.9,212
189.21402,1182,44,986
189.21402,1182,207,195
189.49998,1291,44,909
189.49998,1291,207.1,381
189.786,1266,44,969
189.786,1266,207,297
190.07202,947,44.1,694
190.07202,947,207.2,253
190.35702,1135,41,177
190.35702,1135,44,727
190.35702,1135,206.9,231
190.64298,1360,41,150
190.64298,1360,44,844
190.64298,1360,78,166
190.64298,1360,207.1,198
190.929,1063,44,877
190.929,1063,207.1,186
191.214,993,44,767
191.214,993,206.9,225
191.50002,1117,44,837
191.50002,1117,207,279
191.78598,1308,44,920
191.78598,1308,72.9,211
191.78598,1308,207,177
192.072,1373,44.1,821
192.072,1373,72.9,307
192.072,1373,207.1,244
192.357,1423,43.1,201
192.357,1423,44,674
192.357,1423,73,290
192.357,1423,207,257
192.64302,1495,43,216
192.64302,1495,43.9,903
192.64302,1495,73.1,159
192.64302,1495,207.1,215
192.92898,1190,44,943
192.92898,1190,207,247
193.21398,1022,43.9,805
193.21398,1022,207.1,216
193.5,1584,41.1,235
193.5,1584,44,937
193.5,1584,207.1,410
193.78602,1347,40.9,155
193.78602,1347,44,968
193.78602,1347,206.9,223
194.07198,1350,44,1058
194.07198,1350,207,292
194.35698,1247,43.9,983
194.35698,1247,207,264
194.643,1236,44,956
194.643,1236,206.9,279
194.92902,848,44,848
195.21402,1108,44,870
195.21402,1108,207.1,237
195.49998,1251,41,188
195.49998,1251,43.9,873
195.49998,1251,207,189
195.786,1293,44.1,1008
195.786,1293,207,284
196.07202,1109,44,945
196.07202,1109,207.1,163
196.35702,940,44,940
196.64298,1201,44,970
196.64298,1201,207,231
196.929,1061,44,777
196.929,1061,207.1,283
197.21502,1293,44,1062
197.21502,1293,207.1,230
197.50002,1331,44,1086
197.50002,1331,207.1,245
197.78598,1330,44,1095
197.78598,1330,206.9,235
198.072,1244,44,874
198.072,1244,78.1,158
198.072,1244,206.9,211
198.357,1160,44,983
198.357,1160,207.1,177
198.64302,1235,41.1,153
198.64302,1235,44,836
198.64302,1235,207.1,245
198.92898,912,44,720
198.92898,912,207.1,191
