"RetentionTime","TIC","Mass","Intensity"
185.49402,1027,44,856
185.49402,1027,55,171
185.77998,1178,44,998
185.77998,1178,206.9,179
186.066,835,44,835
186.351,1149,44,989
186.351,1149,207.1,160
186.63702,953,44,953
186.92298,1256,40.9,188
186.92298,1256,44,1068
187.20798,1057,44,1057
187.494,713,44,713
187.78002,1216,44,1043
187.78002,1216,207.1,173
188.06598,994,43.9,844
188.06598,994,207.1,150
188.35098,1068,41,152
188.35098,1068,44,915
188.637,830,44,830
188.92302,756,44,756
189.20802,846,44,846
189.49398,984,41,172
189.49398,984,44,812
189.78,1099,44,900
189.78,1099,206.9,199
190.06602,982,43.9,982
190.35102,1424,44,1138
190.35102,1424,78,285
190.63698,980,44,980
190.923,949,44,949
191.208,1169,43.9,1006
191.208,1169,77.9,163
191.49402,710,43.9,710
191.77998,1149,44,986
191.77998,1149,207,162
192.066,1064,41,159
192.066,1064,44,904
192.351,1053,43.9,901
192.351,1053,78,152
192.63702,1195,44,1195
192.92298,874,44,874
193.20798,860,44,860
193.494,946,44,946
193.78002,908,44,908
194.06598,835,43.9,835
194.35098,781,44,781
194.637,914,44,914
194.92302,1071,44.1,1071
195.20898,1160,44,1006
195.20898,1160,94,153
195.49398,1217,44,1034
195.49398,1217,207,183
195.78,1206,44,1031
195.78,1206,207.1,175
196.06602,1092,43.9,1092
196.35102,823,44,823
196.63698,1026,43.9,858
196.63698,1026,206.9,167
196.923,1328,44,1059
196.923,1328,207,268
197.20902,916,44,916
197.49402,1549,44,1363
197.49402,1549,78.1,185
197.77998,1165,44,971
197.77998,1165,207.1,194
198.066,1026,44,1026
198.351,1013,43.9,1013
198.63702,1160,43.9,841
198.63702,1160,78,157
198.63702,1160,207,161
198.92298,1182,44,1182
199.209,873,44,873
199.494,1117,44,928
199.494,1117,207,189
199.78002,787,44.1,787
200.06598,1308,44,1043
200.06598,1308,207.1,265
200.35098,1129,44,966
200.35098,1129,94,162
200.637,1499,41,200
200.637,1499,44,1146
200.637,1499,207,152
200.92302,1043,41,151
200.92302,1043,44,891
201.20898,830,43.9,830
201.49398,1059,44.1,1059
201.78,1237,43.9,1034
201.78,1237,207,203
202.06602,980,44,980
202.35102,1007,44,1007
202.63698,946,44,778
202.63698,946,207,168
202.923,1228,44,1063
202.923,1228,207.1,165
203.20902,1181,41,219
203.20902,1181,44,961
203.49402,950,44,950
203.77998,1174,44,959
203.77998,1174,207.1,215
204.066,1264,44,1076
204.066,1264,207.1,188
204.351,940,44.1,940
204.63702,907,43.9,907
204.92298,1201,43.9,1201
205.209,839,44,839
205.494,1266,44,1029
205.494,1266,207.2,237
205.78002,988,43.9,988
206.06598,950,44.1,950
206.352,1028,44,1028
206.637,1041,44,1041
206.92302,1011,44,1011
207.20898,1084,44,929
207.20898,1084,207,154
207.49398,1125,44,947
207.49398,1125,206.9,178
207.78,871,44.1,871
208.06602,1175,44,1012
208.06602,1175,206.9,162
208.35198,875,44,875
208.63698,1169,43.9,1169
208.923,922,43.9,922
209.20902,1156,44,1004
209.20902,1156,206.9,151
209.49402,1024,44,1024
209.77998,773,44,773
210.066,891,44,891
210.35202,1049,44,1049
210.63702,978,44,978
210.92298,1136,44,969
210.92298,1136,72.9,167
211.209,3043,44,1006
211.209,3043,73.1,806
211.209,3043,77.9,184
211.209,3043,147.1,518
211.209,3043,207.1,262
211.209,3043,281.2,265
211.494,7492,43.9,747
211.494,7492,73.1,2353
211.494,7492,73.9,265
211.494,7492,147,1302
211.494,7492,147.9,182
211.494,7492,149.2,172
211.494,7492,281.1,1274
211.494,7492,282,324
211.494,7492,327,315
211.494,7492,341.1,299
211.494,7492,415.2,254
211.78002,12706,44,752
211.78002,12706,45,212
211.78002,12706,73.1,3018
211.78002,12706,74.1,301
211.78002,12706,147.1,2173
211.78002,12706,148,184
211.78002,12706,207,278
211.78002,12706,221,204
211.78002,12706,281.1,2019
211.78002,12706,282.1,536
211.78002,12706,283.1,342
211.78002,12706,325,161
211.78002,12706,327,883
211.78002,12706,328,168
211.78002,12706,329,234
211.78002,12706,341,370
211.78002,12706,342,229
211.78002,12706,399.1,266
211.78002,12706,415.1,366
212.06598,8612,44,1016
212.06598,8612,73,1415
212.06598,8612,74,186
212.06598,8612,147.1,1031
212.06598,8612,147.9,237
212.06598,8612,207.1,204
212.06598,8612,250.8,174
212.06598,8612,281.1,1444
212.06598,8612,282.1,445
212.06598,8612,283,305
212.06598,8612,327,646
212.06598,8612,328,284
212.06598,8612,341,509
212.06598,8612,383,157
212.06598,8612,399.1,186
212.06598,8612,415.1,365
212.352,2387,43.9,829
212.352,2387,73,250
212.352,2387,146.9,186
212.352,2387,207,232
212.352,2387,281.1,342
212.352,2387,282.1,200
212.352,2387,327,345
212.637,1004,44.1,1004
212.92302,1409,44,1217
212.92302,1409,207,192
213.20898,976,44.1,976
213.49398,741,43.9,741
213.78,880,44,880
214.06602,880,44,880
214.35198,933,44,933
214.63698,909,44,909
214.923,970,43.9,970
215.20902,1194,44,1194
215.49402,1083,44,1083
215.77998,983,43.9,983
216.066,1047,44,1047
216.35202,807,44,807
216.63702,851,44,851
216.92298,738,43.9,738
217.209,1354,40.9,210
217.209,1354,44,1143
217.49502,926,44,926
217.78002,1159,44,1159
218.06598,1075,44,1075
218.352,868,44,868
218.637,1076,44,1076
218.92302,803,44,803
219.20898,1022,44,1022
219.495,972,44,972
219.78,1004,44,1004
220.06602,893,43.9,893
220.35198,849,44,849
220.63698,1411,44,1217
220.63698,1411,207.1,193
220.923,865,43.9,865
221.20902,858,44,858
221.49498,926,44,926
221.77998,920,44,765
221.77998,920,207,154
222.066,894,44.1,894
222.35202,1018,44,1018
222.63702,1007,44,1007
222.92298,948,44,948
223.209,1230,43.9,1069
223.209,1230,78,161
223.49502,851,44,851
223.78002,965,43.9,965
224.06598,1105,44,1105
224.352,831,43.9,831
224.637,1001,44,1001
224.92302,1043,44,712
224.92302,1043,73,163
224.92302,1043,207.1,167
225.20898,1092,44,1092
225.495,837,44,837
225.78,997,44,997
226.06602,1155,44,1000
226.06602,1155,207,154
226.35198,1269,44,1269
226.638,847,44,847
226.923,1099,44,1099
227.20902,951,44,951
227.49498,946,44,793
227.49498,946,207,152
227.77998,843,43.9,843
228.066,1072,44,1072
228.35202,1196,44,979
228.35202,1196,207.1,217
228.63798,999,44,999
228.92298,737,44,737
229.209,1283,44,1127
229.209,1283,207,156
229.49502,972,43.9,972
229.78002,841,43.9,841
230.06598,1155,44.1,1000
230.06598,1155,73,155
230.352,1295,44,1119
230.352,1295,207,175
230.63802,997,44,997
230.92302,952,44,952
231.20898,1140,44,986
231.20898,1140,207,154
231.495,1115,44,1115
231.78,1015,44,1015
232.06602,775,43.9,775
232.35198,1051,44,1051
232.638,1109,44,957
232.638,1109,207,152
232.923,954,44,954
233.20902,1183,44,1183
233.49498,1000,44,1000
233.77998,1112,44,946
233.77998,1112,207,165
234.066,976,44,976
234.35202,1150,44,1150
234.63798,1125,43.9,934
234.63798,1125,207.1,190
234.92298,1053,44,1053
235.209,916,44,916
235.49502,915,44,915
235.78002,1235,41,168
235.78002,1235,44,1066
236.06598,953,44,953
236.352,1065,44.1,1065
236.63802,1065,44,1065
236.92302,1273,44,1103
236.92302,1273,78,169
237.20898,873,44,873
237.495,1457,41,181
237.495,1457,44,1080
237.495,1457,207.1,195
237.78102,1195,44,1195
238.06602,1234,44,978
238.06602,1234,207.1,256
238.35198,1010,44,1010
238.638,785,43.9,785
238.923,1250,44,1250
239.20902,1172,44,1172
239.49498,853,44,853
239.781,930,44,930
240.066,1008,44,1008
240.35202,1015,44,1015
240.63798,923,44,923
240.92298,817,44,817
241.209,980,43.9,980
241.49502,1169,44,1169
241.78098,825,44,825
242.06598,1070,44.1,913
242.06598,1070,207,156
242.352,906,43.9,906
242.63802,901,44.1,901
242.92302,1061,43.9,1061
243.20898,1050,44,1050
243.495,1091,44,1091
243.78102,1263,44,1014
243.78102,1263,207.2,248
244.06602,1076,44,1076
244.35198,1150,44.1,963
244.35198,1150,207.1,187
244.638,1042,44,1042
244.923,792,44,792
245.20902,870,43.9,870
245.49498,1261,43.9,1074
245.49498,1261,207.1,187
245.781,1134,44,1134
246.066,974,44,974
246.35202,925,44,925
246.63798,987,43.9,987
246.924,1262,43.9,1262
247.209,954,44,954
247.49502,1199,44.1,1041
247.49502,1199,78.1,158
247.78098,991,44,991
248.06598,1165,44,1165
248.352,1378,44,1010
248.352,1378,73.1,165
248.352,1378,206.9,201
248.63802,1172,44,1172
248.92398,1224,44,998
248.92398,1224,207,225
249.20898,1091,44,1091
249.495,809,44,809
249.78102,1011,44,1011
250.06602,1144,44,1144
250.35198,1109,44,1109
250.638,1375,44,1375
250.92402,1433,44,1268
250.92402,1433,78.1,164
251.20902,936,44,936
251.49498,1225,44.1,1225
251.781,1016,44,1016
252.066,1025,44,1025
252.35202,952,44,952
252.63798,2126,44,1350
252.63798,2126,73.1,466
252.63798,2126,147.1,156
252.63798,2126,207.2,153
252.924,5073,44,962
252.924,5073,73.1,1789
252.924,5073,74.2,188
252.924,5073,147.1,694
252.924,5073,207,208
252.924,5073,220.9,283
252.924,5073,281.1,285
252.924,5073,355.2,458
252.924,5073,356.1,202
253.209,9425,44,1043
253.209,9425,73.1,2507
253.209,9425,74.1,191
253.209,9425,147.1,1031
253.209,9425,207,231
253.209,9425,221.1,738
253.209,9425,281.1,590
253.209,9425,282.1,155
253.209,9425,327,151
253.209,9425,355.1,1397
253.209,9425,356.1,581
253.209,9425,357.1,327
253.209,9425,401,294
253.209,9425,402.1,183
253.49502,6126,41,165
253.49502,6126,44,831
253.49502,6126,73.1,1107
253.49502,6126,147.1,725
253.49502,6126,207.1,179
253.49502,6126,221.1,417
253.49502,6126,222.1,173
253.49502,6126,281.2,292
253.49502,6126,282.1,222
253.49502,6126,355.2,1193
253.49502,6126,356.1,275
253.49502,6126,357.1,207
253.49502,6126,401,334
253.78098,3079,44,894
253.78098,3079,73.1,351
253.78098,3079,206.9,187
253.78098,3079,221.1,221
253.78098,3079,281,196
253.78098,3079,355.1,626
253.78098,3079,356,254
253.78098,3079,401.1,176
253.78098,3079,402.1,169
254.06598,1139,44,1139
