"RetentionTime","TIC","Mass","Intensity"
185.50098,686,43.9,686
185.787,985,44,786
185.787,985,206.8,199
186.07302,733,44.1,462
186.07302,733,206.9,271
186.35802,690,44,690
186.64398,485,43.9,485
186.93,752,44,594
186.93,752,207,158
187.21602,1035,42.9,248
187.21602,1035,43.9,600
187.21602,1035,207,186
187.50102,795,43.9,581
187.50102,795,207,213
187.78698,664,43.9,495
187.78698,664,207,168
188.073,750,44,570
188.073,750,207.1,180
188.358,763,43.9,763
188.64402,1054,43.9,719
188.64402,1054,207,334
188.92998,668,44.1,668
189.216,549,44,549
189.501,596,43.9,596
189.78702,1102,43.1,150
189.78702,1102,43.9,753
189.78702,1102,207.1,199
190.07298,1009,43.9,819
190.07298,1009,207.1,189
190.35798,767,44,767
190.644,973,44,781
190.644,973,206.9,192
190.93002,832,44,832
191.21598,910,43.8,669
191.21598,910,207.1,241
191.50098,661,44,661
191.787,577,44.1,577
192.07302,1290,41.1,154
192.07302,1290,44,970
192.07302,1290,207,165
192.35898,667,44,667
192.64398,575,44,575
192.93,735,44,735
193.21602,1014,44,816
193.21602,1014,207,198
193.50102,854,44,641
193.50102,854,206.9,213
193.78698,754,43.9,754
194.073,647,43.9,647
194.35902,1200,44,901
194.35902,1200,207,299
194.64402,905,43.9,699
194.64402,905,207,206
194.92998,859,44,675
194.92998,859,207.1,184
195.216,707,43.9,707
195.501,921,43.9,711
195.501,921,207,209
195.78702,700,44,527
195.78702,700,207.1,172
196.07298,948,43.9,796
196.07298,948,77.9,152
196.359,954,43.9,697
196.359,954,206.9,256
196.644,897,44,730
196.644,897,206.9,166
196.93002,963,43.9,788
196.93002,963,207.1,175
197.21598,550,44,550
197.50098,814,43.9,814
197.787,1005,44,835
197.787,1005,207,169
198.07302,1000,44,827
198.07302,1000,94.1,172
198.35898,691,44,691
198.64398,925,44,735
198.64398,925,207,189
198.93,591,44,591
199.21602,846,43.9,687
199.21602,846,207,158
199.50102,662,43.9,662
199.78698,774,44.1,565
199.78698,774,206.9,209
200.073,912,44,729
200.073,912,207,183
