"RetentionTime","TIC","Mass","Intensity"
185.50302,1089,44.1,919
185.50302,1089,72.9,169
185.78898,639,43.9,639
186.07398,751,43.9,751
186.36,1085,41,178
186.36,1085,44,719
186.36,1085,206.9,186
186.64602,829,43.9,829
186.93102,867,44,708
186.93102,867,207.2,158
187.21698,792,44,792
187.503,733,43.9,733
187.78902,1494,41,163
187.78902,1494,44,1065
187.78902,1494,207.1,265
188.07402,975,41,154
188.07402,975,44,820
188.35998,910,44,729
188.35998,910,207.1,181
188.646,1024,44,1024
188.93202,1154,44,954
188.93202,1154,207,200
189.21702,697,44,697
189.50298,1050,44,891
189.50298,1050,207,158
189.789,675,44,675
190.074,1181,41.1,171
190.074,1181,44,1009
190.36002,1116,44,1116
190.64598,887,44,887
190.932,835,43.9,835
191.217,767,44,767
191.50302,1090,40.9,211
191.50302,1090,44,878
191.78898,933,44,933
192.07398,1253,43.9,1069
192.07398,1253,207.1,183
192.36,943,44.1,787
192.36,943,207,155
192.64602,1332,41,219
192.64602,1332,44,1112
192.93198,815,44,815
193.21698,1095,44,918
193.21698,1095,206.9,177
193.503,905,43.9,748
193.503,905,78,156
193.78902,1086,43.9,925
193.78902,1086,207,161
194.07402,999,44,999
194.35998,965,44,965
194.646,1038,44,1038
194.93202,1007,44,1007
195.21702,984,44,984
195.50298,1120,44.1,896
195.50298,1120,207.1,224
195.789,1218,44,1056
195.789,1218,78.1,161
196.074,1196,43.9,1029
196.074,1196,207.2,166
196.36002,1030,43.9,1030
196.64598,1047,44,1047
196.932,1216,44,1038
196.932,1216,207.1,178
197.217,1710,41.1,160
197.217,1710,44,1229
197.217,1710,78.1,161
197.217,1710,207,159
197.50302,972,44,972
197.78898,944,43.9,944
198.07398,1182,43.9,1013
198.07398,1182,78.1,168
198.36,1511,41,183
198.36,1511,44,1158
198.36,1511,207.1,170
198.64602,839,44,839
198.93198,859,44,859
199.21698,987,44,987
199.503,841,44,841
199.78902,1118,44,1118
200.07498,866,44,866
200.35998,1171,44,985
200.35998,1171,207.1,186
200.646,1049,44,1049
200.93202,722,44,722
201.21702,1059,44,897
201.21702,1059,207.2,162
201.50298,1060,44,905
201.50298,1060,207,154
201.789,903,43.9,903
202.07502,896,43.9,896
202.36002,1472,41,180
202.36002,1472,44,967
202.36002,1472,77.8,158
202.36002,1472,206.9,166
202.64598,1132,41,226
202.64598,1132,44,906
202.932,863,44,863
203.217,1097,44,1097
203.50302,1063,44,1063
203.78898,1300,44,1115
203.78898,1300,206.9,184
204.075,1031,44,1031
204.36,947,44,947
204.64602,1066,44,1066
204.93198,1051,44,879
204.93198,1051,207.1,171
205.21698,1068,44,1068
205.503,939,44,939
205.78902,1298,44,1105
205.78902,1298,207.1,192
206.07498,904,44,904
206.35998,875,44,875
206.646,851,43.9,851
206.93202,869,44,869
207.21702,1018,44,1018
207.50298,911,43.9,911
207.789,733,44,733
208.07502,979,44,979
208.36002,1092,44,1092
208.64598,801,43.9,801
208.932,962,44,962
209.21802,780,43.9,780
209.50302,930,44,930
209.78898,759,43.9,759
210.075,931,44.1,931
210.36,1071,44,1071
210.64602,936,44,936
210.93198,783,44,783
211.218,1428,43.9,919
211.218,1428,73.1,358
211.218,1428,207,150
211.503,3159,44,926
211.503,3159,73.1,977
211.503,3159,147.1,354
211.503,3159,207.1,189
211.503,3159,281.1,330
211.503,3159,282.1,154
211.503,3159,327,225
211.78902,3224,44,688
211.78902,3224,73.1,714
211.78902,3224,147,460
211.78902,3224,207.1,239
211.78902,3224,281.1,638
211.78902,3224,282.1,174
211.78902,3224,327,308
212.07498,2502,43.9,984
212.07498,2502,73.1,477
212.07498,2502,147.1,365
212.07498,2502,281.2,484
212.07498,2502,327.1,191
212.35998,1099,44,927
212.35998,1099,73,172
212.646,920,43.9,920
212.93202,995,43.9,995
213.21798,1048,44,1048
213.50298,777,44,777
213.789,912,44,912
214.07502,1156,44,1156
214.36002,781,43.9,781
214.64598,1192,44,1028
214.64598,1192,207,164
214.932,866,44,866
215.21802,936,44,936
