"RetentionTime","TIC","Mass","Intensity"
185.496,1457,40.8,163
185.496,1457,44,828
185.496,1457,78,170
185.496,1457,207.1,295
185.781,1018,44,851
185.781,1018,207.1,166
186.06702,636,44,636
186.35298,914,44,716
186.35298,914,206.9,198
186.63798,981,41.2,162
186.63798,981,44,818
186.924,1056,41,184
186.924,1056,43.9,721
186.924,1056,207.1,151
187.21002,1323,41.1,179
187.21002,1323,43,164
187.21002,1323,44,817
187.21002,1323,91.2,161
187.49598,1212,41,152
187.49598,1212,44,906
187.49598,1212,207.1,153
187.78098,880,44,880
188.067,1151,41,234
188.067,1151,43.9,917
188.35302,703,44,703
188.63802,1087,44,1087
188.92398,1008,44,1008
189.21,1517,43,160
189.21,1517,44.1,987
189.21,1517,78.1,165
189.21,1517,207,203
189.49602,1082,44,857
189.49602,1082,207.1,224
189.78102,1003,44,849
189.78102,1003,207,153
190.06698,1260,44,1097
190.06698,1260,207.1,162
190.353,974,44,974
190.638,973,40.9,156
190.638,973,44,816
190.92402,1156,44,974
190.92402,1156,207,182
191.20998,906,44,906
191.496,963,44,963
191.781,2463,40.1,1248
191.781,2463,41,156
191.781,2463,43.9,903
191.781,2463,77.1,154
192.06702,941,44.1,770
192.06702,941,207.1,170
192.35298,1211,41,164
192.35298,1211,44.1,723
192.35298,1211,78,164
192.35298,1211,206.9,157
192.639,887,44,887
192.924,1350,44,1350
193.21002,1124,43.9,891
193.21002,1124,207,232
193.49598,838,44,838
193.78098,1224,41.1,152
193.78098,1224,44,1072
194.067,1306,44,924
194.067,1306,78.1,223
194.067,1306,207.1,158
194.35302,1017,44,1017
194.63898,1004,44,1004
194.92398,896,44,896
195.21,1165,43.9,815
195.21,1165,78,192
195.21,1165,207.2,157
195.49602,1221,41,162
195.49602,1221,44,1058
195.78102,1154,44,982
195.78102,1154,207,172
196.06698,936,44,936
196.353,961,43.9,961
196.63902,1343,44.1,1343
196.92402,795,44,795
197.20998,910,44,910
197.496,1312,44,1109
197.496,1312,207,203
197.781,966,44,966
198.06702,1150,44,997
198.06702,1150,207.1,152
198.35298,1080,44,928
198.35298,1080,207.1,152
198.639,967,44,967
198.924,1011,44,1011
199.21002,1123,44,1123
199.49598,1027,44,845
199.49598,1027,78.1,182
199.78098,775,44,775
200.067,862,44.1,862
200.35302,1093,44,873
200.35302,1093,207.1,220
200.63898,1061,44,1061
200.92398,1233,44,1233
201.21,1261,44,877
201.21,1261,77.1,155
201.21,1261,207,227
201.49602,870,44.1,870
201.78198,1037,44,1037
202.06698,1086,44,1086
202.353,1267,44,1106
202.353,1267,207,161
202.63902,923,43.9,923
202.92402,995,44,995
203.20998,1002,43.9,1002
203.496,994,44,994
203.78202,1135,44,1135
204.06702,970,44,970
204.35298,817,44,817
204.639,1064,40.9,178
204.639,1064,43.9,886
204.924,795,43.9,795
205.21002,978,43.9,978
205.49598,1007,43.9,1007
205.782,937,44,937
206.067,861,44,861
206.35302,850,43.9,850
206.63898,1148,41.1,158
206.63898,1148,44,832
206.63898,1148,207.2,157
206.92398,757,43.9,757
207.21,1020,44,796
207.21,1020,207.1,224
207.49602,776,44,776
207.78198,1212,40.9,153
207.78198,1212,44,1058
208.06698,1210,43.9,1029
208.06698,1210,207,181
208.353,1110,44,1110
208.63902,1117,43.9,944
