"RetentionTime","TIC","Mass","Intensity"
185.50098,526,44,526
185.78598,595,44,595
186.072,773,44,578
186.072,773,206.9,195
186.35802,813,44,813
186.64302,793,43.9,604
186.64302,793,207.1,188
186.92898,944,41.2,152
186.92898,944,43.9,591
186.92898,944,207,199
187.215,631,44,631
187.50102,613,44,613
187.78602,629,43.9,629
188.07198,628,43.9,628
188.358,569,44.1,569
188.643,615,44,615
188.92902,1122,44,710
188.92902,1122,78,183
188.92902,1122,206.9,228
189.21498,1194,44,788
189.21498,1194,78,162
189.21498,1194,207,243
189.501,865,44,695
189.501,865,206.8,169
189.786,676,43.9,676
190.07202,869,43.9,697
190.07202,869,207,171
190.35798,672,44,672
190.64298,698,44,698
190.929,1030,43.9,818
190.929,1030,207,211
191.21502,841,43.9,624
191.21502,841,207.1,216
191.50098,759,44,568
191.50098,759,207,190
191.78598,1143,43.9,742
191.78598,1143,73,186
191.78598,1143,207,214
192.072,1087,44,878
192.072,1087,207,209
192.35802,927,44,732
192.35802,927,73.1,194
192.64398,582,43.9,582
192.92898,879,44,660
192.92898,879,207,218
193.215,740,44,740
193.50102,993,43.9,840
193.50102,993,206.9,152
193.78602,819,43.9,627
193.78602,819,207.1,192
194.07198,863,44,701
194.07198,863,77.9,162
194.358,557,43.9,557
194.64402,916,43.9,700
194.64402,916,206.8,215
194.92902,615,43.9,615
195.21498,911,44,759
195.21498,911,207,152
195.501,938,44,746
195.501,938,206.8,192
195.786,675,44,675
196.07202,767,44,555
196.07202,767,207.1,212
196.35798,884,44,647
196.35798,884,207.1,236
196.644,744,44,744
196.929,779,43.9,779
197.21502,837,43.9,837
197.50098,711,44,711
197.78598,736,44,736
198.072,821,43.9,821
198.35802,741,43.9,741
198.64398,709,44,532
198.64398,709,206.9,177
198.92898,667,43.9,667
199.215,941,44,941
199.50102,614,43.9,614
199.78602,763,44,612
199.78602,763,206.9,150
200.07198,905,44,712
200.07198,905,206.9,193
200.358,671,44,671
200.64402,634,44,634
200.92902,605,44,605
201.21498,661,44,661
201.501,657,41,172
201.501,657,43.9,485
201.78702,589,43.9,589
202.07202,677,44,677
202.35798,649,44,649
202.644,686,43.9,686
202.929,709,44,709
203.21502,768,44,768
203.50098,640,44,640
203.787,730,44,730
204.072,767,44,615
204.072,767,207.1,152
204.35802,1025,43.9,819
204.35802,1025,206.8,205
204.64398,812,44,645
204.64398,812,207.1,167
204.92898,808,44,808
205.215,810,44,635
205.215,810,207.1,175
205.50102,800,44,800
205.78698,710,43.9,710
206.07198,640,44,640
206.358,784,43.9,784
206.64402,623,44,623
206.92902,850,44,850
207.21498,642,44,642
207.501,1003,44,807
207.501,1003,207,195
207.78702,713,43.9,713
208.07202,833,43.9,833
208.35798,585,43.9,410
208.35798,585,207,175
208.644,739,43.9,530
208.644,739,207,209
208.929,768,43.9,585
208.929,768,207.1,183
209.21502,977,43.9,777
209.21502,977,207.1,199
209.50098,1019,43.9,830
209.50098,1019,207,188
209.787,935,43.9,935
210.072,758,44,535
210.072,758,207,223
210.35802,761,44,761
210.64398,743,44,502
210.64398,743,73.1,241
210.92898,5506,44,755
210.92898,5506,73.1,2268
210.92898,5506,147.1,863
210.92898,5506,206.9,276
210.92898,5506,221.1,174
210.92898,5506,281,566
210.92898,5506,282,266
210.92898,5506,326.9,334
211.215,26984,44,724
211.215,26984,45,315
211.215,26984,59,250
211.215,26984,73.1,7398
211.215,26984,74,792
211.215,26984,75,471
211.215,26984,132.9,195
211.215,26984,147.1,3644
211.215,26984,148.1,542
211.215,26984,149,432
211.215,26984,207,520
211.215,26984,221,491
211.215,26984,281,3411
211.215,26984,282,1134
211.215,26984,283,677
211.215,26984,284.1,174
211.215,26984,324.9,226
211.215,26984,325.9,164
211.215,26984,327,1507
211.215,26984,328,441
211.215,26984,329.1,336
211.215,26984,341,818
211.215,26984,341.9,312
211.215,26984,343.1,150
211.215,26984,398.9,438
211.215,26984,399.9,225
211.215,26984,415,648
211.215,26984,416,248
211.215,26984,417,288
211.50102,54407,43.9,778
211.50102,54407,45,390
211.50102,54407,59.1,469
211.50102,54407,73,9951
211.50102,54407,74,1056
211.50102,54407,75,434
211.50102,54407,78,157
211.50102,54407,116.9,172
211.50102,54407,131,295
211.50102,54407,132.9,330
211.50102,54407,147.1,6111
211.50102,54407,148,1159
211.50102,54407,149,407
211.50102,54407,191.1,276
211.50102,54407,192.9,159
211.50102,54407,207.1,877
211.50102,54407,221.1,862
211.50102,54407,222.2,293
211.50102,54407,249,300
211.50102,54407,250.9,216
211.50102,54407,264.9,307
211.50102,54407,267,163
211.50102,54407,281,7991
211.50102,54407,282.1,2517
211.50102,54407,282.9,1336
211.50102,54407,284.1,299
211.50102,54407,296.8,163
211.50102,54407,324.9,843
211.50102,54407,326,314
211.50102,54407,327,4000
211.50102,54407,327.9,1024
211.50102,54407,329,1086
211.50102,54407,329.9,219
211.50102,54407,341,1878
211.50102,54407,342,727
211.50102,54407,342.9,376
211.50102,54407,383,480
211.50102,54407,383.8,207
211.50102,54407,384.9,414
211.50102,54407,399,1452
211.50102,54407,399.9,678
211.50102,54407,401,375
211.50102,54407,415,1607
211.50102,54407,415.9,691
211.50102,54407,417,546
211.78698,44555,44,745
211.78698,44555,44.9,201
211.78698,44555,59,254
211.78698,44555,73.1,6106
211.78698,44555,74,618
211.78698,44555,75,215
211.78698,44555,130.8,194
211.78698,44555,133,226
211.78698,44555,147.1,4275
211.78698,44555,148,771
211.78698,44555,149,378
211.78698,44555,207,585
211.78698,44555,221.1,884
211.78698,44555,222.1,167
211.78698,44555,223,153
211.78698,44555,248.9,274
211.78698,44555,250.9,224
211.78698,44555,265,216
211.78698,44555,266.9,238
211.78698,44555,281,7310
211.78698,44555,282,2239
211.78698,44555,283,1278
211.78698,44555,284,250
211.78698,44555,324.9,694
211.78698,44555,325.9,261
211.78698,44555,326.9,3362
211.78698,44555,327.9,1375
211.78698,44555,328.9,851
211.78698,44555,329.8,292
211.78698,44555,341,2251
211.78698,44555,342,626
211.78698,44555,343,537
211.78698,44555,383,531
211.78698,44555,383.8,215
211.78698,44555,384.8,310
211.78698,44555,398.9,1123
211.78698,44555,400,604
211.78698,44555,400.8,275
211.78698,44555,415,2038
211.78698,44555,416,729
211.78698,44555,417,483
211.78698,44555,417.9,175
212.07198,15191,44,592
212.07198,15191,73.1,1657
212.07198,15191,147,1124
212.07198,15191,206.9,346
212.07198,15191,221.1,305
212.07198,15191,281,2726
212.07198,15191,282.1,1121
212.07198,15191,283,573
212.07198,15191,324.9,248
212.07198,15191,327,1538
212.07198,15191,328,468
212.07198,15191,328.8,271
212.07198,15191,340.9,622
212.07198,15191,341.9,232
212.07198,15191,342.9,241
212.07198,15191,382.9,280
212.07198,15191,384.9,187
212.07198,15191,398.9,705
212.07198,15191,399.9,226
212.07198,15191,415,1036
212.07198,15191,416,371
212.07198,15191,417.1,315
212.358,2330,43.9,669
212.358,2330,73,227
212.358,2330,146.7,201
212.358,2330,147.1,216
212.358,2330,207,187
212.358,2330,281.1,469
212.358,2330,398.9,152
212.358,2330,414.9,206
212.64402,823,44,823
212.92998,613,44,613
213.21498,811,44,811
213.501,736,44,736
213.78702,731,44,731
214.07202,662,44,662
214.35798,607,44,607
214.644,522,44,522
214.93002,901,44,901
215.21502,925,44,707
215.21502,925,207,217
215.50098,998,44,845
215.50098,998,207.1,153
215.787,703,44,703
216.072,786,44,786
216.35802,894,44,744
216.35802,894,207.1,150
216.64398,609,44,609
216.93,803,44.1,803
217.215,643,43.9,643
217.50102,951,44,734
217.50102,951,206.9,216
217.78698,772,43.9,614
217.78698,772,207.2,158
218.07198,816,43.9,816
218.358,993,44,838
218.358,993,207.1,155
218.64402,821,44,821
218.92998,947,43.9,569
218.92998,947,191.1,158
218.92998,947,207,218
219.21498,840,44,642
219.21498,840,191,198
219.501,632,44,632
219.78702,491,43.9,491
220.07202,653,43.9,653
220.35798,847,43.9,686
220.35798,847,206.9,161
220.644,1493,40.1,784
220.644,1493,44,709
220.93002,622,43.9,622
221.21502,756,44,756
221.50098,893,43.9,893
221.787,687,44,687
222.072,772,43.9,599
222.072,772,207,172
222.35802,821,44,821
222.64398,849,44,694
222.64398,849,207,154
222.93,774,44,774
223.215,788,44,633
223.215,788,207.1,155
223.50102,872,43.9,872
223.78698,583,44,583
224.073,652,44,652
224.358,1100,43.9,629
224.358,1100,73,226
224.358,1100,207.1,244
224.64402,999,44,742
224.64402,999,72.9,256
224.92998,1172,44,675
224.92998,1172,73,180
224.92998,1172,207,316
225.21498,836,44,681
225.21498,836,207.1,155
225.501,750,44,590
225.501,750,207,159
225.78702,588,43.9,588
226.07298,994,44,743
226.07298,994,207,251
226.35798,890,43.9,670
226.35798,890,207,219
226.644,877,44,696
226.644,877,207,180
226.93002,887,44,578
226.93002,887,78,152
226.93002,887,207.1,156
227.21502,988,44,815
227.21502,988,73.2,172
227.50098,1302,43.9,665
227.50098,1302,72.9,293
227.50098,1302,147,154
227.50098,1302,207,189
227.787,618,44,618
228.07302,838,44,657
228.07302,838,206.9,180
228.35802,800,43.9,646
228.35802,800,206.9,153
228.64398,765,43.9,571
228.64398,765,207,194
228.93,720,43.9,551
228.93,720,78,168
229.215,702,44,702
229.50102,836,44,644
229.50102,836,206.9,192
229.78698,818,43.9,634
229.78698,818,73,183
230.073,1008,44,834
230.073,1008,73,173
230.358,913,44,720
230.358,913,206.9,193
230.64402,702,44,702
230.92998,826,44,670
230.92998,826,207,156
231.21498,610,44,610
231.501,808,44,808
231.78702,697,44,697
232.07298,804,43.9,634
232.07298,804,206.8,170
232.35798,696,44,696
232.644,763,43.9,588
232.644,763,207,174
232.93002,1075,44,879
232.93002,1075,206.9,196
233.21598,701,44,701
233.50098,698,44,698
233.787,700,43.9,700
234.07302,722,43.9,722
234.35802,565,43.9,565
234.64398,658,44,658
234.93,774,44,774
235.21602,1022,44,1022
235.50102,649,43.9,649
235.78698,852,44,551
235.78698,852,207,300
236.073,567,44,567
236.358,689,43.9,689
236.64402,1165,43.9,1165
236.92998,909,43.9,691
236.92998,909,206.9,217
237.216,983,43.9,830
237.216,983,207,153
237.501,754,44,597
237.501,754,206.9,156
237.78702,699,44,699
