"RetentionTime","TIC","Mass","Intensity"
185.493,1287,43.9,878
185.493,1287,73.1,153
185.493,1287,207,255
185.77902,975,44,617
185.77902,975,206.9,169
185.77902,975,281,188
186.06402,1046,44,811
186.06402,1046,207.2,234
186.34998,1313,41,152
186.34998,1313,44,650
186.34998,1313,73,197
186.34998,1313,207.2,312
186.636,1211,44,806
186.636,1211,78.2,155
186.636,1211,206.9,249
186.921,1097,44.1,937
186.921,1097,207.1,160
187.20702,1033,44,862
187.20702,1033,207.1,170
187.49298,1008,44,807
187.49298,1008,207.1,201
187.779,901,43.9,707
187.779,901,207,194
188.064,999,43.9,777
188.064,999,207.1,221
188.35002,817,43.9,651
188.35002,817,207,166
188.63598,1147,44,1147
188.92098,1282,44.1,1091
188.92098,1282,207,191
189.207,1027,44,748
189.207,1027,207,278
189.49302,1023,41,174
189.49302,1023,44,848
189.77898,1165,43.9,904
189.77898,1165,207.1,261
190.06398,1065,44,809
190.06398,1065,207.1,255
190.35,876,44.1,876
190.63602,768,44,768
190.92102,1012,43.9,845
190.92102,1012,207,167
191.20698,1007,43.9,721
191.20698,1007,207,286
191.493,1447,42.9,172
191.493,1447,44,1035
191.493,1447,207,239
191.77902,1161,40.9,205
191.77902,1161,44,778
191.77902,1161,207.2,177
192.06402,1381,40.9,152
192.06402,1381,44,950
192.06402,1381,207.1,278
192.34998,1281,43,165
192.34998,1281,43.9,892
192.34998,1281,207,223
192.636,2477,40.1,1136
192.636,2477,41.1,161
192.636,2477,44,766
192.636,2477,55,169
192.636,2477,207,242
192.921,1318,43.9,1046
192.921,1318,207,271
193.20702,940,44.1,777
193.20702,940,207,163
193.49298,1327,44,1086
193.49298,1327,207.1,241
193.779,1226,44,974
193.779,1226,207,251
194.064,1267,43,172
194.064,1267,44,906
194.064,1267,207,188
194.35002,1052,43.9,859
194.35002,1052,207.1,193
194.63598,1089,44,850
194.63598,1089,207,238
194.92098,907,43.9,907
195.207,909,43.9,746
195.207,909,207.1,163
195.49302,1499,40.9,160
195.49302,1499,44,927
195.49302,1499,78,165
195.49302,1499,207,245
195.77898,1059,44,827
195.77898,1059,207,231
196.06398,1294,44,937
