"RetentionTime","TIC","Mass","Intensity"
185.49198,1182,44,1182
185.77698,1031,44,1031
186.063,1200,44,1200
186.34902,1270,44,1270
186.63402,894,43.9,894
186.91998,1709,40.9,179
186.91998,1709,43.1,191
186.91998,1709,44,1337
187.206,1629,44,1232
187.206,1629,77.9,229
187.206,1629,90.9,168
187.49202,1083,43.9,1083
187.77702,1848,41.1,157
187.77702,1848,43,161
187.77702,1848,44,1376
187.77702,1848,207,151
188.06298,1202,44,1202
188.349,1357,41,172
188.349,1357,44,1185
188.634,1492,41.1,236
188.634,1492,44,1255
188.92002,1586,43.2,162
188.92002,1586,44,1424
189.20598,1550,43.9,1224
189.20598,1550,77.2,163
189.20598,1550,207,162
189.492,2200,41,211
189.492,2200,44,1592
189.492,2200,55.1,199
189.492,2200,76.9,196
189.777,1789,41,185
189.777,1789,44,1247
189.777,1789,54.8,176
189.777,1789,207,179
190.06302,1625,41.2,173
190.06302,1625,43.1,163
190.06302,1625,44,1288
190.34898,1855,41,166
190.34898,1855,43,248
190.34898,1855,44,1440
190.63398,1724,40.9,150
190.63398,1724,44,1408
190.63398,1724,78,165
190.92,1501,40.9,182
190.92,1501,44,1318
191.20602,1443,44,1270
191.20602,1443,207,172
191.49198,1676,41.2,168
191.49198,1676,44,1328
191.49198,1676,207,179
191.77698,1597,41.1,161
191.77698,1597,43,219
191.77698,1597,44,1216
192.063,1768,43,170
192.063,1768,44,1439
192.063,1768,78,157
192.34902,1644,41,163
192.34902,1644,43,200
192.34902,1644,44,1122
192.34902,1644,207.2,157
192.63498,1978,41,201
192.63498,1978,44,1608
192.63498,1978,55.1,168
192.91998,1782,40.9,198
192.91998,1782,44,1400
192.91998,1782,78.1,183
193.206,1531,41,192
193.206,1531,43.9,1338
193.49202,1880,41.1,165
193.49202,1880,44,1219
193.49202,1880,55.1,237
193.49202,1880,78,257
193.77702,1820,43.1,153
193.77702,1820,44,1349
193.77702,1820,45.1,158
193.77702,1820,78,159
194.06298,1302,43.9,1302
194.349,1480,43,174
194.349,1480,44,1306
194.63502,1959,41,195
194.63502,1959,43.2,198
194.63502,1959,44,1565
194.92002,1969,43,171
194.92002,1969,43.9,1465
194.92002,1969,56,173
194.92002,1969,207,159
195.20598,1462,44,1462
195.492,1231,44,1046
195.492,1231,55.1,185
195.777,1500,43.2,244
195.777,1500,44,1103
195.777,1500,207,152
196.06302,1427,41,151
196.06302,1427,43.9,1275
196.34898,1443,41,150
196.34898,1443,44,1293
196.635,3218,40.1,1343
196.635,3218,41.1,187
196.635,3218,43,216
196.635,3218,44,1313
196.635,3218,77.9,156
196.92,1391,41.1,184
196.92,1391,44,1207
197.20602,1503,41.1,227
197.20602,1503,44.1,1276
197.49198,1273,41.1,197
197.49198,1273,44.1,1076
197.77698,1655,42.9,162
197.77698,1655,44,1492
198.063,1543,41,165
198.063,1543,44,1378
