"RetentionTime","TIC","Mass","Intensity"
185.49798,1106,44,954
185.49798,1106,78,151
185.784,1093,44,896
185.784,1093,207,196
186.07002,1102,44,804
186.07002,1102,207.1,298
186.35502,1047,44,880
186.35502,1047,206.9,167
186.64098,871,44,871
186.927,1123,40.9,151
186.927,1123,44,972
187.212,905,44,905
187.49802,743,44,743
187.78398,696,44,696
188.07,1138,43.9,955
188.07,1138,207,182
188.355,841,44,841
188.64102,1003,40.9,235
188.64102,1003,44,768
188.92698,1063,44,1063
189.21198,1036,41,193
189.21198,1036,44,842
189.498,985,43.9,813
189.498,985,207.1,172
189.78402,1299,43.9,926
189.78402,1299,207.1,373
190.06998,857,44,857
190.35498,1353,40.9,195
190.35498,1353,44,1001
190.35498,1353,206.9,157
190.641,821,44,821
190.92702,1338,44,1178
190.92702,1338,207.1,159
191.21298,1250,44,1037
191.21298,1250,207.1,212
191.49798,1076,43.9,1076
191.784,933,44,771
191.784,933,207,161
192.07002,947,44.1,947
192.35502,1344,44,1075
192.35502,1344,73,268
192.64098,886,44,886
192.927,1347,44,1146
192.927,1347,207,201
193.21302,1206,43.9,988
193.21302,1206,207.1,218
193.49802,917,44,917
193.78398,973,44,973
194.07,1160,44,925
194.07,1160,207.1,235
194.355,1008,43.9,1008
194.64102,976,44,800
194.64102,976,207,175
194.92698,973,44,973
195.213,1254,41,166
195.213,1254,44,930
195.213,1254,78.2,158
195.498,1212,44,929
195.498,1212,207.1,282
195.78402,1280,44,1122
195.78402,1280,78.1,157
196.06998,1093,44,1093
196.35498,1285,43.9,1117
196.35498,1285,207,168
196.641,967,44,967
196.92702,1012,44,1012
197.21298,954,44,800
197.21298,954,207.1,153
197.49798,1133,44,1133
197.784,1103,44,1103
198.07002,989,44,989
198.35502,990,44,990
198.64098,1319,44,1114
198.64098,1319,207.1,205
198.927,688,44,688
199.21302,1040,44,1040
199.49802,1089,43.9,887
199.49802,1089,207,202
199.78398,1285,43,160
199.78398,1285,43.9,890
199.78398,1285,207.1,233
200.07,786,43.9,786
200.35602,1159,44,987
200.35602,1159,207.1,171
200.64102,1278,44,1116
200.64102,1278,78.1,161
200.92698,1011,44,1011
201.213,1057,44,891
201.213,1057,207,165
201.498,1117,41.1,161
201.498,1117,44,797
201.498,1117,207.1,158
201.78402,846,44,846
202.06998,913,44,913
202.356,1259,44,1259
202.641,1134,44,1134
202.92702,1283,44,1119
202.92702,1283,77.9,163
203.21298,1187,44,1013
203.21298,1187,78,174
203.49798,947,44,779
203.49798,947,206.9,167
203.784,1132,44,1132
204.07002,1131,44.1,959
204.07002,1131,206.9,172
204.35598,994,44.1,817
204.35598,994,207.2,177
204.64098,1011,44,1011
204.927,925,44,925
205.21302,1044,44,1044
205.49802,1176,44,848
205.49802,1176,207,328
205.78398,1032,44,1032
206.07,955,43.9,955
206.35602,1023,44,1023
206.64102,876,44,876
206.92698,1244,44,1075
206.92698,1244,207,169
207.213,1134,44,934
207.213,1134,207,199
207.498,1309,44,1080
207.498,1309,207,229
207.78402,1103,44,924
207.78402,1103,207,178
208.06998,1101,44,936
208.06998,1101,207.1,164
208.356,1289,44,1092
208.356,1289,207.1,197
208.641,1219,44,1017
208.641,1219,207.1,202
208.92702,1066,44,1066
209.21298,907,44,907
209.49798,803,43.9,642
209.49798,803,207.2,160
209.784,723,44,723
210.07002,2147,40.1,1139
210.07002,2147,44,1007
210.35598,1008,44,1008
210.64098,870,44,870
210.927,1255,44,793
210.927,1255,73.1,274
210.927,1255,207.1,186
211.21302,3533,44,800
211.21302,3533,73.1,1280
211.21302,3533,147.1,644
211.21302,3533,207,179
211.21302,3533,281.1,440
211.21302,3533,327,188
211.49898,11983,44,921
211.49898,11983,45.1,152
211.49898,11983,73,3574
211.49898,11983,73.9,371
211.49898,11983,147.1,1838
211.49898,11983,148,339
211.49898,11983,191,157
211.49898,11983,207,338
211.49898,11983,221.1,170
211.49898,11983,281.1,1632
211.49898,11983,282.1,529
211.49898,11983,283.1,216
211.49898,11983,327,700
211.49898,11983,328.1,206
211.49898,11983,329.1,199
211.49898,11983,341,396
211.49898,11983,415.2,237
211.78398,20742,44,1113
211.78398,20742,45,213
211.78398,20742,59,233
