"RetentionTime","TIC","Mass","Intensity"
185.50698,954,43.9,771
185.50698,954,207,182
185.79198,775,44,775
186.078,1112,44,888
186.078,1112,207,223
186.36402,949,44,949
186.64902,968,44,968
186.93498,1140,44,1140
187.221,767,44,767
187.50702,931,44,931
187.79202,924,43.9,774
187.79202,924,207.1,150
188.07798,878,44,878
188.364,1390,40.9,176
188.364,1390,44,791
188.364,1390,78,224
188.364,1390,206.9,197
188.649,1392,40.9,184
188.649,1392,43,156
188.649,1392,43.9,1051
188.93502,981,44,981
189.22098,820,44,820
189.507,870,44,676
189.507,870,207,194
189.792,1221,44,873
189.792,1221,77.9,152
189.792,1221,207.2,195
190.07802,708,44,708
190.36398,913,44,913
190.64898,1196,41.2,206
190.64898,1196,44,990
190.935,1267,41.1,182
190.935,1267,44,1084
191.22102,1072,44,1072
191.50698,910,43.9,910
191.79198,1514,41.1,180
191.79198,1514,44,1135
191.79198,1514,207,198
192.078,1441,41,193
192.078,1441,44,922
192.078,1441,78.1,155
192.078,1441,207,170
192.36402,1182,44,1026
192.36402,1182,207,155
192.64902,1305,41.1,203
192.64902,1305,43,177
192.64902,1305,43.9,923
192.93498,845,43.9,845
193.221,1311,44,1126
193.221,1311,207,184
193.50702,956,44,772
193.50702,956,207.1,183
193.79202,1126,44,1126
194.07798,1054,44,1054
194.364,852,44,852
194.65002,777,44,777
194.93502,1102,44,1102
195.22098,1041,44,1041
195.507,778,44,778
195.792,948,44,948
196.07802,1117,44,965
196.07802,1117,207.1,151
196.36398,961,44,961
196.65,883,44,883
196.935,1335,44,1003
196.935,1335,78.1,154
196.935,1335,207,177
197.22102,1177,44,1177
197.50698,1000,44,1000
197.79198,961,43.9,961
198.078,1093,44,933
198.078,1093,207.2,159
198.36402,1039,44,1039
198.64998,1285,41.1,196
198.64998,1285,44,1089
198.93498,1391,44,1224
198.93498,1391,207,167
199.221,1096,41,160
199.221,1096,44,936
199.50702,1101,44,890
199.50702,1101,207,210
199.79202,1072,44,902
199.79202,1072,207.1,170
200.07798,1328,43,186
200.07798,1328,44,1142
200.364,943,44,943
200.65002,800,44,800
200.93502,1328,41,165
200.93502,1328,43.9,1001
200.93502,1328,90.9,161
201.22098,1039,44.1,859
201.22098,1039,207,179
201.507,928,44,928
201.792,943,44,943
202.07802,1009,44,848
202.07802,1009,207,161
202.36398,1167,44,1167
202.65,872,44,872
202.935,879,44,879
203.22102,1454,44,1250
203.22102,1454,207.1,204
203.50698,1504,44,1274
203.50698,1504,207.1,229
203.79198,798,44.1,798
204.078,797,44,797
204.36402,920,44,920
204.64998,948,44,948
204.93498,817,44,817
205.221,1068,44,881
205.221,1068,207,187
205.50702,1123,44,1123
205.79298,1018,44,1018
206.07798,1040,44.1,1040
206.364,1115,44,1115
206.65002,969,44,969
206.93502,1002,44,1002
207.22098,955,44,955
207.507,1389,41,153
207.507,1389,43.9,1236
207.79302,889,44.1,889
208.07802,1003,44,1003
208.36398,957,44,957
208.65,770,44.1,770
208.935,673,44,673
209.22102,1062,44,1062
209.50698,960,44,960
209.793,846,44,846
210.078,1339,42.9,180
210.078,1339,44,969
210.078,1339,207.1,189
210.36402,898,43.9,898
210.64998,978,44,978
210.93498,1192,44,996
210.93498,1192,73.2,196
211.221,3553,44,1084
211.221,3553,73.1,1096
211.221,3553,147,654
211.221,3553,207.2,168
211.221,3553,281.1,376
211.221,3553,282.2,171
211.50702,8512,44,941
211.50702,8512,73.1,2416
211.50702,8512,73.9,231
211.50702,8512,147.1,1208
211.50702,8512,148,189
211.50702,8512,207.1,323
211.50702,8512,221.1,194
211.50702,8512,281.1,1519
211.50702,8512,282.1,354
211.50702,8512,327.1,519
211.50702,8512,329.1,181
211.50702,8512,341,274
211.50702,8512,415.1,157
211.79298,11514,44,1005
211.79298,11514,45.1,181
211.79298,11514,73.1,2604
211.79298,11514,74,268
211.79298,11514,75,160
211.79298,11514,147.1,1343
211.79298,11514,148.1,240
211.79298,11514,207.1,236
211.79298,11514,221.1,248
211.79298,11514,281.1,1862
211.79298,11514,282.1,703
211.79298,11514,283.1,332
211.79298,11514,327.1,560
211.79298,11514,328.1,197
211.79298,11514,341.1,272
211.79298,11514,343,182
211.79298,11514,399,243
211.79298,11514,415.1,498
211.79298,11514,416.1,182
211.79298,11514,417.1,191
212.07798,5501,44,789
212.07798,5501,73.1,768
212.07798,5501,74.1,163
212.07798,5501,147.1,578
212.07798,5501,207.1,243
212.07798,5501,221.1,199
212.07798,5501,281.1,939
212.07798,5501,283,248
212.07798,5501,327.1,548
212.07798,5501,328.8,168
212.07798,5501,341.1,197
212.07798,5501,399.1,222
212.07798,5501,415.1,434
212.364,1517,44,995
212.364,1517,73,196
212.364,1517,281.1,173
212.364,1517,326.8,151
212.65002,772,43.9,772
212.93502,961,44,961
213.22098,1143,44,1143
213.507,804,44,804
213.79302,670,44.1,670
214.07802,1009,44,1009
214.36398,969,44,814
214.36398,969,207.2,154
214.65,874,44,874
214.935,884,44,884
215.22102,788,44,788
215.50698,847,43.9,847
215.793,1011,43.9,818
215.793,1011,207,192
216.078,1303,44,1100
216.078,1303,207,203
216.36402,1046,44,1046
216.64998,840,43.9,840
216.936,964,44.1,805
216.936,964,207.2,158
217.221,866,44,866
217.50702,1222,44,1008
217.50702,1222,206.9,213
217.79298,860,44,860
218.07798,1047,44,1047
218.364,853,44,853
218.65002,1011,44,1011
218.93598,866,44.1,866
219.22098,891,44.1,891
219.507,920,44,920
219.79302,1159,44,942
219.79302,1159,207,216
220.07802,900,43.9,900
220.36398,974,44.1,974
220.65,1187,43.9,967
220.65,1187,207,219
220.93602,1025,44,1025
221.22102,939,44.1,939
221.50698,1008,44,1008
221.793,1039,44,1039
222.078,874,44.1,874
222.36402,870,44,870
222.64998,1083,44,1083
222.936,987,44,822
222.936,987,207.1,165
223.221,904,44.1,904
223.50702,1051,44,1051
223.79298,946,44,946
224.07798,1264,44,1113
224.07798,1264,207.1,150
224.364,919,43.9,919
224.65002,1224,44,1044
224.65002,1224,72.9,179
224.93598,827,44,827
225.22098,1095,44,1095
225.507,1140,44,1140
225.79302,850,44,850
226.07898,855,43.9,855
226.36398,1147,44,1147
226.65,1202,43.9,1045
226.65,1202,207,156
226.93602,905,43.9,905
227.22102,1217,44,1055
227.22102,1217,206.9,161
227.50698,1076,44,925
227.50698,1076,207,150
227.793,1041,44,875
227.793,1041,72.9,165
228.07902,1090,44,1090
228.36402,1024,43.9,1024
228.64998,830,43.9,830
228.936,981,44,981
229.221,867,44,867
229.50702,1031,44,1031
229.79298,1201,44,1040
229.79298,1201,78,160
230.079,1263,44,1028
230.079,1263,207.1,235
230.364,839,44,839
230.65002,970,44,970
230.93598,955,44,955
231.22098,1107,44,1107
231.507,1021,44,1021
231.79302,1022,44,1022
232.07898,1138,43.9,1138
232.36398,1134,44,1134
232.65,775,43.9,775
232.93602,724,44,724
233.22102,906,44,906
233.50698,1304,44,1109
233.50698,1304,207.1,195
233.793,1121,43.9,948
233.793,1121,207,172
234.07902,1194,43.9,1037
234.07902,1194,207,157
234.36402,1208,44,1045
234.36402,1208,206.9,163
234.64998,1193,44,1193
234.936,895,44,895
235.221,964,44,964
235.50702,935,44,935
235.79298,1079,43.9,900
235.79298,1079,207.1,178
236.079,1154,44,939
236.079,1154,207.1,214
236.364,1164,43.9,1005
236.364,1164,207.1,158
236.65002,984,44,984
236.93598,990,44,836
236.93598,990,207.1,153
237.222,1150,44,965
237.222,1150,207,185
237.507,1003,44,1003
237.79302,989,44,989
238.07898,1161,43.9,1161
238.36398,1162,44,1003
238.36398,1162,78,159
238.65,1064,43.9,897
238.65,1064,207,166
238.93602,1449,44,1269
238.93602,1449,207.2,180
239.22198,1201,44,1048
239.22198,1201,207.2,153
239.50698,727,43.9,727
239.793,1195,44,1043
239.793,1195,207.1,152
240.07902,1190,44,1190
240.36402,1108,44,1108
240.64998,1494,44,1307
240.64998,1494,207.1,186
240.936,1038,43.9,1038
241.22202,1190,44,988
241.22202,1190,207,202
241.50702,948,44,948
241.79298,1311,44,966
241.79298,1311,78,171
241.79298,1311,207,172
242.079,1155,44,1155
242.364,1193,44,1015
242.364,1193,207,177
242.65002,783,43.9,783
242.93598,908,44.1,908
243.222,1162,44.1,1162
243.507,1168,40.9,175
243.507,1168,43.9,993
243.79302,954,43.9,954
244.07898,1197,44,959
244.07898,1197,207,238
244.36398,1330,44,1167
244.36398,1330,207,162
244.65,1057,43.9,1057
244.93602,951,43.9,795
244.93602,951,207,156
245.22198,1095,44,940
245.22198,1095,207,154
245.50698,1017,44,1017
245.793,804,44,804
246.07902,934,44,934
246.36498,840,44,840
246.64998,1031,44,1031
246.936,1040,44,1040
247.22202,1071,44,1071
247.50702,768,44,768
247.79298,965,44,965
248.079,989,44,989
248.36502,932,44,932
248.65002,1331,44,1161
248.65002,1331,207.1,170
248.93598,1438,44,1238
248.93598,1438,207,199
249.222,844,43.9,844
249.507,1131,43.9,1131
249.79302,967,44,967
250.07898,1048,44,1048
250.365,1122,44,969
250.365,1122,207.1,153
250.65,1185,44,1185
250.93602,1267,44,1049
250.93602,1267,98.9,218
251.22198,1491,44,1016
251.22198,1491,77.9,150
251.22198,1491,99,323
251.50698,1575,43.9,1268
251.50698,1575,99.1,306
251.793,919,44,919
252.07902,1023,44,1023
252.36498,1157,44,991
252.36498,1157,73.1,166
252.64998,2177,41,158
252.64998,2177,44,1244
252.64998,2177,73.1,564
252.64998,2177,207,210
252.936,4643,44,944
252.936,4643,73.1,1448
252.936,4643,74.1,179
252.936,4643,147,438
252.936,4643,207.1,198
252.936,4643,221.2,440
252.936,4643,281.1,209
252.936,4643,355.1,630
252.936,4643,356.1,153
253.22202,9206,44,1480
253.22202,9206,73.1,2117
253.22202,9206,74.1,236
253.22202,9206,147,963
253.22202,9206,148.1,162
253.22202,9206,207,343
253.22202,9206,221.1,797
253.22202,9206,281.1,605
253.22202,9206,282.1,156
253.22202,9206,355.2,1159
253.22202,9206,356.2,336
253.22202,9206,357.1,240
253.22202,9206,400.8,177
253.22202,9206,401.3,258
253.22202,9206,402,168
253.50702,6473,44,997
253.50702,6473,73.1,926
253.50702,6473,73.9,200
253.50702,6473,147.2,481
253.50702,6473,148,171
253.50702,6473,207,189
253.50702,6473,221,405
253.50702,6473,281.1,542
253.50702,6473,355.2,1051
253.50702,6473,356.2,348
253.50702,6473,357,237
253.50702,6473,400.8,243
253.50702,6473,401.2,316
253.50702,6473,402.1,203
