"RetentionTime","TIC","Mass","Intensity"
185.49102,1091,40.9,159
185.49102,1091,44,932
185.77602,1036,44,810
185.77602,1036,78.1,225
186.06198,632,44,632
186.348,1133,44,804
186.348,1133,55,150
186.348,1133,78,178
186.63402,755,44,755
186.91902,877,44,877
187.20498,785,44,785
187.491,909,44,742
187.491,909,207,166
187.776,1074,41,165
187.776,1074,44,909
188.06202,813,43.9,813
188.34798,1283,43.1,181
188.34798,1283,44,944
188.34798,1283,207.1,157
188.634,1159,44.1,961
188.634,1159,207,197
188.919,1136,43.1,222
188.919,1136,43.9,914
189.20502,913,43.9,913
189.49098,1155,44,950
189.49098,1155,207.1,205
189.77598,878,44,878
190.062,815,44,815
190.34802,819,44,819
190.63398,781,44,781
190.91898,948,44.1,948
191.205,982,44,982
191.49102,1125,44,959
191.49102,1125,207.1,166
191.77602,1054,44,1054
192.06198,858,44,858
192.348,1361,43.1,173
192.348,1361,44,1033
192.348,1361,207,154
192.63402,1152,43.1,154
192.63402,1152,44,997
192.91902,562,44,562
193.20498,1001,44,843
193.20498,1001,78.1,158
193.491,1205,43,185
193.491,1205,43.9,1019
193.776,872,40.9,160
193.776,872,44,712
194.06202,687,43.9,687
194.34798,976,44,976
194.634,845,44,845
194.919,1028,44,1028
195.20502,909,44.1,909
195.49098,903,44,903
195.77598,1070,44.1,851
195.77598,1070,206.9,219
196.062,843,44,843
196.34802,1082,44,1082
196.63398,884,44,884
196.91898,1002,44,1002
197.205,876,44,876
197.49102,954,43.9,954
197.77698,982,43.9,982
198.06198,1347,44,1193
198.06198,1347,207,154
198.348,977,44,977
198.63402,790,44,790
198.91902,997,43.9,997
199.20498,974,43.9,974
199.491,1092,44,902
199.491,1092,207,189
199.77702,1011,44.1,793
199.77702,1011,207,218
200.06202,977,44,977
200.34798,1049,44.1,1049
200.634,1175,41,155
200.634,1175,44,1020
200.919,897,44,701
200.919,897,78.1,195
201.20502,1063,44,913
201.20502,1063,207,150
201.49098,929,44.1,929
201.777,984,44.1,984
202.062,912,44,912
202.34802,1118,44,959
202.34802,1118,207,158
202.63398,1013,43,156
202.63398,1013,44,856
202.91898,1017,44,1017
203.205,1106,41,169
203.205,1106,43.9,937
203.49102,1117,43.9,942
203.49102,1117,77.9,174
203.77698,951,44,951
204.06198,909,44,909
204.348,951,44.1,951
204.63402,831,44,831
204.91902,989,44,989
205.20498,951,44,951
205.491,754,44,754
205.77702,744,43.9,744
206.06202,1028,43.9,1028
206.34798,1083,44,921
206.34798,1083,207.1,161
206.634,1167,44,1008
206.634,1167,207.1,158
206.92002,837,44,837
207.20502,776,44.1,776
207.49098,1450,44,1290
207.49098,1450,206.9,159
207.777,1004,43.9,1004
208.062,1075,44,1075
208.34802,900,44.1,900
208.63398,688,44,688
208.92,869,44,869
209.205,972,44,972
209.49102,848,44,848
209.77698,971,43.9,971
210.06198,832,44,832
210.348,792,44,792
210.63402,1052,44,1052
210.91998,1372,44,1000
210.91998,1372,73,212
210.91998,1372,206.9,158
211.20498,1971,44,1024
211.20498,1971,73,379
211.20498,1971,77.9,150
211.20498,1971,147.2,218
211.20498,1971,281,198
211.491,4620,44,842
211.491,4620,73.1,1513
211.491,4620,147.1,703
211.491,4620,148.1,194
211.491,4620,207.1,173
211.491,4620,281.1,542
211.491,4620,282.2,271
211.491,4620,327,204
211.491,4620,399.2,175
211.77702,7774,44,1112
211.77702,7774,73.1,2063
211.77702,7774,147.1,1002
211.77702,7774,148.1,169
211.77702,7774,207,340
211.77702,7774,281.1,1376
211.77702,7774,282,386
211.77702,7774,283.1,212
211.77702,7774,327.1,494
211.77702,7774,341.1,289
211.77702,7774,415.1,325
212.06202,4519,44,754
212.06202,4519,73,750
212.06202,4519,147.1,623
212.06202,4519,207.1,265
212.06202,4519,281.1,886
212.06202,4519,282.1,253
212.06202,4519,327,564
212.06202,4519,341.2,222
212.06202,4519,415.1,197
212.34798,1983,44,1106
212.34798,1983,73,184
212.34798,1983,147,246
212.34798,1983,281.2,284
212.34798,1983,415.1,160
212.634,905,44,741
212.634,905,73,164
212.92002,829,43.9,829
213.20502,1169,44,995
213.20502,1169,207,174
213.49098,1279,44,1037
213.49098,1279,207,241
213.777,1041,44,1041
214.062,723,44,723
214.34802,947,44,947
214.63398,1057,44,904
214.63398,1057,207,153
214.92,1091,44,1091
215.205,866,44,866
215.49102,878,44,878
215.77698,950,44,950
216.06198,951,44.1,951
216.348,1051,44,1051
216.63402,984,41,150
216.63402,984,44,833
216.91998,844,44,844
217.20498,1009,44,1009
217.491,1072,43.1,169
217.491,1072,44,902
217.77702,836,43.9,836
218.06298,862,44,862
218.34798,845,43.9,845
218.634,892,44,892
218.92002,1055,44,1055
219.20502,984,44,984
219.49098,1003,44,1003
219.777,941,44,941
220.06302,927,44.1,927
220.34802,1076,41.1,174
220.34802,1076,44,902
220.63398,955,44,955
220.92,1040,44,1040
221.205,994,44,994
221.49102,862,44,862
221.77698,1146,44,989
221.77698,1146,207,157
222.063,937,44,937
222.348,1039,44,829
222.348,1039,207,209
222.63402,1043,44,1043
222.91998,804,44,804
223.20498,984,44,984
223.491,993,44,993
223.77702,926,44,926
224.06298,879,44,879
224.34798,873,43.9,873
224.634,1292,44,981
224.634,1292,73,150
224.634,1292,207.2,160
224.92002,1196,44,1042
224.92002,1196,207,153
225.20502,874,44,874
225.49098,903,44,903
225.777,1068,43.9,866
225.777,1068,78.1,202
226.06302,955,41.1,161
226.06302,955,43.9,794
226.34802,1181,44,1181
226.63398,1111,44,1111
226.92,1143,43.9,970
226.92,1143,207,173
227.20602,937,44,937
227.49102,1313,44,1132
227.49102,1313,78.1,180
227.77698,875,44,875
228.063,1158,44,903
228.063,1158,207,255
228.348,863,44,863
228.63402,899,44,899
228.91998,831,44,831
229.206,1060,44,1060
229.491,1429,44,1247
229.491,1429,207,182
229.77702,965,43.9,965
230.06298,957,44,957
230.34798,1285,44,1040
230.34798,1285,207.1,244
230.634,1140,43,152
230.634,1140,44.1,988
230.92002,849,44,849
231.20598,930,44,930
231.49098,715,44,715
231.777,1157,43.9,975
231.777,1157,207,182
232.06302,980,44,980
232.34802,955,44,955
232.63398,2145,40.1,1081
232.63398,2145,44,898
232.63398,2145,207.1,166
232.92,924,44,924
233.20602,1010,44,1010
233.49102,911,44.1,911
233.77698,1003,44,826
233.77698,1003,207.1,177
234.063,899,43.9,899
234.348,1038,44,1038
234.63402,1180,44,1024
234.63402,1180,207.1,155
234.91998,1119,44,942
234.91998,1119,207.1,176
235.206,965,44,965
235.491,1095,43.9,1095
235.77702,1264,44,1069
235.77702,1264,207.1,194
236.06298,1043,43.9,1043
236.34798,1179,43.9,1023
236.34798,1179,207,156
236.634,1049,44,1049
236.92002,952,43.9,952
237.20598,904,43.9,904
237.49098,866,44,866
237.777,1034,44,1034
238.06302,1139,44,1139
238.34898,1136,44,980
238.34898,1136,207,156
238.63398,925,44,925
238.92,1058,44,1058
239.20602,1074,43.9,918
239.20602,1074,207,155
239.49102,1026,44,1026
239.77698,801,44.1,801
240.063,909,44,909
240.34902,980,44,980
240.63402,989,44,989
240.91998,1031,44,1031
241.206,1043,44,1043
241.491,966,40.9,155
241.491,966,43.9,811
241.77702,1009,44,1009
242.06298,1144,44,1144
242.349,1052,44,1052
242.634,893,44,893
242.92002,1156,44,1001
242.92002,1156,207,154
243.20598,802,44,802
243.49098,1194,43.9,1007
243.49098,1194,78,187
243.777,856,43.9,856
244.06302,986,43.9,986
244.34898,933,44,933
244.63398,1114,44,1114
244.92,1089,44,1089
245.20602,1136,43.9,985
245.20602,1136,207.2,151
245.49102,1038,44.1,1038
245.77698,1204,43.9,1039
245.77698,1204,207.1,165
246.063,1063,41,151
246.063,1063,43.9,911
246.34902,1099,44,1099
246.63402,986,43.9,986
246.91998,851,44,851
247.206,1186,44.1,954
247.206,1186,207,231
247.49202,804,44,804
247.77702,1183,44,996
247.77702,1183,207,187
248.06298,998,44,998
248.349,1145,44,958
248.349,1145,207.1,186
248.634,976,44,976
248.92002,1066,44,1066
249.20598,920,43.9,920
249.492,1085,44,1085
249.777,934,44,934
250.06302,964,44,964
250.34898,973,43.9,973
250.63398,867,44,867
250.92,1409,44.1,1082
250.92,1409,78.2,150
250.92,1409,207.2,176
251.20602,942,44,942
251.49198,908,43.9,908
251.77698,891,44,891
252.063,980,44,980
252.34902,877,44,877
252.63402,1184,44,795
252.63402,1184,73,389
252.91998,3292,43.9,952
252.91998,3292,73,1055
252.91998,3292,146.9,277
252.91998,3292,207,190
252.91998,3292,221.2,269
252.91998,3292,281,162
252.91998,3292,355.1,383
253.206,4957,43.9,1108
253.206,4957,73,1012
253.206,4957,74,160
253.206,4957,147.1,537
253.206,4957,206.9,171
253.206,4957,221.2,363
253.206,4957,281.1,324
253.206,4957,355.1,694
253.206,4957,356.1,180
253.206,4957,356.9,201
253.206,4957,401.1,203
253.49202,4178,44,1097
253.49202,4178,73,501
253.49202,4178,147.1,462
253.49202,4178,207.1,205
253.49202,4178,221.2,302
253.49202,4178,281.1,468
253.49202,4178,355.1,647
253.49202,4178,356.2,173
253.49202,4178,401.1,319
253.77702,2004,44,1120
253.77702,2004,73.1,223
253.77702,2004,147,196
253.77702,2004,281,171
253.77702,2004,355.2,292
254.06298,1112,44,1112
254.349,1062,44,1062
254.634,1112,41.1,166
254.634,1112,44,945
254.92002,1159,44,989
254.92002,1159,207,170
255.20598,910,44,910
255.492,959,44,959
255.777,1283,44,1283
256.06302,1269,44,1269
256.34898,1165,43.9,1165
256.63398,1231,44,1231
256.92,1209,44,1209
257.20602,1175,41.1,153
257.20602,1175,43.9,853
257.20602,1175,207.1,168
257.49198,1237,44.1,1078
257.49198,1237,207,159
257.77698,1336,44,1182
257.77698,1336,207,154
258.063,1038,43.9,1038
258.34902,999,43.9,999
258.63498,1189,44,986
258.63498,1189,207.1,202
258.91998,1092,44,1092
259.206,928,44,928
259.49202,1329,40.9,163
259.49202,1329,44,1165
259.77702,1032,44,1032
260.06298,1198,44,1028
260.06298,1198,206.9,169
260.349,1085,44,1085
260.63502,1017,43.9,1017
260.92002,974,44,974
261.20598,1315,43.9,1153
261.20598,1315,207.1,161
261.492,1117,43.9,1117
261.777,930,44,930
262.06302,1201,42.9,249
262.06302,1201,44,952
262.34898,1211,44,1000
262.34898,1211,207,210
262.635,1151,44,1151
262.92,1158,44,988
262.92,1158,207,170
263.20602,1003,43.9,1003
263.49198,1316,43.9,1316
263.77698,878,44,878
264.063,1013,43.9,1013
264.34902,1319,44,1117
264.34902,1319,73,202
264.63498,1774,44,1256
264.63498,1774,73.2,174
