"RetentionTime","TIC","Mass","Intensity"
185.49498,817,43.9,615
185.49498,817,207,201
185.781,757,44,580
185.781,757,207,177
186.06702,852,44,502
186.06702,852,78.1,190
186.06702,852,206.9,160
186.35298,654,43.9,492
186.35298,654,207.1,161
186.63798,768,44,535
186.63798,768,206.9,232
186.924,699,44,531
186.924,699,207,168
187.21002,977,44,764
187.21002,977,207.1,212
187.49502,880,43.9,564
187.49502,880,207,316
187.78098,800,44,619
187.78098,800,206.8,181
188.067,707,44,550
188.067,707,207,157
188.35302,582,44,582
188.63802,814,44,597
188.63802,814,206.9,217
188.92398,842,44,668
188.92398,842,206.9,174
189.21,699,44,699
189.495,2030,40.1,1218
189.495,2030,43.9,593
189.495,2030,207,218
189.78102,910,44,655
189.78102,910,207,255
190.06698,643,44,643
190.353,815,43.9,604
190.353,815,206.9,210
190.638,880,44,695
190.638,880,207,185
190.92402,672,44,448
190.92402,672,207,224
191.20998,759,43.9,759
191.49498,858,41.1,150
191.49498,858,43.9,707
191.781,1126,44,716
191.781,1126,73,154
191.781,1126,207,256
192.06702,1205,44,773
192.06702,1205,73.1,240
192.06702,1205,207,191
192.35298,982,44,669
192.35298,982,207,312
192.63798,919,44,684
192.63798,919,207.1,234
192.924,1120,44,758
192.924,1120,207,361
193.21002,722,44.1,559
193.21002,722,207.1,162
193.49598,981,44,714
193.49598,981,207,266
193.78098,1064,44,840
193.78098,1064,206.9,224
194.067,798,44,622
194.067,798,206.9,175
194.35302,761,44,597
194.35302,761,207.2,163
194.63802,903,43.9,741
194.63802,903,207.1,162
194.92398,881,44,706
194.92398,881,206.9,175
195.21,860,44,670
195.21,860,207,189
195.49602,902,44,722
195.49602,902,207.2,180
195.78102,645,43.9,645
196.06698,959,44,798
196.06698,959,206.9,161
196.353,825,44,825
196.638,963,44,776
196.638,963,207,186
196.92402,1050,44,765
196.92402,1050,207,284
197.20998,723,44,723
197.496,1045,44,765
197.496,1045,207,280
197.781,658,44,658
198.06702,691,44,691
198.35298,598,43.9,598
198.63798,1198,44,1012
198.63798,1198,207,185
198.924,859,44,683
198.924,859,207.1,176
199.21002,745,44,571
199.21002,745,207.1,174
199.49598,890,44,667
199.49598,890,206.9,223
199.78098,691,44,691
200.067,592,43.9,592
200.35302,778,44.1,519
200.35302,778,206.9,259
200.63802,901,43.9,674
200.63802,901,206.9,226
200.92398,880,44,658
200.92398,880,206.9,221
201.21,863,44,704
201.21,863,207,159
201.49602,695,43.9,695
201.78102,746,44,574
201.78102,746,206.9,171
202.06698,1074,44,872
202.06698,1074,207,202
202.353,923,43.9,685
202.353,923,206.9,238
202.638,752,44,588
202.638,752,206.8,163
