"RetentionTime","TIC","Mass","Intensity"
185.49498,1039,44,872
185.49498,1039,207,166
185.781,865,44,865
186.066,981,44,805
186.066,981,207.1,176
186.35202,689,44,689
186.63798,879,43.9,879
186.924,1198,44,988
186.924,1198,207.1,209
187.209,742,44,742
187.49502,846,44,846
187.78098,1136,41,172
187.78098,1136,44,963
188.06598,1227,44,1227
188.352,1023,41,150
188.352,1023,44,873
188.63802,886,44,886
188.92398,1372,44,1043
188.92398,1372,78.2,162
188.92398,1372,207.2,166
189.20898,1247,44.1,917
189.20898,1247,78.1,150
189.20898,1247,207,180
189.495,717,44,717
189.78102,1004,43.9,1004
190.06602,1237,44,1046
190.06602,1237,207.1,190
190.35198,857,44,857
190.638,1200,44,1024
190.638,1200,78,175
190.92402,770,44,770
191.20902,1175,41,218
191.20902,1175,44,956
191.49498,1207,41,158
191.49498,1207,44,888
191.49498,1207,207.1,160
191.781,1061,44,876
191.781,1061,207,185
192.066,923,44,769
192.066,923,78,154
192.35202,1337,41.1,157
192.35202,1337,43.1,174
192.35202,1337,44,1005
192.63798,1056,44,879
192.63798,1056,78,177
192.924,972,44,972
193.209,957,43.9,957
193.49502,1202,44,1202
193.78098,753,44,753
194.067,755,44,755
194.352,968,42.9,160
194.352,968,44.1,808
194.63802,1172,44,1022
194.63802,1172,94.1,150
194.92398,793,44,793
195.20898,1211,41,220
195.20898,1211,44,991
195.495,1386,43.9,1006
195.495,1386,91.1,176
195.495,1386,207.1,203
195.78102,1319,44,1152
195.78102,1319,207.1,166
196.06698,1276,44,1074
196.06698,1276,207.1,202
196.35198,2316,40.1,1333
196.35198,2316,44,982
196.638,1249,44,1045
196.638,1249,207,204
196.92402,1326,44.1,1148
196.92402,1326,207,178
197.20902,1038,41.1,182
197.20902,1038,44,855
197.49498,888,44,888
197.781,921,40.9,168
197.781,921,43.9,753
198.06702,1078,43.9,894
198.06702,1078,207.1,183
198.35202,942,43.9,942
198.63798,1151,44,1151
198.924,895,44,895
199.209,1240,44,1240
199.49502,794,44,794
199.78098,1028,44,1028
200.067,1096,43.9,1096
200.352,961,43.9,961
200.63802,1011,44,1011
200.92398,1319,44,1319
201.20898,1131,44,1131
201.495,1009,44,1009
201.78102,1282,44,1107
201.78102,1282,207.1,174
202.06698,1106,44.1,1106
202.35198,1178,41,155
202.35198,1178,43.9,1022
202.638,1172,43.9,970
202.638,1172,207,201
202.92402,931,43.9,931
203.20998,1215,44,1056
203.20998,1215,206.9,159
203.49498,1056,44,1056
203.781,1250,44,1250
204.06702,1060,43.9,875
204.06702,1060,207.2,184
204.35202,1388,41,215
204.35202,1388,44,1014
204.35202,1388,207.1,159
204.63798,914,43.9,914
204.924,1100,43.9,916
204.924,1100,207,183
205.21002,884,42,155
205.21002,884,43.9,728
205.49502,971,44,971
205.78098,912,44,912
206.067,1080,44,1080
206.352,1335,44,1165
206.352,1335,78,170
206.63802,1147,44,1147
206.92398,741,44,741
207.21,1110,44,959
207.21,1110,207,151
207.495,850,44,665
207.495,850,207,185
207.78102,1186,43.9,1186
208.06698,1052,43.9,1052
208.35198,956,44,956
208.638,870,44,870
208.92402,1251,44,1066
208.92402,1251,207.1,184
209.20998,913,43.9,913
209.49498,2141,40.1,1269
209.49498,2141,43.9,872
209.781,1152,43,150
209.781,1152,44,1001
210.06702,869,44,869
210.35202,1114,43.9,1114
210.63798,945,44,945
210.924,1487,44,877
210.924,1487,73.1,206
210.924,1487,147.2,240
210.924,1487,207.1,162
211.21002,3727,44,1037
211.21002,3727,73.1,1373
211.21002,3727,147,677
211.21002,3727,206.9,150
211.21002,3727,281.1,488
211.49502,15819,44,1034
211.49502,15819,45,291
211.49502,15819,59,154
211.49502,15819,73.1,4308
211.49502,15819,74,318
211.49502,15819,77.8,251
211.49502,15819,132.8,196
211.49502,15819,147.1,2435
211.49502,15819,148,383
211.49502,15819,149.1,192
211.49502,15819,191,150
211.49502,15819,206.9,230
211.49502,15819,221,239
211.49502,15819,281.1,2190
211.49502,15819,282.1,614
211.49502,15819,283,424
211.49502,15819,325.1,158
211.49502,15819,327.1,873
211.49502,15819,328.1,198
211.49502,15819,328.9,191
211.49502,15819,341.1,360
211.49502,15819,342,223
211.49502,15819,398.8,192
211.49502,15819,415.1,206
211.78098,22880,44.1,1024
211.78098,22880,44.9,255
211.78098,22880,59,313
211.78098,22880,73.1,5787
211.78098,22880,74,501
211.78098,22880,75,325
211.78098,22880,133,185
211.78098,22880,147.1,2822
211.78098,22880,148.1,491
211.78098,22880,149.1,236
211.78098,22880,191,217
211.78098,22880,207.2,228
211.78098,22880,221.1,468
211.78098,22880,281.1,3177
211.78098,22880,282.1,825
211.78098,22880,283.1,567
211.78098,22880,284.2,212
211.78098,22880,325,405
211.78098,22880,327.1,1405
211.78098,22880,328.2,469
211.78098,22880,328.9,256
211.78098,22880,341.1,574
211.78098,22880,342.1,315
211.78098,22880,343.1,228
211.78098,22880,385.1,213
211.78098,22880,399.1,554
211.78098,22880,415.2,453
211.78098,22880,416.1,363
212.067,16000,44,1012
212.067,16000,45,194
212.067,16000,73.1,2613
212.067,16000,74,235
212.067,16000,147.1,1802
212.067,16000,148.1,182
212.067,16000,207.1,231
212.067,16000,221.1,384
212.067,16000,281.1,2968
212.067,16000,282.1,750
212.067,16000,283,467
212.067,16000,325.1,223
212.067,16000,327.1,1328
212.067,16000,328,476
212.067,16000,328.9,288
212.067,16000,341.1,779
212.067,16000,342.1,270
212.067,16000,383,192
212.067,16000,385,178
212.067,16000,399.2,302
212.067,16000,401.1,164
212.067,16000,415.1,673
212.067,16000,416.3,279
212.352,3716,44.1,930
212.352,3716,73.1,702
212.352,3716,147.1,390
212.352,3716,281,724
212.352,3716,327,366
212.352,3716,341,240
212.352,3716,399,168
212.352,3716,415.2,193
212.63802,818,43.9,818
212.92398,1006,41.1,179
212.92398,1006,44,826
213.21,843,43.9,843
213.495,1076,43.9,926
213.495,1076,207.1,150
213.78102,1144,44,1144
214.06698,968,44,968
214.353,865,44,865
214.638,1091,44,1091
214.92402,849,44,666
214.92402,849,206.9,182
215.20998,1042,41,200
215.20998,1042,44,841
215.49498,795,44,795
215.781,806,44,806
216.06702,996,44,996
216.35298,988,44,988
216.63798,1087,43.9,1087
216.924,786,44,786
217.21002,840,44,840
217.49502,1048,44,1048
217.78098,1431,44,1431
218.067,1054,44,1054
218.35302,1157,44,1157
218.63802,864,44,864
218.92398,898,43.9,898
219.21,984,43.9,984
219.495,868,44,868
219.78102,1092,44,1092
220.06698,1018,43.9,1018
220.353,845,44,845
220.638,1062,44,1062
220.92402,964,44,964
221.20998,1217,44,1020
221.20998,1217,207.2,196
221.49498,865,44,865
221.781,761,44.1,761
222.06702,1289,44,1133
222.06702,1289,206.9,156
222.35298,953,41,239
222.35298,953,44,714
222.63798,771,43.9,771
222.924,1294,43.9,1142
222.924,1294,207.1,152
223.21002,782,44,782
223.49598,1000,44,1000
223.78098,1199,44,1199
224.067,1066,44,1066
224.35302,1018,44,1018
224.63802,1499,44,1064
224.63802,1499,73,243
224.63802,1499,207.1,191
224.92398,1528,44,1070
224.92398,1528,73,234
224.92398,1528,207.1,223
225.21,1161,44,967
225.21,1161,207,194
225.49602,966,44,966
225.78102,1379,44,1190
225.78102,1379,207.2,188
226.06698,1026,43.9,864
226.06698,1026,73,162
226.353,1468,44,1118
226.353,1468,73,178
226.353,1468,206.9,170
226.638,1112,44,925
226.638,1112,207,187
226.92402,1127,44,946
226.92402,1127,78,181
227.20998,1384,44,978
227.20998,1384,78,212
227.20998,1384,206.9,193
227.496,811,43.9,811
227.781,1208,44,1033
227.781,1208,78.1,175
228.06702,1084,44,1084
228.35298,1294,44,1122
228.35298,1294,207,171
228.63798,955,44,955
228.924,1123,43.9,1123
229.21002,1040,43.9,882
229.21002,1040,206.9,158
229.49598,1095,43.9,1095
229.78098,1054,44,1054
230.067,1384,44,1067
230.067,1384,73.1,159
230.067,1384,207.1,157
230.35302,916,44,916
230.63802,896,43.9,896
230.92398,1041,44,1041
231.21,1209,44,1030
231.21,1209,207.1,179
231.49602,909,44.1,909
231.78102,1339,44,1112
231.78102,1339,207,226
232.06698,1019,44,1019
232.353,1101,44,1101
232.638,1129,44,1129
232.92402,833,44,833
233.20998,1117,44,1117
233.496,1032,44,871
233.496,1032,207,161
233.781,1062,44,1062
234.06702,1113,41,162
234.06702,1113,44.1,950
234.35298,1076,44,908
234.35298,1076,206.9,167
234.639,978,44,978
234.924,843,43.9,843
235.21002,1057,44,1057
235.49598,1110,44,1110
235.78098,807,44,807
236.067,1023,44,1023
236.35302,1111,44,938
236.35302,1111,207,172
236.63898,1089,44,1089
236.92398,979,44,979
237.21,858,44,858
237.49602,1231,44,1231
237.78102,964,44,964
238.06698,1023,43.9,1023
238.353,1129,44,1129
238.63902,942,43.9,942
238.92402,968,43.9,968
239.20998,1175,41.1,193
239.20998,1175,44,982
239.496,1168,44,989
239.496,1168,207,179
239.781,1203,44,994
239.781,1203,207.1,209
240.06702,1259,44,1259
240.35298,994,44,994
240.639,968,44,968
240.924,907,44,907
241.21002,1138,44,1138
241.49598,1137,44,1137
241.78098,1228,43.9,1037
241.78098,1228,207.2,190
242.067,1042,44,1042
242.35302,1093,44,1093
242.63898,1094,44,1094
242.92398,1002,43.9,1002
243.21,1035,44,1035
243.49602,1107,44,1107
243.78198,1030,44,1030
244.06698,1235,44,1021
244.06698,1235,207,213
244.353,1145,44,1145
244.63902,1140,44,950
244.63902,1140,207,189
244.92402,789,44,789
245.20998,1057,44,1057
245.496,1357,44,1357
245.78202,1054,44,1054
246.06702,923,43.9,772
246.06702,923,207.1,151
246.35298,1208,44,1208
246.639,948,43.9,948
246.924,1078,44.1,1078
247.21002,945,44,945
247.49598,959,43.9,959
247.782,1067,44,1067
248.067,1403,44,1125
248.067,1403,207.1,277
248.35302,1066,44,1066
248.63898,1442,44,1287
248.63898,1442,78,155
248.92398,1276,44,1088
248.92398,1276,206.9,187
249.21,798,44,798
249.49602,1027,44,1027
249.78198,1398,44,1221
249.78198,1398,78,176
250.06698,975,43.9,975
250.353,1066,44,1066
250.63902,1245,44,1034
250.63902,1245,207.1,210
250.92402,1330,44,1160
250.92402,1330,90.9,169
251.20998,1318,43.9,1054
251.20998,1318,99,264
251.496,1380,44,1115
251.496,1380,99.1,264
251.78202,1170,44,1170
252.06702,955,44,955
252.35298,1083,44,1083
252.639,1913,44,1154
252.639,1913,73.2,593
252.639,1913,147.1,164
252.924,8851,44,1010
252.924,8851,73.1,2913
252.924,8851,74.1,171
252.924,8851,147.1,902
252.924,8851,148.1,151
252.924,8851,207,308
252.924,8851,221.1,691
252.924,8851,223,168
252.924,8851,281.2,471
252.924,8851,327,198
252.924,8851,355.1,958
252.924,8851,356.1,339
252.924,8851,357.1,231
252.924,8851,401,176
252.924,8851,402,157
253.21002,14395,44,1015
253.21002,14395,44.9,160
253.21002,14395,59,165
253.21002,14395,73.1,3532
253.21002,14395,74.1,427
253.21002,14395,147.1,1440
253.21002,14395,148.1,194
253.21002,14395,149.1,219
253.21002,14395,190.9,162
253.21002,14395,206.9,273
253.21002,14395,221.1,1046
253.21002,14395,222.1,339
253.21002,14395,223.1,156
253.21002,14395,281.2,738
253.21002,14395,282,227
253.21002,14395,283.1,204
253.21002,14395,327,182
253.21002,14395,355.2,1988
253.21002,14395,356.2,695
253.21002,14395,357.2,283
253.21002,14395,401.1,551
253.21002,14395,402.2,195
253.21002,14395,403.1,193
253.49598,12631,44,1223
253.49598,12631,73.1,2386
253.49598,12631,74.1,177
253.49598,12631,147.1,1052
253.49598,12631,207.1,407
253.49598,12631,221.1,934
253.49598,12631,222.2,210
253.49598,12631,267.1,252
253.49598,12631,281,756
