"RetentionTime","TIC","Mass","Intensity"
185.50098,875,43.9,663
185.50098,875,207,212
185.787,857,44,682
185.787,857,207.1,174
186.072,642,44,642
186.35802,538,44,538
186.64398,708,43.9,532
186.64398,708,207,175
186.93,792,44,792
187.215,708,41,150
187.215,708,43.8,403
187.215,708,206.9,154
187.50102,796,44,611
187.50102,796,207,184
187.78698,1026,44,693
187.78698,1026,78,169
187.78698,1026,206.8,164
188.073,720,44,553
188.073,720,207,167
188.358,858,44,706
188.358,858,207,151
188.64402,856,44,559
188.64402,856,207,296
188.92998,573,44,573
189.21498,897,44,708
189.21498,897,207,189
189.501,719,44,719
189.78702,779,44,779
190.07298,814,44,637
190.07298,814,207,176
190.35798,806,43.9,806
190.644,966,43.9,729
190.644,966,207.1,236
190.93002,962,44,779
190.93002,962,207,182
191.21502,827,43.9,655
191.21502,827,206.9,171
191.50098,852,43.9,647
191.50098,852,206.9,205
191.787,971,44.1,795
191.787,971,207,176
192.07302,731,43.9,731
192.35802,1046,44,596
192.35802,1046,73,234
192.35802,1046,207.1,215
192.64398,874,44,874
192.93,930,43.9,773
192.93,930,206.9,156
193.215,943,44,762
193.215,943,207,180
193.50102,886,44,646
193.50102,886,207.2,239
193.78698,1116,44,834
193.78698,1116,206.9,282
194.073,819,44,648
194.073,819,206.9,170
194.358,1035,44,766
194.358,1035,207,269
194.64402,886,44,886
194.92998,555,43.9,555
195.21498,768,44.1,600
195.21498,768,207,167
195.501,907,44,694
195.501,907,206.9,212
195.78702,575,44,575
196.07298,576,43.8,576
196.35798,773,44,773
196.644,938,44,750
196.644,938,206.9,187
196.93002,621,44,621
197.21502,636,43.9,636
197.50098,1042,44,777
197.50098,1042,206.9,265
197.787,846,43.9,670
197.787,846,207.1,175
198.07302,1054,44,876
198.07302,1054,207.1,178
198.35802,968,44,968
198.64398,713,43.9,713
198.93,805,43.9,641
198.93,805,207,163
199.21602,576,43.9,576
199.50102,665,43.9,665
199.78698,717,43.9,717
200.073,659,43.9,659
200.358,511,44,511
200.64402,775,43.9,553
200.64402,775,207.1,222
200.92998,694,44,694
201.216,673,43.9,673
201.501,790,44,790
201.78702,936,44,701
201.78702,936,206.9,235
202.07298,845,44,604
202.07298,845,207,241
202.35798,535,43.9,535
202.644,825,43.9,629
202.644,825,206.9,196
202.93002,683,43.9,683
203.21598,653,44,653
203.50098,646,44,646
203.787,922,44,702
203.787,922,206.9,219
204.07302,916,43.9,736
204.07302,916,206.9,179
204.35802,845,44,674
204.35802,845,206.9,171
204.64398,796,43.9,644
204.64398,796,207.1,151
204.93,850,43.9,646
204.93,850,207.1,204
205.21602,941,44,718
205.21602,941,207.1,223
205.50102,838,43.9,666
205.50102,838,206.8,171
205.78698,869,44,706
205.78698,869,206.9,162
206.073,786,44,786
206.358,1002,43.9,765
