"RetentionTime","TIC","Mass","Intensity"
185.496,1541,41.2,159
185.496,1541,44,1073
185.496,1541,207.2,309
185.78202,1276,41,213
185.78202,1276,44,893
185.78202,1276,207.1,168
186.06702,1414,44,1090
186.06702,1414,78.1,168
186.06702,1414,207.2,155
186.35298,1617,43.1,199
186.35298,1617,44,1233
186.35298,1617,73.1,184
186.639,1082,44,1082
186.924,1242,43.9,1090
186.924,1242,78.1,151
187.21002,1133,44,981
187.21002,1133,206.8,151
187.49598,1245,41,169
187.49598,1245,44,1075
187.782,1309,44,1309
188.067,1086,41,192
188.067,1086,43.9,894
188.35302,1170,44,1170
188.63898,1284,41.1,163
188.63898,1284,44,1120
188.92398,1121,44,1121
189.21,1157,41,180
189.21,1157,44,976
189.49602,1268,44,1112
189.49602,1268,77.1,155
189.78198,1096,44,927
189.78198,1096,50,169
190.06698,958,43.9,958
190.353,1165,44,1165
190.63902,1210,44,1210
190.92402,1615,41.1,167
190.92402,1615,43.1,193
190.92402,1615,44.1,1073
190.92402,1615,55,181
191.20998,1460,41,204
191.20998,1460,44,1066
191.20998,1460,54.9,188
191.496,1097,44.1,1097
191.78202,1556,41,177
191.78202,1556,43.2,176
191.78202,1556,43.9,878
191.78202,1556,54.8,153
191.78202,1556,78,170
192.06702,1205,44.1,1039
192.06702,1205,77.9,165
192.35298,1358,44,1358
192.639,1105,44,1105
192.924,1443,43.1,163
192.924,1443,44,1068
192.924,1443,207.1,211
193.21002,1732,44.1,1367
193.21002,1732,55,162
193.21002,1732,77,201
193.49598,1155,44,1155
193.782,1270,43.1,161
193.782,1270,43.9,1109
194.067,1165,44,1165
194.35302,1069,43.9,1069
194.63898,993,44,993
194.925,1531,40.9,157
194.925,1531,44,1171
194.925,1531,206.8,202
195.21,1151,44,1151
195.49602,1365,41,158
195.49602,1365,44,1049
195.49602,1365,78,157
195.78198,1424,41,181
195.78198,1424,44,1242
196.06698,1218,43.9,1057
196.06698,1218,77.9,161
196.353,1502,44,1148
196.353,1502,78,160
196.353,1502,90.9,193
196.63902,1238,44,1238
196.92498,1311,43,196
196.92498,1311,44,1114
197.20998,1109,44,1109
197.496,776,44,776
197.78202,1100,44,1100
198.06702,1010,44,1010
198.35298,1237,43.9,1041
198.35298,1237,78,195
198.639,1002,44,1002
198.92502,1582,44,1428
198.92502,1582,78.1,154
199.21002,1318,41.1,235
199.21002,1318,44,1083
199.49598,1105,44,1105
199.782,1141,43.9,1141
200.067,1143,44.1,986
200.067,1143,207.1,156
200.35302,1426,44,1247
200.35302,1426,207.2,179
200.63898,838,44,838
200.925,1210,44,1210
201.21,1219,44,1219
201.49602,977,44,977
201.78198,1169,44,1169
202.06698,1119,43.1,166
202.06698,1119,44,953
202.353,994,43.9,994
202.63902,1171,40.9,156
202.63902,1171,43.9,1015
202.92498,1155,44,957
202.92498,1155,207.1,197
203.20998,1449,44,1449
203.496,1097,44,1097
203.78202,1373,44,1221
203.78202,1373,207.1,152
204.06702,959,43.9,959
204.35298,1204,44,1204
204.639,866,44,866
204.92502,855,44,855
205.21002,1354,40.9,217
205.21002,1354,44,982
205.21002,1354,78,154
205.49598,1251,41.1,195
205.49598,1251,44.1,1055
205.782,1235,44,1235
206.06802,1016,44,1016
206.35302,1304,44.1,1144
206.35302,1304,207,160
206.63898,952,44,952
206.925,1223,41.2,192
206.925,1223,44.1,1030
207.21,1446,44,1446
207.49602,984,44,984
207.78198,1287,41.1,209
207.78198,1287,44,1078
208.068,1090,44.1,1090
208.353,1548,44,1334
208.353,1548,207.1,213
208.63902,916,44,916
208.92498,1080,44,1080
209.20998,1144,44,1144
209.496,1055,44,1055
209.78202,1038,44,1038
210.06798,1104,44,1104
210.35298,1581,44,1425
210.35298,1581,207.1,156
210.639,1371,44,1208
210.639,1371,78.1,163
210.92502,1306,44,1306
211.21002,1611,44,1077
211.21002,1611,73,196
211.21002,1611,207.2,173
211.21002,1611,281.1,164
211.49598,2782,41,165
211.49598,2782,44,1095
211.49598,2782,73,653
211.49598,2782,146.9,298
211.49598,2782,207.1,172
211.49598,2782,281.1,397
211.782,2829,44,1039
211.782,2829,73.1,810
211.782,2829,147,299
211.782,2829,281,419
211.782,2829,327,260
212.06802,1746,43.9,895
212.06802,1746,73.2,261
212.06802,1746,147,185
212.06802,1746,281.1,404
212.35302,1068,44,913
212.35302,1068,147,154
212.63898,967,44,967
212.925,1364,41,178
212.925,1364,43.9,1186
213.21,1277,40.9,163
213.21,1277,44,1113
213.49602,1411,44,1411
213.78198,1222,44,1222
214.068,1324,44,1324
214.353,1251,44,1251
214.63902,1106,43.9,1106
214.92498,1056,44,1056
215.211,1414,41.1,174
215.211,1414,44,1239
215.496,1304,41.1,151
215.496,1304,44,1153
215.78202,1548,44,1201
215.78202,1548,55.1,197
215.78202,1548,207,150
216.06798,1080,44,1080
216.35298,1320,43,194
216.35298,1320,44,1125
216.639,1290,43.9,1290
216.92502,970,44,970
217.21098,1523,41.1,150
217.21098,1523,44,1372
217.49598,1534,44,1177
217.49598,1534,78,161
217.49598,1534,207,195
217.782,1051,44,1051
218.06802,1232,44,1079
218.06802,1232,207,152
218.35302,1367,44,1367
218.63898,962,44,962
218.925,1311,44.1,1153
218.925,1311,78.2,157
219.21102,1242,43.9,1242
219.49602,1307,41,154
219.49602,1307,44,1152
219.78198,1201,44,1201
