"RetentionTime","TIC","Mass","Intensity"
185.49498,1711,44,758
185.49498,1711,73,155
185.49498,1711,163.1,207
185.49498,1711,206.9,365
185.49498,1711,281.1,224
185.781,1442,41,192
185.781,1442,43.9,777
185.781,1442,163.1,162
185.781,1442,207,309
186.06702,1202,43.9,931
186.06702,1202,207.1,271
186.35202,1429,41.1,155
186.35202,1429,43,174
186.35202,1429,44,654
186.35202,1429,73,213
186.35202,1429,207.2,231
186.63798,1238,44,1028
186.63798,1238,207.1,210
186.924,1267,44,951
186.924,1267,207,316
187.209,1037,43.9,764
187.209,1037,207.1,272
187.49502,1222,40.9,166
187.49502,1222,44,702
187.49502,1222,207.1,353
187.78098,1118,41,161
187.78098,1118,44,758
187.78098,1118,207.2,198
188.067,1201,44,896
188.067,1201,207.1,304
188.352,1122,44,889
188.352,1122,207.1,233
188.63802,1142,44,782
188.63802,1142,207,360
188.92398,1247,44,976
188.92398,1247,206.9,270
189.21,1162,44,854
189.21,1162,207.1,307
189.495,1115,41,159
189.495,1115,44.1,673
189.495,1115,207,282
189.78102,998,44.1,824
189.78102,998,207.1,173
190.06698,1103,43.9,769
190.06698,1103,207,334
190.35198,1077,44,810
190.35198,1077,207,267
190.638,1293,43.9,911
190.638,1293,207,382
190.92402,1126,44,937
190.92402,1126,207.1,188
191.20998,1085,44,815
191.20998,1085,207,270
191.49498,1110,43.9,869
191.49498,1110,207,240
191.781,1084,43.9,889
191.781,1084,207,195
192.06702,1534,43.9,1046
192.06702,1534,73,253
192.06702,1534,207.2,234
192.35202,1534,44,930
192.35202,1534,73.1,406
192.35202,1534,207.1,197
192.63798,1100,44,813
192.63798,1100,207.1,286
192.924,1278,43.9,905
192.924,1278,207,373
193.21002,1214,44,962
193.21002,1214,207.1,251
193.49502,1071,44,880
193.49502,1071,207.1,190
193.78098,1495,43.9,834
193.78098,1495,78,176
193.78098,1495,207.1,485
194.067,1438,43.9,847
194.067,1438,78,202
194.067,1438,93.9,155
194.067,1438,207.1,233
194.352,1121,43.9,772
194.352,1121,207,349
194.63802,1158,44,934
194.63802,1158,207.1,224
194.92398,1075,44,868
194.92398,1075,207.1,207
195.21,1128,44,787
195.21,1128,207,340
195.495,1177,44,933
195.495,1177,207,244
195.78102,1176,44,1006
195.78102,1176,207,170
196.06698,899,44.1,899
196.35198,971,43.9,671
196.35198,971,207.1,299
196.638,935,43.9,719
196.638,935,207.1,215
196.92402,1194,43.9,1004
196.92402,1194,207.1,190
197.20998,1332,43.9,1023
197.20998,1332,207,309
197.49498,1228,43.9,961
197.49498,1228,207.1,266
197.781,1221,43.9,866
197.781,1221,207.1,355
198.06702,971,43.9,717
198.06702,971,207,253
198.35202,1156,43.9,964
198.35202,1156,207,192
198.63798,1303,44,1088
198.63798,1303,207,214
198.924,1116,43.9,875
198.924,1116,207,241
199.21002,1151,44,878
199.21002,1151,207,273
199.49502,1298,44,984
199.49502,1298,207,314
199.78098,993,44,825
199.78098,993,77.9,167
200.067,1241,44,923
200.067,1241,207,318
200.35302,1197,44,968
200.35302,1197,207.1,228
200.63802,1224,44,1040
200.63802,1224,207,184
200.92398,1232,44,1075
200.92398,1232,78.1,157
201.21,1357,41,161
201.21,1357,44,838
201.21,1357,207,356
201.495,1188,44,874
201.495,1188,206.8,157
201.495,1188,207.1,156
201.78102,1383,43,151
201.78102,1383,43.9,875
201.78102,1383,207.1,356
202.06698,1056,44,816
202.06698,1056,207.1,240
202.353,1051,44,819
202.353,1051,207,231
202.638,1317,44,972
202.638,1317,207,344
202.92402,1192,44,892
202.92402,1192,207.1,300
203.20998,1138,44,815
203.20998,1138,207,322
203.49498,1207,44,856
203.49498,1207,207.1,351
203.781,1127,44,924
203.781,1127,207,203
204.06702,1094,43.9,829
204.06702,1094,207,264
204.35298,932,43.9,725
204.35298,932,207.2,206
204.63798,1311,44,1048
204.63798,1311,207.1,262
204.924,1051,44,901
204.924,1051,207.1,150
205.21002,1179,44.1,881
205.21002,1179,207,297
205.49502,1028,44,877
205.49502,1028,206.8,150
205.78098,1120,43.9,881
205.78098,1120,207,239
206.067,1295,43.9,804
206.067,1295,78,161
206.067,1295,207.1,330
206.35302,1130,44,954
206.35302,1130,207.1,175
206.63802,1124,44,955
206.63802,1124,207.1,169
206.92398,1408,43.9,993
206.92398,1408,73,173
206.92398,1408,207.1,241
207.21,1143,44.1,855
207.21,1143,207,288
207.495,1050,44,804
207.495,1050,207.1,246
207.78102,1239,44,903
207.78102,1239,207.1,335
208.06698,973,44,755
208.06698,973,207,217
208.353,1284,44,1029
208.353,1284,207,255
208.638,1213,44,905
208.638,1213,207.1,307
208.92402,1370,44,1022
208.92402,1370,207,348
209.20998,1307,44,988
209.20998,1307,207.1,319
209.496,1018,44,738
209.496,1018,207,280
209.781,1156,43.9,997
209.781,1156,207,158
210.06702,1065,43.9,832
210.06702,1065,207.2,232
210.35298,1297,44,1070
210.35298,1297,207.1,226
