"RetentionTime","TIC","Mass","Intensity"
185.49,965,44.1,965
185.77602,1315,44,997
185.77602,1315,77.8,162
185.77602,1315,207,155
186.06198,1019,44,1019
186.34698,896,43.9,691
186.34698,896,207.1,205
186.633,1203,40.9,175
186.633,1203,44,1027
186.91902,878,43.9,878
187.20498,1178,43.9,1011
187.20498,1178,55.1,166
187.48998,864,44,864
187.776,923,44,923
188.06202,1211,41,164
188.06202,1211,44,880
188.06202,1211,78.1,166
188.34702,985,43.9,985
188.63298,985,43.9,826
188.63298,985,207.2,158
188.919,1194,41.1,180
188.919,1194,44,1014
189.20502,912,44,912
189.49002,968,44,968
189.77598,825,44,825
190.062,822,44.1,822
190.347,1096,44,918
190.347,1096,207.1,178
190.63302,1116,44,936
190.63302,1116,207,180
190.91898,906,43.9,906
191.205,1025,43.9,1025
191.49,1296,41,184
191.49,1296,44.1,1111
191.77602,1036,44,1036
192.06198,1012,43.9,1012
192.34698,1016,44,1016
192.633,1186,43.1,158
192.633,1186,44,1028
192.91902,1035,44,858
192.91902,1035,78,177
193.20498,1251,41.1,151
193.20498,1251,44,939
193.20498,1251,49.9,160
193.48998,1186,40.9,185
193.48998,1186,44,1001
193.776,1148,44,1148
194.06202,1245,41.1,162
194.06202,1245,44,929
194.06202,1245,207.1,153
194.34702,933,44.1,933
194.63298,1262,44,1262
194.919,1363,44,1196
194.919,1363,207.1,167
195.20502,1073,44,1073
195.49002,804,44,804
195.77598,908,44,908
196.062,1041,41.1,154
196.062,1041,44,887
196.34802,1072,44,1072
196.63302,1265,43.9,1071
196.63302,1265,77.9,193
196.91898,849,43.9,849
197.205,1059,44,1059
197.49,889,44,889
197.77602,964,44,964
198.06198,973,44,973
198.348,892,44,892
198.633,809,44,809
198.91902,872,43.9,872
199.20498,1189,44.1,1017
199.20498,1189,207.1,172
199.48998,798,44,798
199.776,990,44,990
200.06202,1118,44,954
200.06202,1118,78,163
200.34798,1270,43.9,1118
200.34798,1270,207.1,151
200.63298,1204,44,1204
200.919,943,44,943
201.20502,1176,41,222
201.20502,1176,44,953
201.49002,882,44,882
201.77598,1310,41.1,181
201.77598,1310,44,1129
202.062,1155,44,1004
202.062,1155,207.2,150
202.34802,1091,44,1091
202.63302,1594,41.1,167
202.63302,1594,44,1263
202.63302,1594,207,163
202.91898,1004,44,1004
203.205,790,44,636
203.205,790,78,153
203.49,932,44,932
203.77602,1002,41.1,154
203.77602,1002,44,848
204.06198,659,43.9,659
204.348,1237,44,1237
204.633,928,44,736
204.633,928,207,192
204.91902,1025,44,1025
205.20498,751,44,751
205.48998,1018,44,859
205.48998,1018,207.1,158
205.776,1065,44,1065
206.06202,1366,44,1094
206.06202,1366,207,272
206.34798,1027,43.9,1027
206.63298,1197,43.9,995
206.63298,1197,78.1,201
206.919,978,44,978
207.20502,1116,41.1,160
207.20502,1116,44,955
207.49098,962,44,962
207.77598,807,44,807
208.062,1009,44,1009
208.34802,888,44,888
208.63302,1257,44,1040
208.63302,1257,207.1,216
208.91898,1089,44,898
208.91898,1089,207.1,191
209.205,950,44,950
209.49102,845,44,845
209.77602,976,44,976
210.06198,1148,43.9,954
210.06198,1148,207.1,193
210.348,1016,43.9,1016
210.633,1023,41,159
210.633,1023,44,864
210.91902,1079,44,1079
211.20498,1880,44,899
211.20498,1880,73,544
211.20498,1880,147.1,255
211.20498,1880,281.1,181
211.491,3887,44,1063
211.491,3887,73,1191
211.491,3887,147.1,754
211.491,3887,281.2,512
211.491,3887,327,193
211.491,3887,341.1,172
211.776,5479,43.9,1004
211.776,5479,73.1,1283
211.776,5479,147.1,819
211.776,5479,207.1,259
211.776,5479,281.1,1031
211.776,5479,282,289
211.776,5479,283,224
211.776,5479,327,384
211.776,5479,341,181
212.06202,3175,44.1,1088
212.06202,3175,73.1,589
212.06202,3175,78,161
212.06202,3175,147,313
212.06202,3175,281.1,591
212.06202,3175,326.9,261
212.06202,3175,415.2,169
212.34798,1176,44,1022
212.34798,1176,77.9,154
212.63298,1065,43.9,909
212.63298,1065,207.1,156
212.919,820,44,820
213.20502,1134,43,165
213.20502,1134,44,968
213.49098,956,43.9,956
213.77598,1149,44,1149
214.062,894,43.9,894
214.34802,926,44,926
214.63302,1028,43.9,1028
214.91898,990,44,990
215.205,826,44,826
215.49102,802,44,802
215.77602,1255,41.1,171
215.77602,1255,44,888
215.77602,1255,207,195
216.06198,919,44,919
216.348,1190,41.1,152
216.348,1190,44,1037
216.633,1017,44,1017
216.91902,887,44,887
217.20498,1120,40.9,165
217.20498,1120,44,955
217.491,1027,44,1027
217.776,1298,44,1120
217.776,1298,207,178
218.06202,932,44,932
218.34798,1049,43.9,1049
218.634,1221,44,957
218.634,1221,207.1,264
218.919,877,44,877
219.20502,987,43.9,987
219.49098,877,44,877
219.77598,1125,44,1125
220.062,1020,44,866
220.062,1020,207,154
220.34802,872,44,872
220.63398,1070,44,900
220.63398,1070,207.1,170
220.91898,953,44,953
221.205,990,43.9,990
221.49102,1042,44,1042
221.77602,852,44,852
222.06198,911,44,911
222.348,1329,40.9,191
222.348,1329,44,1138
222.63402,1181,40.9,159
222.63402,1181,44,1021
222.91902,967,44.1,812
222.91902,967,207,154
223.20498,906,44,906
223.491,1209,44,1008
223.491,1209,207,200
223.776,848,44,848
224.06202,1161,44,987
224.06202,1161,206.9,174
224.34798,1047,44,1047
224.634,840,44,840
224.919,923,43.9,923
225.20502,1244,44,1244
225.49098,1077,44,885
225.49098,1077,207,191
225.77598,914,44,914
226.062,1080,43.9,1080
