"RetentionTime","TIC","Mass","Intensity"
185.49798,1355,41.1,160
185.49798,1355,43.9,863
185.49798,1355,73.1,159
185.49798,1355,163.1,172
185.784,1342,44,937
185.784,1342,206.9,237
185.784,1342,280.9,168
186.069,724,43.9,724
186.35502,1038,41.2,151
186.35502,1038,44,643
186.35502,1038,207.2,243
186.64098,1309,41,172
186.64098,1309,43.9,836
186.64098,1309,207.1,299
186.92598,1197,43.9,809
186.92598,1197,72.9,172
186.92598,1197,207.1,215
187.212,1363,44,974
187.212,1363,73.1,159
187.212,1363,207,229
187.49802,1307,43.9,865
187.49802,1307,78,201
187.49802,1307,207,240
187.78398,660,44,660
188.06898,917,43.9,763
188.06898,917,207.1,153
188.355,1144,44,849
188.355,1144,207.1,295
188.64102,1207,44,1040
188.64102,1207,207.1,166
188.92602,651,44,651
189.21198,795,44,795
189.498,978,43.9,779
189.498,978,207.2,198
189.78402,1108,44,1108
190.06902,1191,44,817
190.06902,1191,78,164
190.06902,1191,207,209
190.35498,1287,42.1,167
190.35498,1287,44.1,871
190.35498,1287,207.1,248
190.641,1204,43.9,754
190.641,1204,78,196
190.641,1204,207.1,252
190.926,1180,44.1,949
190.926,1180,207.2,231
191.21202,1162,44,861
191.21202,1162,207.1,301
191.49798,1307,44,1083
191.49798,1307,207,223
191.784,1172,44,820
191.784,1172,73.1,182
191.784,1172,207,170
192.069,1032,44.1,748
192.069,1032,207.1,283
192.35502,1366,44,941
192.35502,1366,73,231
192.35502,1366,206.9,193
192.64098,1349,41,175
192.64098,1349,44,899
192.64098,1349,207.1,274
192.927,916,44,916
193.212,1090,44,911
193.212,1090,207,178
193.49802,1169,43.1,156
193.49802,1169,44,1012
193.78398,1140,44,735
193.78398,1140,78,167
193.78398,1140,207.1,237
194.06898,1224,44,966
194.06898,1224,207.1,257
194.355,839,43.9,839
194.64102,1233,41,154
194.64102,1233,44,820
194.64102,1233,206.9,258
194.92698,760,44,760
195.21198,1005,44,750
195.21198,1005,206.9,255
195.498,1378,44,1036
195.498,1378,73.1,171
195.498,1378,207.2,170
195.78402,1139,44,981
195.78402,1139,207,157
196.06902,1117,44,908
196.06902,1117,207.1,208
196.35498,1139,44,910
196.35498,1139,207,229
196.641,1191,41,179
196.641,1191,44,851
196.641,1191,207,160
196.92702,1120,40.9,162
196.92702,1120,44,958
197.21202,1109,44,929
197.21202,1109,207.2,180
197.49798,1392,44,1047
197.49798,1392,207.1,344
197.784,1058,43.9,838
197.784,1058,207,220
198.069,1189,44,979
198.069,1189,207,209
198.35502,891,44,891
198.64098,873,44,873
198.927,1092,44,908
198.927,1092,207,183
199.212,993,44,822
199.212,993,207,171
199.49802,1090,44,1090
199.78398,1036,44,810
199.78398,1036,207,226
200.06898,1267,41.1,154
200.06898,1267,44,941
200.06898,1267,207.2,171
200.355,979,44,821
200.355,979,207.1,158
200.64102,956,44,722
200.64102,956,207,233
200.92698,1184,43.9,953
200.92698,1184,207.1,230
201.21198,1119,44,861
201.21198,1119,207.1,258
201.498,1297,44,1123
201.498,1297,207,174
201.78402,1082,43.9,931
201.78402,1082,207.2,151
202.06998,1028,43.9,870
202.06998,1028,207.1,157
202.35498,1057,44,900
202.35498,1057,207.1,156
202.641,1434,41,159
202.641,1434,43.9,1003
202.641,1434,207.1,271
202.92702,777,44.1,777
203.21202,1079,44,909
203.21202,1079,207.1,170
203.49798,1343,44,1143
203.49798,1343,207.1,199
203.784,1191,44,975
203.784,1191,207.1,215
204.07002,1428,44,1141
204.07002,1428,207.1,287
204.35502,753,44,753
204.64098,1031,44,1031
204.927,887,44,887
205.212,1128,44,827
205.212,1128,207,301
205.49802,1046,44,1046
205.78398,1140,44,933
205.78398,1140,206.9,206
206.07,876,41,156
206.07,876,43.9,719
206.355,1063,44.1,911
206.355,1063,206.8,151
206.64102,1230,44,1019
206.64102,1230,207.1,210
206.92698,1014,43.9,830
206.92698,1014,206.9,183
207.21198,875,44,875
207.498,910,44,726
207.498,910,207.1,184
207.78402,1189,44,932
207.78402,1189,207.1,257
208.06998,1009,44.1,758
208.06998,1009,207,250
208.35498,982,43.9,796
208.35498,982,206.9,185
208.641,1019,44,857
208.641,1019,72.9,162
208.92702,1078,43.9,915
208.92702,1078,207.1,162
209.21202,1055,43.9,791
209.21202,1055,207,263
209.49798,810,44,810
209.784,1343,44,1011
209.784,1343,78,164
209.784,1343,207.1,168
210.07002,1122,44,913
210.07002,1122,207.1,209
210.35502,873,44,873
210.64098,1180,44,939
210.64098,1180,207.1,241
210.927,2995,44,776
210.927,2995,73.1,1104
210.927,2995,74,205
210.927,2995,147.1,403
210.927,2995,207,229
210.927,2995,281.1,275
211.212,17714,43.9,867
211.212,17714,44.9,282
211.212,17714,59,181
211.212,17714,73.1,6176
211.212,17714,74,552
211.212,17714,75,273
211.212,17714,116.9,185
211.212,17714,133.1,245
211.212,17714,147.1,2516
211.212,17714,148,290
211.212,17714,148.9,150
211.212,17714,207.1,309
211.212,17714,221.1,247
211.212,17714,281.1,1939
211.212,17714,282.2,379
211.212,17714,283.1,337
211.212,17714,327.1,786
211.212,17714,328,327
211.212,17714,329,319
211.212,17714,341.1,388
211.212,17714,342.1,188
211.212,17714,399,249
211.212,17714,415.2,368
211.212,17714,416.1,152
211.49802,54331,44,983
211.49802,54331,45,524
211.49802,54331,59.1,477
211.49802,54331,73.1,15334
211.49802,54331,74.1,1141
211.49802,54331,75,495
211.49802,54331,87.1,160
211.49802,54331,117.1,260
211.49802,54331,131.1,252
211.49802,54331,132.9,470
211.49802,54331,147.1,7089
211.49802,54331,148.1,1230
211.49802,54331,149,643
211.49802,54331,191,343
211.49802,54331,192.9,150
211.49802,54331,207.1,973
211.49802,54331,208.2,235
211.49802,54331,221.2,826
211.49802,54331,222,221
211.49802,54331,249,292
211.49802,54331,251,214
211.49802,54331,267.1,158
211.49802,54331,281.1,7055
211.49802,54331,282.1,2048
211.49802,54331,283.1,1525
211.49802,54331,284.1,343
211.49802,54331,311.2,161
211.49802,54331,325,576
211.49802,54331,326,153
211.49802,54331,327.1,2998
211.49802,54331,328.1,871
211.49802,54331,329.1,701
211.49802,54331,341.1,1057
211.49802,54331,342,328
211.49802,54331,343.1,321
211.49802,54331,383.1,284
211.49802,54331,385.1,215
211.49802,54331,399.1,794
211.49802,54331,400.2,469
211.49802,54331,401.1,160
211.49802,54331,415.2,965
211.49802,54331,416.1,542
211.49802,54331,417,274
211.78398,72083,43.9,767
211.78398,72083,45.1,612
211.78398,72083,59.1,471
211.78398,72083,73.1,14356
211.78398,72083,74.1,1131
211.78398,72083,75,581
211.78398,72083,117,319
211.78398,72083,130.9,447
211.78398,72083,133,562
211.78398,72083,147.1,8282
211.78398,72083,148.1,1160
211.78398,72083,149.1,616
211.78398,72083,191,383
211.78398,72083,192.9,194
211.78398,72083,204.9,173
211.78398,72083,207,1271
211.78398,72083,208.1,322
211.78398,72083,209.1,214
211.78398,72083,221.2,1399
211.78398,72083,222.1,312
211.78398,72083,222.9,214
211.78398,72083,249,302
211.78398,72083,250.9,301
211.78398,72083,265,311
211.78398,72083,267,229
211.78398,72083,281.1,10602
211.78398,72083,282.2,3022
211.78398,72083,283.1,1976
211.78398,72083,284.1,358
211.78398,72083,313,152
211.78398,72083,325,978
211.78398,72083,326.1,384
211.78398,72083,327.1,4731
211.78398,72083,328,1389
211.78398,72083,329,776
211.78398,72083,330,321
211.78398,72083,341.1,2245
211.78398,72083,342.1,907
211.78398,72083,343.1,723
211.78398,72083,344.1,187
211.78398,72083,383.1,633
211.78398,72083,384.1,281
211.78398,72083,385.1,480
211.78398,72083,399.1,1535
211.78398,72083,400.1,723
211.78398,72083,401.1,503
211.78398,72083,415.2,2501
211.78398,72083,416.2,990
211.78398,72083,417.1,564
211.78398,72083,418.1,174
212.07,40462,43.9,736
212.07,40462,45.1,246
212.07,40462,59.1,240
212.07,40462,73.1,5874
212.07,40462,74,365
212.07,40462,132.9,282
212.07,40462,147.1,3646
212.07,40462,148,515
212.07,40462,149.1,309
212.07,40462,191,181
212.07,40462,207,560
212.07,40462,207.9,170
212.07,40462,221.1,808
212.07,40462,223.1,179
212.07,40462,249.1,152
212.07,40462,265.1,179
212.07,40462,281.1,6866
212.07,40462,282.1,1918
212.07,40462,283.1,1153
212.07,40462,325,491
212.07,40462,326,347
212.07,40462,327.1,3706
212.07,40462,328,1061
212.07,40462,329,831
212.07,40462,330,151
212.07,40462,341.1,1567
212.07,40462,342.1,725
212.07,40462,343.1,431
212.07,40462,383.1,401
212.07,40462,384.2,159
212.07,40462,385.1,373
212.07,40462,399.1,1274
212.07,40462,400.1,582
212.07,40462,401,413
212.07,40462,415.2,2088
212.07,40462,416.1,826
212.07,40462,417.1,421
212.07,40462,418,219
212.355,10004,44,939
212.355,10004,73.1,1308
212.355,10004,147.1,622
212.355,10004,148.2,167
212.355,10004,207.1,361
212.355,10004,221.1,200
212.355,10004,281.1,1891
212.355,10004,282.1,433
212.355,10004,283.1,305
212.355,10004,325.1,174
212.355,10004,327.1,962
212.355,10004,328,259
212.355,10004,328.9,202
212.355,10004,341.1,514
212.355,10004,342,168
212.355,10004,399.1,305
212.355,10004,400.1,184
212.355,10004,401.1,157
212.355,10004,415.1,599
212.355,10004,416.1,244
212.64102,1298,44,755
212.64102,1298,207.1,213
