"RetentionTime","TIC","Mass","Intensity"
185.50398,781,44,781
185.79,662,44,662
186.07602,978,44,800
186.07602,978,207.2,178
186.36102,897,44,897
186.64698,1152,41,178
186.64698,1152,44.1,804
186.64698,1152,207,169
186.933,1006,44,843
186.933,1006,207.1,163
187.218,861,44,861
187.50402,1010,44,1010
187.78998,692,44,692
188.076,618,44,618
188.361,880,43.9,880
188.64702,917,43.9,729
188.64702,917,78.1,188
188.93298,730,44,730
189.21798,809,44,809
189.504,1053,44,843
189.504,1053,207,210
189.79002,1115,44,937
189.79002,1115,206.9,178
190.07598,680,44.1,680
190.36098,865,43.9,865
190.647,776,44,776
190.93302,869,44,713
190.93302,869,207.1,155
191.21802,934,44,934
191.50398,1061,41,159
191.50398,1061,44,901
191.79,921,43.9,749
191.79,921,207,171
192.07602,1454,43,164
192.07602,1454,44,1057
192.07602,1454,207,233
192.36102,1110,44,843
192.36102,1110,207,267
192.64698,1039,43.9,847
192.64698,1039,207.1,191
192.933,1236,41,173
192.933,1236,44,1062
193.218,1018,44,838
193.218,1018,78,179
193.50402,971,44,971
193.78998,1097,44,921
193.78998,1097,94.1,175
194.076,1136,44,809
194.076,1136,94.2,152
194.076,1136,207.1,174
194.361,1236,44,1057
194.361,1236,207.1,179
194.64702,980,44,980
194.93298,843,44,843
195.219,1160,44,1160
195.504,891,44,891
195.79002,1149,44,960
195.79002,1149,207.1,189
196.07598,1185,44,944
196.07598,1185,207.1,241
196.36098,980,44,980
196.647,843,44.1,843
196.93302,793,44,793
197.21898,1355,44,1154
197.21898,1355,207.2,201
197.50398,1065,43.9,1065
197.79,1240,44,1068
197.79,1240,207.2,171
198.07602,1073,44.1,1073
198.36102,1343,44,1148
198.36102,1343,207,194
198.64698,1142,43.9,953
198.64698,1142,207.1,189
198.933,1153,44,1153
199.21902,941,44,941
199.50402,1092,44,1092
199.78998,1133,44,1133
200.076,922,43.9,922
200.361,834,43.9,834
200.64702,943,44,943
200.93298,966,44,796
200.93298,966,207.2,170
201.219,1140,44,954
201.219,1140,207,186
201.504,1140,43.9,990
201.504,1140,207.1,150
201.79002,1076,44,902
201.79002,1076,207.1,174
202.07598,1131,44.1,955
202.07598,1131,207.1,176
202.36098,862,44,862
202.647,979,44,979
202.93302,1048,44,848
202.93302,1048,207.2,200
203.21898,986,43.9,831
203.21898,986,207.2,155
203.50398,909,43.9,909
203.79,1052,44,1052
204.07602,1034,44.1,810
204.07602,1034,207.1,223
204.36102,1040,44,856
204.36102,1040,207,183
204.64698,801,43.9,801
204.933,956,44,956
205.21902,967,44,810
205.21902,967,78.1,157
205.50402,991,43.9,991
205.78998,979,44,979
206.076,1159,44,968
206.076,1159,207,191
206.36202,948,44,735
206.36202,948,207,213
206.64702,752,44,752
206.93298,928,43.9,928
207.219,697,43.9,697
207.504,1148,43.9,1148
207.79002,889,44,889
208.07598,1019,43.9,1019
208.362,799,43.9,799
208.647,882,44,696
208.647,882,207,185
208.93302,822,43.9,822
209.21898,978,44,978
209.50398,1060,44,864
209.50398,1060,207,196
209.79,1126,44,937
209.79,1126,207.1,188
210.07602,1138,44.1,954
210.07602,1138,207.2,183
210.36198,889,44,889
210.64698,871,44,871
210.933,787,44,787
211.21902,1645,43.9,921
211.21902,1645,73.1,355
211.21902,1645,147,171
211.21902,1645,207,196
211.50402,2804,44,962
211.50402,2804,73,658
211.50402,2804,147.1,467
211.50402,2804,281.1,516
211.50402,2804,327,198
211.78998,3229,44,657
211.78998,3229,73.1,872
211.78998,3229,147.1,475
211.78998,3229,207.2,173
211.78998,3229,281.1,590
211.78998,3229,283.1,212
211.78998,3229,327,248
212.076,2611,43.9,929
212.076,2611,73,343
212.076,2611,146.9,150
212.076,2611,147.2,151
212.076,2611,207,194
212.076,2611,281,350
212.076,2611,282,161
212.076,2611,327,330
212.36202,934,43.9,934
212.64702,746,43.9,746
212.93298,1229,44.1,1068
212.93298,1229,207,161
213.219,763,44,763
213.504,829,43.9,829
213.79002,736,44,736
214.07598,1341,44,1117
214.07598,1341,207,223
214.362,834,43.9,834
214.647,1008,44.1,1008
214.93302,946,44.1,946
215.21898,952,44.1,952
215.50398,865,44,865
215.79,1078,44,919
215.79,1078,207.1,158
216.07602,1024,44,1024
216.36198,1109,44,944
216.36198,1109,77.9,164
216.64698,793,43.9,793
216.933,1227,44,1071
216.933,1227,207.2,155
217.21902,815,44,815
217.50498,898,44.1,898
217.78998,850,43.9,850
218.076,902,44,902
218.36202,902,44,902
218.64702,866,44,866
218.93298,911,44,911
219.219,919,43.9,761
219.219,919,207,157
219.50502,897,44,897
219.79002,900,44,900
220.07598,991,44,991
220.362,962,44,962
220.647,955,43.9,955
220.93302,1090,44,912
220.93302,1090,207.1,178
221.21898,883,44,883
221.505,969,44.1,808
221.505,969,207.1,160
221.79,895,44,895
222.07602,839,44,839
222.36198,1127,44,959
222.36198,1127,207,168
222.64698,1137,44,983
222.64698,1137,207,153
222.933,777,43.9,777
223.21902,853,44,853
223.50498,1137,44,1137
223.78998,946,44,946
224.076,843,44,843
224.36202,1044,44.1,880
224.36202,1044,206.9,163
224.64702,1029,44,879
224.64702,1029,207.1,150
224.93298,942,44,942
225.219,895,44,895
225.50502,1054,44,897
225.50502,1054,206.9,156
225.79002,910,43.9,910
226.07598,798,43.9,798
226.362,699,43.9,699
226.64802,1238,44,1025
226.64802,1238,206.9,213
226.93302,889,44,889
227.21898,749,44,749
227.505,1184,44,946
227.505,1184,207.1,238
227.79,1045,44,1045
228.07602,1356,44,1135
228.07602,1356,207,221
228.36198,950,43.9,787
228.36198,950,207,163
228.648,879,44,879
228.933,1222,43.9,1025
228.933,1222,207.1,197
229.21902,818,44,818
229.50498,968,44,968
229.78998,979,43.9,979
230.076,1113,44,1113
230.36202,828,43.9,828
230.64798,1186,42.9,150
230.64798,1186,44,1036
230.93298,1190,44,1018
230.93298,1190,207,172
231.219,1010,44,1010
231.50502,943,44,943
231.79002,1395,44,1196
231.79002,1395,207.1,198
232.07598,741,43.9,741
232.362,1069,44,1069
232.64802,1247,41,152
232.64802,1247,44,1095
232.93302,987,44,987
233.21898,1013,44,800
233.21898,1013,207,213
233.505,1060,44,831
233.505,1060,206.9,229
233.79,975,44,975
234.07602,1149,44,1149
234.36198,948,44,948
234.648,1102,43.9,944
234.648,1102,207.1,157
234.933,932,43.9,932
235.21902,898,44,898
235.50498,1007,44,1007
235.78998,934,44,934
236.076,1185,43.9,976
236.076,1185,207,208
236.36202,1039,43.9,843
236.36202,1039,207.1,195
236.64798,919,44,919
236.93298,1181,44,1181
237.219,917,43.9,917
237.50502,889,44,889
237.79098,1122,44,969
237.79098,1122,207,152
238.07598,1102,43.9,1102
238.362,1203,43.9,1020
238.362,1203,207,183
238.64802,901,44,901
238.93302,738,44.1,738
239.21898,1142,44,1142
239.505,1138,44,1138
239.79102,902,44,902
240.07602,984,44,984
240.36198,1166,44,981
240.36198,1166,207.1,185
240.648,973,44,973
240.933,978,43.9,978
241.21902,1009,44,1009
241.50498,1011,44,1011
241.791,1291,44,1138
241.791,1291,207.2,152
242.076,848,44,848
242.36202,847,44,847
242.64798,1268,44,1108
242.64798,1268,207,160
242.93298,1126,44,964
242.93298,1126,207.1,161
243.219,889,43.9,889
243.50502,1090,44,1090
243.79098,887,43.9,887
244.07598,1048,44,1048
244.362,1021,43.9,1021
244.64802,1344,43.9,1148
244.64802,1344,207,195
244.93302,968,44,761
244.93302,968,207.1,207
245.21898,1116,43.9,1116
245.505,1143,44,975
245.505,1143,207.2,168
245.79102,975,43.9,975
246.07602,2001,40.1,917
246.07602,2001,43.9,1083
246.36198,982,44,982
246.648,1024,44,834
246.648,1024,207.1,190
246.93402,1075,44,923
246.93402,1075,207,151
247.21902,1129,44,1129
247.50498,1977,40.1,1007
247.50498,1977,44.1,969
247.791,1441,44,1222
247.791,1441,207,218
248.076,1072,44,1072
248.36202,1194,44,1194
248.64798,1090,44,1090
248.934,992,43.9,992
249.219,1213,44.1,1213
249.50502,992,44,992
249.79098,1183,44,997
249.79098,1183,207,186
250.07598,1143,44,967
250.07598,1143,207,176
250.362,969,44,969
250.64802,1069,43.9,918
250.64802,1069,207,150
250.93398,822,44.1,822
251.21898,1171,44,889
251.21898,1171,98.8,281
251.505,1302,44,1068
251.505,1302,99.1,233
251.79102,1142,44,1142
252.07602,974,44.1,974
252.36198,945,44,945
252.648,1571,44,1198
252.648,1571,72.9,208
252.648,1571,206.9,163
252.93402,2133,44,871
252.93402,2133,73,541
252.93402,2133,146.9,164
252.93402,2133,207,189
252.93402,2133,281.1,173
252.93402,2133,355.1,193
253.21902,3189,44,824
253.21902,3189,73.1,770
253.21902,3189,147.1,327
253.21902,3189,221.1,227
253.21902,3189,281.1,268
253.21902,3189,282.1,165
253.21902,3189,355.2,439
253.21902,3189,401,166
253.50498,2364,44,1075
253.50498,2364,73,468
253.50498,2364,221.2,150
253.50498,2364,281.1,153
253.50498,2364,355.2,364
253.50498,2364,401.1,151
253.791,980,44,819
253.791,980,207.1,160
254.076,956,44,956
254.36202,1482,44,1281
254.36202,1482,207,200
254.64798,1198,44,1027
254.64798,1198,207.1,170
254.934,961,44.1,961
255.219,1004,44,1004
255.50502,828,44,828
255.79098,1068,44,1068
256.07598,1134,43.9,970
256.07598,1134,207.1,164
256.362,1049,44,885
256.362,1049,207.1,163
256.64802,1173,44,1002
256.64802,1173,206.9,171
256.93398,1037,44,862
256.93398,1037,207,174
257.21898,1014,44,1014
257.505,1234,44,1234
257.79102,1072,44,913
257.79102,1072,206.8,159
258.07698,816,44,816
258.36198,994,44,994
258.648,938,44,938
258.93402,963,44,963
259.21902,1286,43.9,1130
259.21902,1286,207.1,156
259.50498,1445,44,1280
259.50498,1445,207,165
259.791,832,44,832
260.07702,1256,44,1256
260.36202,768,44,768
260.64798,1007,44,1007
260.934,1192,44,1192
261.219,1402,44,1249
261.219,1402,207.1,152
261.50502,917,44,917
261.79098,1242,44,1242
262.077,1129,44,1129
262.362,1337,44,1168
262.362,1337,207.2,169
262.64802,1333,44,1164
262.64802,1333,207.1,168
262.93398,1053,43.9,871
262.93398,1053,196.9,181
263.21898,1083,44,1083
263.505,1138,44.1,1138
263.79102,983,44,983
264.07698,1228,43.9,1050
264.07698,1228,207,178
264.36198,1137,44,1137
264.648,1547,43.9,1294
264.648,1547,207.1,253
264.93402,885,44,885
